time,value
1,0.0171256
2,0.0164808
3,0.0163472
4,0.0167453
5,0.0139024
6,0.0144743
7,0.0149267
8,0.0130855
9,0.0128601
10,0.0122194
11,0.0127871
12,0.0130122
13,0.0143218
14,0.0140511
15,0.0137843
16,0.0129911
17,0.0130738
18,0.0159168
19,0.0170462
20,0.0184387
21,0.0209553
22,0.0203125
23,0.0195951
24,0.0199476
25,0.0202953
26,0.020638
27,0.0201112
28,0.0213491
29,0.021426
30,0.0220597
31,0.024386
32,0.0238624
33,0.0239319
34,0.0242793
35,0.0242035
36,0.0233199
37,0.023146
38,0.0228908
39,0.0231971
40,0.0222997
41,0.022447
42,0.0223132
43,0.0224045
44,0.0221039
45,0.0222539
46,0.0225692
47,0.0224337
48,0.0221885
49,0.0223373
50,0.0225119
51,0.0227399
52,0.022602
53,0.0230239
54,0.0227984
55,0.0224923
56,0.02233
57,0.0223374
58,0.0221773
59,0.0221031
60,0.0222252
61,0.0222061
62,0.0224105
63,0.0223051
64,0.0225638
65,0.0219821
66,0.0216597
67,0.0216206
68,0.0216101
69,0.0215438
70,0.0215343
71,0.0214413
72,0.0214053
73,0.0216488
74,0.0216378
75,0.0213202
76,0.021258
77,0.0211409
78,0.020914
79,0.0207459
80,0.0210824
81,0.021163
82,0.0212425
83,0.021572
84,0.0215342
85,0.0213295
86,0.021072
87,0.0210133
88,0.020565
89,0.0206808
90,0.0206834
91,0.0206581
92,0.0202427
93,0.0202235
94,0.0202047
95,0.0201861
96,0.0204188
97,0.020453
98,0.0206819
99,0.0207961
100,0.0208529
101,0.0206578
102,0.0204376
103,0.02036
104,0.0203392
105,0.0204582
106,0.0204081
107,0.0205261
108,0.0210888
109,0.0208346
110,0.0212535
111,0.0208017
112,0.0208306
113,0.0209147
114,0.0211372
115,0.0208824
116,0.0211332
117,0.0213526
118,0.020509
119,0.0202072
120,0.0201328
121,0.0200594
122,0.0204055
123,0.0202446
124,0.0202812
125,0.0197874
126,0.0200257
127,0.0200096
128,0.0201611
129,0.0203105
130,0.0200951
131,0.0202176
132,0.0203103
133,0.0205134
134,0.0210762
135,0.0210454
136,0.0205966
137,0.0207678
138,0.0211875
139,0.0207368
140,0.0206828
141,0.0214664
142,0.0213185
143,0.0220374
144,0.0208215
145,0.0204875
146,0.0197118
147,0.0203138
148,0.0205447
149,0.0215533
150,0.0216832
151,0.0215322
152,0.0210208
153,0.0206282
154,0.0233371
155,0.0243066
156,0.0252903
157,0.0226899
158,0.022218
159,0.0212228
160,0.0216083
161,0.0221558
162,0.0231418
163,0.023082
164,0.0228556
165,0.0218514
166,0.021726
167,0.0231923
168,0.0234107
169,0.0243233
170,0.0236332
171,0.0235386
172,0.0226643
173,0.0227227
174,0.0229198
175,0.0232815
176,0.0229687
177,0.0233854
178,0.0227085
179,0.0227106
180,0.0226568
181,0.0224643
182,0.0229718
183,0.0209898
184,0.0214901
185,0.0212303
186,0.0204163
187,0.0200879
188,0.0200152
189,0.0201387
190,0.0206789
191,0.0214347
192,0.0211478
193,0.0203628
194,0.0196447
195,0.0195224
196,0.0220795
197,0.0227598
198,0.0235421
199,0.0212173
200,0.0208219
201,0.0208225
202,0.0209905
203,0.0211561
204,0.0217099
205,0.0212239
206,0.0214699
207,0.0212662
208,0.0210375
209,0.0210072
210,0.0209215
211,0.0206697
212,0.0204773
213,0.0210685
214,0.0210935
215,0.021174
216,0.0206955
217,0.0211442
218,0.0216982
219,0.0219933
220,0.0232327
221,0.0240363
222,0.0238244
223,0.0232529
224,0.0221874
225,0.0238424
226,0.0238006
227,0.0239547
228,0.0221262
229,0.0221364
230,0.0215886
231,0.0220247
232,0.0217295
233,0.0217453
234,0.0220956
235,0.0218552
236,0.0230128
237,0.0233453
238,0.0233384
239,0.0234431
240,0.0231001
241,0.0235429
242,0.0234496
243,0.0234133
244,0.0227639
245,0.0230441
246,0.0233482
247,0.0233692
248,0.0224694
249,0.0218332
250,0.0224054
251,0.022328
252,0.0231443
253,0.0230844
254,0.0233043
255,0.0228796
256,0.0226282
257,0.0223803
258,0.0223032
259,0.0228688
260,0.0218087
261,0.0222975
262,0.0225843
263,0.0237874
264,0.0230491
265,0.0229348
266,0.0232404
267,0.0237929
268,0.0245328
269,0.0245929
270,0.0238153
271,0.023495
272,0.0241833
273,0.0206501
274,0.0203185
275,0.019322
276,0.0195669
277,0.0202545
278,0.0213231
279,0.0215119
280,0.0213076
281,0.0211062
282,0.0219954
283,0.0240157
284,0.0235531
285,0.0225391
286,0.0233803
287,0.023875
288,0.0233307
289,0.0227382
290,0.0250828
291,0.0256094
292,0.0251802
293,0.0259564
294,0.0255502
295,0.0250939
296,0.0248393
297,0.0246162
298,0.0245356
299,0.0249583
300,0.0254029
301,0.0255624
302,0.0256917
303,0.025345
304,0.0253937
305,0.0250512
306,0.0251598
307,0.0249879
308,0.0250416
309,0.0251783
310,0.0249783
311,0.0251716
312,0.0253064
313,0.0255508
314,0.0256245
315,0.0259203
316,0.0261004
317,0.0257201
318,0.0254567
319,0.0250575
320,0.0248592
321,0.0251657
322,0.0249101
323,0.0249649
324,0.0246842
325,0.0251048
326,0.0251569
327,0.024483
328,0.0240696
329,0.0238294
330,0.0232578
331,0.0233916
332,0.023384
333,0.0232929
334,0.0231473
335,0.0235057
336,0.0236639
337,0.0234294
338,0.0235608
339,0.0231324
340,0.0231006
341,0.023404
342,0.0230615
343,0.0231144
344,0.0232781
345,0.0232163
346,0.0231833
347,0.0232345
348,0.0232849
349,0.0234183
350,0.0238288
351,0.0240382
352,0.0242168
353,0.0242256
354,0.02429
355,0.024214
356,0.0241391
357,0.0243721
358,0.0244065
359,0.0244126
360,0.0248649
361,0.0248367
362,0.0248646
363,0.0248085
364,0.0246973
365,0.0246714
366,0.0247296
367,0.0244801
368,0.0243178
369,0.0244367
370,0.023996
371,0.0237847
372,0.023688
373,0.0233694
374,0.0238085
375,0.0236835
376,0.0235881
377,0.0232431
378,0.022875
379,0.0230421
380,0.0230394
381,0.0230368
382,0.0231737
383,0.0228345
384,0.0229184
385,0.0231128
386,0.0246711
387,0.0238646
388,0.0231252
389,0.023484
390,0.0239493
391,0.0239618
392,0.0240578
393,0.0236504
394,0.0238065
395,0.0241557
396,0.0201209
397,0.0204103
398,0.0203609
399,0.0213722
400,0.0215045
401,0.0216629
402,0.0220701
403,0.0224438
404,0.0222821
405,0.0221507
406,0.0221327
407,0.0225054
408,0.0233471
409,0.0211645
410,0.0206861
411,0.0199914
412,0.0195295
413,0.0190462
414,0.0199364
415,0.0199495
416,0.0202134
417,0.0200831
418,0.0183648
419,0.0185394
420,0.0188231
421,0.0188797
422,0.0187681
423,0.0191044
424,0.0192128
425,0.0201844
426,0.019413
427,0.0189871
428,0.0194319
429,0.0204004
430,0.0211601
431,0.0212954
432,0.0211778
433,0.0205319
434,0.0203693
435,0.0221335
436,0.0228967
437,0.022673
438,0.0217272
439,0.0212409
440,0.0205662
441,0.0201242
442,0.0202462
443,0.0210917
444,0.0209769
445,0.0211427
446,0.0204694
447,0.0208934
448,0.020642
449,0.0205894
450,0.0213743
451,0.0196099
452,0.0197112
453,0.0198111
454,0.0199654
455,0.0193923
456,0.0189947
457,0.019774
458,0.0200962
459,0.0204417
460,0.0204477
461,0.0199515
462,0.0189881
463,0.0183451
464,0.0178227
465,0.0180049
466,0.0186029
467,0.0161522
468,0.0158279
469,0.0151177
470,0.0157284
471,0.0160795
472,0.0169277
473,0.0174851
474,0.0176163
475,0.0176898
476,0.0179018
477,0.0176366
478,0.0170125
479,0.0170388
480,0.0170646
481,0.0169786
482,0.0171447
483,0.015886
484,0.0152865
485,0.0153928
486,0.0156649
487,0.0156822
488,0.0158945
489,0.0166895
490,0.0165529
491,0.0168087
492,0.0169215
493,0.0171443
494,0.016555
495,0.0168387
496,0.0157517
497,0.0162977
498,0.0166965
499,0.014189
500,0.0138365
501,0.0130705
502,0.0134031
503,0.0139821
504,0.0149993
505,0.0155837
506,0.01616
507,0.0164771
508,0.0159251
509,0.0154924
510,0.0148706
511,0.014899
512,0.0145086
513,0.0147095
514,0.0148517
515,0.0143226
516,0.0141355
517,0.0141464
518,0.0142965
519,0.0144446
520,0.0144511
521,0.014318
522,0.0143542
523,0.0146409
524,0.0147005
525,0.0144802
526,0.0148488
527,0.015017
528,0.014876
529,0.0150996
530,0.0152085
531,0.0148417
532,0.014731
533,0.0148451
534,0.0149854
535,0.0145102
536,0.0142089
537,0.0143861
538,0.0143098
539,0.0149597
540,0.0150705
541,0.0152077
542,0.0153151
543,0.0155883
544,0.0155229
545,0.0155143
546,0.01545
547,0.0153029
548,0.0163015
549,0.016784
550,0.0170087
551,0.0170908
552,0.0171438
553,0.0171124
554,0.0172767
555,0.0174666
556,0.0176817
557,0.0179496
558,0.0181021
559,0.018113
560,0.0185422
561,0.0186306
562,0.0188294
563,0.0184396
564,0.0186968
565,0.0188389
566,0.0192021
567,0.0196159
568,0.0192709
569,0.0191539
570,0.0193453
571,0.019785
572,0.019856
573,0.0197028
574,0.0196634
575,0.0195687
576,0.0194754
577,0.0194113
578,0.0188738
579,0.018846
580,0.0189302
581,0.0210215
582,0.0218003
583,0.022345
584,0.0232168
585,0.0228491
586,0.0224866
587,0.0236911
588,0.0238746
589,0.0245576
590,0.0248126
591,0.0243109
592,0.023621
593,0.0239728
594,0.0232598
595,0.0235609
596,0.023272
597,0.0241866
598,0.0239726
599,0.0240127
600,0.0250284
601,0.0259741
602,0.0266276
603,0.0266583
604,0.0259912
605,0.0251941
606,0.0254959
607,0.0213586
608,0.0220769
609,0.0215857
610,0.0211014
611,0.0205124
612,0.0206847
613,0.0199342
614,0.0203099
615,0.0207361
616,0.0206542
617,0.0202667
618,0.0198847
619,0.0204842
620,0.0195133
621,0.0198949
622,0.0198249
623,0.0195048
624,0.0189661
625,0.018686
626,0.0191629
627,0.0196889
628,0.0207653
629,0.0210178
630,0.0205136
631,0.019877
632,0.0196678
633,0.0224739
634,0.0231766
635,0.0234509
636,0.020988
637,0.0202611
638,0.0191539
639,0.0194847
640,0.0192252
641,0.0198619
642,0.0204897
643,0.0206344
644,0.0209445
645,0.0205808
646,0.0204175
647,0.0201728
648,0.0202383
649,0.018462
650,0.018691
651,0.018861
652,0.0188613
653,0.018499
654,0.0179186
655,0.0182389
656,0.017969
657,0.0190975
658,0.0190944
659,0.0191472
660,0.0185577
661,0.0185623
662,0.0206866
663,0.0210517
664,0.0220254
665,0.0191362
666,0.0201367
667,0.0195612
668,0.0188543
669,0.0186037
670,0.0186076
671,0.0182767
672,0.0183967
673,0.0192403
674,0.0197094
675,0.0193352
676,0.0188267
677,0.0191343
678,0.020107
679,0.0203687
680,0.0212404
681,0.0179159
682,0.0182362
683,0.01805
684,0.0176712
685,0.0181903
686,0.0183394
687,0.0186538
688,0.0189917
689,0.019046
690,0.0194899
691,0.0188956
692,0.0181423
693,0.0179016
694,0.0202584
695,0.0209921
696,0.0217435
697,0.018133
698,0.0182551
699,0.0177897
700,0.0170519
701,0.0165476
702,0.0162735
703,0.0167564
704,0.0175394
705,0.0188971
706,0.0187574
707,0.0183128
708,0.0175119
709,0.0177264
710,0.0191651
711,0.0198026
712,0.0203196
713,0.0215825
714,0.0208194
715,0.0207921
716,0.0204306
717,0.0210503
718,0.0206294
719,0.0193496
720,0.0217418
721,0.0223711
722,0.0231588
723,0.0228756
724,0.0222059
725,0.0223823
726,0.0228352
727,0.023226
728,0.0222166
729,0.0216398
730,0.0203738
731,0.0209664
732,0.0203793
733,0.0210556
734,0.021555
735,0.0212664
736,0.0213445
737,0.0208357
738,0.0207524
739,0.021033
740,0.0216722
741,0.0214656
742,0.0217361
743,0.0217797
744,0.0213764
745,0.0213414
746,0.0215299
747,0.021437
748,0.0216521
749,0.0213342
750,0.0215508
751,0.0217086
752,0.0217246
753,0.0214058
754,0.0213982
755,0.0215302
756,0.021493
757,0.0208706
758,0.0205358
759,0.0203731
760,0.0204358
761,0.0206371
762,0.0205567
763,0.0203937
764,0.0204282
765,0.0206296
766,0.0206608
767,0.0200501
768,0.0198105
769,0.0200485
770,0.0198926
771,0.0201574
772,0.0203905
773,0.020425
774,0.0204034
775,0.020633
776,0.020441
777,0.0202518
778,0.0200652
779,0.0202996
780,0.0197776
781,0.0202949
782,0.0202472
783,0.0202001
784,0.0199305
785,0.0199716
786,0.0202352
787,0.020523
788,0.0203326
789,0.0201727
790,0.0208519
791,0.02088
792,0.0212424
793,0.0212371
794,0.021204
795,0.0212272
796,0.020748
797,0.0208054
798,0.0207505
799,0.0206127
800,0.0207557
801,0.020813
802,0.0209254
803,0.0207014
804,0.0207874
805,0.0208164
806,0.0208729
807,0.0209007
808,0.0210955
809,0.021176
810,0.0207811
811,0.0205034
812,0.0204248
813,0.0205426
814,0.0206866
815,0.0205776
816,0.0204701
817,0.0204756
818,0.0200627
819,0.0200461
820,0.0203645
821,0.0206226
822,0.0203192
823,0.0204942
824,0.0200532
825,0.0202877
826,0.0201285
827,0.020362
828,0.0196718
829,0.0208322
830,0.0212232
831,0.0214971
832,0.0216556
833,0.0212819
834,0.0212203
835,0.021578
836,0.0202291
837,0.0205728
838,0.0204096
839,0.0199418
840,0.0197038
841,0.0198038
842,0.0200976
843,0.0201363
844,0.0201187
845,0.0187067
846,0.0196853
847,0.0202598
848,0.0204357
849,0.0196049
850,0.0194274
851,0.0187224
852,0.0195614
853,0.019245
854,0.019993
855,0.020089
856,0.020602
857,0.0197968
858,0.0198676
859,0.0194354
860,0.0191765
861,0.0197581
862,0.0159524
863,0.016133
864,0.0156416
865,0.0156871
866,0.0154251
867,0.016143
868,0.0169067
869,0.0177154
870,0.0180107
871,0.0186923
872,0.0181092
873,0.017618
874,0.0178868
875,0.0179565
876,0.0182484
877,0.0187315
878,0.019152
879,0.0186182
880,0.017534
881,0.0176924
882,0.0181554
883,0.0195881
884,0.0188808
885,0.0188251
886,0.0184353
887,0.0181906
888,0.0193717
889,0.0194206
890,0.0203335
891,0.0191416
892,0.0190264
893,0.0186617
894,0.0196689
895,0.0189884
896,0.0192101
897,0.0194565
898,0.0194484
899,0.0190778
900,0.0195213
901,0.0188429
902,0.0185924
903,0.0184012
904,0.0179895
905,0.0190898
906,0.0191148
907,0.0178563
908,0.0176476
909,0.0177207
910,0.0181833
911,0.0183604
912,0.0195392
913,0.0196694
914,0.0198257
915,0.0197287
916,0.0201073
917,0.019588
918,0.0187971
919,0.0190493
920,0.0192422
921,0.0198508
922,0.0200882
923,0.0192344
924,0.0193689
925,0.0194457
926,0.0194378
927,0.0198763
928,0.0207548
929,0.0204496
930,0.0206228
931,0.0207378
932,0.0206838
933,0.020268
934,0.0194396
935,0.0196549
936,0.0207319
937,0.0205106
938,0.0207388
939,0.0190391
940,0.0184511
941,0.0179272
942,0.0184706
943,0.0186158
944,0.0194284
945,0.0187513
946,0.0193946
947,0.0194711
948,0.0196022
949,0.0189785
950,0.0181961
951,0.0182057
952,0.0210603
953,0.0217827
954,0.0224114
955,0.019461
956,0.0186161
957,0.0177272
958,0.0182734
959,0.0190071
960,0.020121
961,0.0196852
962,0.0196181
963,0.0184363
964,0.0182194
965,0.0190376
966,0.0196211
967,0.0193876
968,0.0211098
969,0.0206601
970,0.0205793
971,0.0205276
972,0.0205602
973,0.0196999
974,0.0200231
975,0.0175246
976,0.0184083
977,0.0179686
978,0.0185393
979,0.019074
980,0.0199639
981,0.0198371
982,0.0192937
983,0.0194274
984,0.0201728
985,0.0184532
986,0.0184592
987,0.0181862
988,0.0186701
989,0.0187289
990,0.0184521
991,0.0182907
992,0.0179922
993,0.0180326
994,0.0180724
995,0.0175537
996,0.0178792
997,0.0177817
998,0.0178529
999,0.0178115
1000,0.0180497
1001,0.0180056
1002,0.0184642
1003,0.0185258
1004,0.0189771
1005,0.0190873
1006,0.0191959
1007,0.0191078
1008,0.0189652
1009,0.0191034
1010,0.0194629
1011,0.0194547
1012,0.0190004
1013,0.0191661
1014,0.0192736
1015,0.0193239
1016,0.019234
1017,0.0188385
1018,0.0190902
1019,0.0192825
1020,0.0193884
1021,0.0195207
1022,0.0201812
1023,0.0203581
1024,0.0206163
1025,0.0206756
1026,0.0199252
1027,0.0201895
1028,0.0202548
1029,0.0209328
1030,0.0204577
1031,0.0199335
1032,0.0203371
1033,0.0206792
1034,0.0208213
1035,0.0208778
1036,0.0205987
1037,0.0198493
1038,0.0188037
1039,0.0190279
1040,0.0190258
