LeakagePort 1	Current turn 0.5	Pressure storage 41.496	Pressure reaction 0.0441185
Elapsed	Storage	Reaction	Flow rate	Modelled cm3 H2	
4.59	31.5936	21.2081	0.0038317	0.022058
4.6	31.585	21.2263	0.00382795	0.022077
4.61	31.5765	21.2446	0.00382419	0.022096
4.62	31.5679	21.2628	0.00382041	0.0221149
4.63	31.5594	21.2811	0.00381664	0.0221339
4.64	31.5509	21.2993	0.00381285	0.0221528
4.65	31.5424	21.3174	0.00380906	0.0221717
4.66	31.5339	21.3356	0.00380526	0.0221906
4.67	31.5254	21.3538	0.00380145	0.0222095
4.68	31.5169	21.3719	0.00379764	0.0222284
4.69	31.5084	21.39	0.00379382	0.0222472
4.7	31.5	21.4081	0.00378999	0.022266
4.71	31.4915	21.4262	0.00378616	0.0222848
4.72	31.4831	21.4442	0.00378231	0.0223036
4.73	31.4746	21.4623	0.00377847	0.0223224
4.74	31.4662	21.4803	0.00377461	0.0223411
4.75	31.4578	21.4983	0.00377075	0.0223598
4.76	31.4494	21.5163	0.00376687	0.0223785
4.77	31.441	21.5342	0.003763	0.0223972
4.78	31.4326	21.5522	0.00375911	0.0224159
4.79	31.4242	21.5701	0.00375522	0.0224345
4.8	31.4158	21.588	0.00375132	0.0224531
4.81	31.4074	21.6059	0.00374742	0.0224718
4.82	31.3991	21.6238	0.0037435	0.0224903
4.83	31.3907	21.6416	0.00373959	0.0225089
4.84	31.3824	21.6595	0.00373566	0.0225275
4.85	31.374	21.6773	0.00373173	0.022546
4.86	31.3657	21.6951	0.00372779	0.0225645
4.87	31.3574	21.7129	0.00372384	0.022583
4.88	31.3491	21.7306	0.00371989	0.0226015
4.89	31.3408	21.7484	0.00371592	0.0226199
4.9	31.3325	21.7661	0.00371196	0.0226384
4.91	31.3242	21.7838	0.00370798	0.0226568
4.92	31.3159	21.8015	0.003704	0.0226752
4.93	31.3076	21.8191	0.00370001	0.0226935
4.94	31.2994	21.8368	0.00369602	0.0227119
4.95	31.2911	21.8544	0.00369202	0.0227302
4.96	31.2829	21.872	0.00368801	0.0227485
4.97	31.2747	21.8896	0.00368399	0.0227668
