time,value
1,1.48102
2,1.48165
3,1.48205
4,1.48294
5,1.4836
6,1.48305
7,1.48312
8,1.48269
9,1.48234
10,1.48237
11,1.48209
12,1.48228
13,1.48303
14,1.48313
15,1.48309
16,1.48347
17,1.48317
18,1.48282
19,1.48248
20,1.48247
21,1.48258
22,1.48269
23,1.48282
24,1.48275
25,1.48297
26,1.4827
27,1.48272
28,1.48244
29,1.48277
30,1.48195
31,1.47902
32,1.47865
33,1.47811
34,1.47739
35,1.47718
36,1.47747
37,1.47773
38,1.4798
39,1.48008
40,1.48034
41,1.48047
42,1.47994
43,1.47632
44,1.47553
45,1.47571
46,1.47613
47,1.47622
48,1.47627
49,1.47666
50,1.47694
51,1.47698
52,1.4763
53,1.47412
54,1.47371
55,1.47343
56,1.47411
57,1.47412
58,1.47428
59,1.47414
60,1.47414
61,1.47406
62,1.47395
63,1.47415
64,1.47426
65,1.47421
66,1.47448
67,1.47454
68,1.47434
69,1.4745
70,1.47402
71,1.47417
72,1.47431
73,1.47447
74,1.47458
75,1.47463
76,1.47454
77,1.47186
78,1.47236
79,1.47214
80,1.47273
81,1.47261
82,1.47288
83,1.47229
84,1.47189
85,1.47134
86,1.47222
87,1.47244
88,1.47313
89,1.47262
90,1.47306
91,1.47316
92,1.4732
93,1.47288
94,1.47329
95,1.47328
96,1.47348
97,1.47358
98,1.47395
99,1.47384
100,1.4746
101,1.47434
102,1.47428
103,1.47481
104,1.47584
105,1.47537
106,1.47644
107,1.47736
108,1.47558
109,1.47556
110,1.47521
111,1.47511
112,1.47487
113,1.47481
114,1.47488
115,1.47479
116,1.47501
117,1.47525
118,1.47545
119,1.47541
120,1.47536
121,1.47593
122,1.47613
123,1.47622
124,1.47613
125,1.47611
126,1.47641
127,1.47672
128,1.47702
129,1.47779
130,1.47963
131,1.47981
132,1.47995
133,1.47981
134,1.47993
135,1.47848
136,1.47826
137,1.47865
138,1.47858
139,1.47874
140,1.4784
141,1.47946
142,1.47883
143,1.47952
144,1.47938
145,1.4797
146,1.48002
147,1.48038
148,1.48021
149,1.48013
150,1.48029
151,1.48096
152,1.48042
153,1.48039
154,1.48005
155,1.48067
156,1.48133
157,1.48204
158,1.48179
159,1.48148
160,1.48158
161,1.48147
162,1.48123
163,1.48147
164,1.48151
165,1.48132
166,1.48139
167,1.48123
168,1.4813
169,1.48117
170,1.48124
171,1.48125
172,1.48101
173,1.48109
174,1.48082
175,1.48056
176,1.48036
177,1.48016
178,1.48041
179,1.48049
180,1.48041
181,1.4806
182,1.48037
183,1.48064
184,1.48064
185,1.48094
186,1.48118
187,1.48172
188,1.48128
189,1.48107
190,1.48131
191,1.48132
192,1.48091
193,1.48068
194,1.48045
195,1.48058
196,1.48041
197,1.48083
198,1.4804
199,1.47989
200,1.48012
201,1.4804
202,1.48051
203,1.48022
204,1.48081
205,1.48021
206,1.48018
207,1.47946
208,1.47964
209,1.47939
210,1.47932
211,1.47905
212,1.47918
213,1.47933
214,1.47954
215,1.47944
216,1.4792
217,1.47946
218,1.47941
219,1.47923
220,1.47949
221,1.47961
222,1.47965
223,1.47943
224,1.479
225,1.47854
226,1.47842
227,1.47912
228,1.47919
229,1.47956
230,1.47957
231,1.48
232,1.4814
233,1.48157
234,1.48136
235,1.48165
236,1.48163
237,1.47968
238,1.47924
239,1.47937
240,1.47952
241,1.4802
242,1.47883
243,1.4786
244,1.47876
245,1.47772
246,1.47784
247,1.47737
248,1.47727
249,1.47778
250,1.47804
251,1.47784
252,1.47458
253,1.47405
254,1.4743
255,1.47444
256,1.47449
257,1.47452
258,1.47465
259,1.47487
260,1.47522
261,1.47524
262,1.47519
263,1.4751
264,1.47505
265,1.47515
266,1.47495
267,1.47488
268,1.47487
269,1.47494
270,1.47482
271,1.47515
272,1.47536
273,1.47545
274,1.47549
275,1.4755
276,1.47534
277,1.47505
278,1.47557
279,1.47571
280,1.47614
281,1.47608
282,1.47639
283,1.47686
284,1.47719
285,1.47695
286,1.47739
287,1.4772
288,1.47543
289,1.47449
290,1.47499
291,1.47518
292,1.4753
293,1.47515
294,1.47452
295,1.47479
296,1.47423
297,1.47456
298,1.47397
299,1.4735
300,1.47424
301,1.47415
302,1.47426
303,1.47114
304,1.47163
305,1.47164
306,1.47103
307,1.47077
308,1.47107
309,1.47122
310,1.47135
311,1.47136
312,1.47129
313,1.47127
314,1.47137
315,1.4711
316,1.47117
317,1.47133
318,1.47134
319,1.47152
320,1.47178
321,1.47184
322,1.47196
323,1.47188
324,1.47197
325,1.47206
326,1.47223
327,1.47248
328,1.47286
329,1.47539
330,1.47501
331,1.47517
332,1.4751
333,1.47592
334,1.47573
335,1.47568
336,1.47563
337,1.47645
338,1.47586
339,1.47637
340,1.47567
341,1.47651
342,1.47626
343,1.47656
344,1.47675
345,1.4763
346,1.47512
347,1.47559
348,1.47565
349,1.47585
350,1.47519
351,1.47423
352,1.47358
353,1.47412
354,1.47418
355,1.47412
356,1.47415
357,1.47477
358,1.47481
359,1.475
360,1.47505
361,1.47503
362,1.47533
363,1.4754
364,1.47574
365,1.47555
366,1.475
367,1.47536
368,1.47554
369,1.47554
370,1.47569
371,1.47595
372,1.47601
373,1.47587
374,1.47565
375,1.47608
376,1.47605
377,1.4758
378,1.47651
379,1.47628
380,1.47633
381,1.47572
382,1.47441
383,1.47377
384,1.474
385,1.47328
386,1.47357
387,1.47399
388,1.47495
389,1.47482
390,1.47521
391,1.47533
392,1.4752
393,1.47552
394,1.47604
395,1.47604
396,1.47565
397,1.47582
398,1.47608
399,1.47678
400,1.47769
401,1.47694
402,1.47713
403,1.47675
404,1.4732
405,1.47313
406,1.4732
407,1.47224
408,1.47216
409,1.47238
410,1.47241
411,1.47257
412,1.47257
413,1.47214
414,1.47214
415,1.47248
416,1.47273
417,1.47278
418,1.47243
419,1.47243
420,1.47265
421,1.4734
422,1.47363
423,1.47375
424,1.47351
425,1.47396
426,1.47416
427,1.47494
428,1.47513
429,1.47587
430,1.47819
431,1.47799
432,1.47797
433,1.47819
434,1.47875
435,1.47871
436,1.4784
437,1.47798
438,1.47868
439,1.47817
440,1.47887
441,1.47858
442,1.48114
443,1.48149
444,1.48119
445,1.48145
446,1.48155
447,1.48156
448,1.48181
449,1.48182
450,1.48182
451,1.4813
452,1.48153
453,1.48087
454,1.48125
455,1.48135
456,1.48094
457,1.48082
458,1.48067
459,1.48058
460,1.4806
461,1.48062
462,1.48076
463,1.4805
464,1.48063
465,1.4806
466,1.48045
467,1.48059
468,1.48044
469,1.4803
470,1.48035
471,1.4804
472,1.48035
473,1.48032
474,1.48029
475,1.48042
476,1.48067
477,1.4805
478,1.48052
479,1.48121
480,1.48055
481,1.48083
482,1.48001
483,1.47745
484,1.47712
485,1.47758
486,1.47731
487,1.4781
488,1.47769
489,1.47814
490,1.47808
491,1.47792
492,1.47781
493,1.4774
494,1.47808
495,1.478
496,1.47889
497,1.47857
498,1.47837
499,1.47837
500,1.47814
501,1.47867
502,1.47833
503,1.47908
504,1.47857
505,1.47639
506,1.47719
507,1.47799
508,1.47821
509,1.47796
510,1.47827
511,1.47841
512,1.47863
513,1.48035
514,1.47993
515,1.47991
516,1.47999
517,1.48047
518,1.47935
519,1.47939
520,1.47943
521,1.47963
522,1.47984
523,1.47951
524,1.48005
525,1.47949
526,1.47941
527,1.47965
528,1.47924
529,1.47942
