SupplyPort 2	Current turn 0.5	Port pressure 8.05
Elapsed	Pressure	Flow rate	Modelled cm3 H2	
1.3e-06	0.337175	354.604	32.4458
0.499956	0.332478	354.604	209.732
0.999908	2.25355	354.604	387.016
1.49992	3.89144	354.604	564.324
1.98891	5.49961	334.263	727.772
2.48898	6.9589	252.131	853.856
2.98901	7.7134	149.659	928.69
3.51096	7.99316	0	928.69
4.01111	8.05076	0	928.69
4.51135	8.06522	0	928.69
5.01107	8.07163	0	928.69
5.51151	8.07576	0	928.69
6.01091	8.07589	0	928.69
6.51125	8.08449	0	928.69
7.01134	8.08129	0	928.69
