time,value
1,1.5037
2,1.50476
3,1.50771
4,1.5076
5,1.50783
6,1.50767
7,1.50823
8,1.50775
9,1.50742
10,1.50715
11,1.50763
12,1.50368
13,1.50393
14,1.50519
15,1.50484
16,1.50421
17,1.50432
18,1.5044
19,1.50434
20,1.50472
21,1.50468
22,1.50437
23,1.50411
24,1.50394
25,1.5038
26,1.50389
27,1.50389
28,1.50387
29,1.50392
30,1.50373
31,1.50354
32,1.50352
33,1.50366
34,1.5033
35,1.50317
36,1.50299
37,1.50348
38,1.50357
39,1.50383
40,1.50299
41,1.50287
42,1.50336
43,1.50286
44,1.50366
45,1.50369
46,1.5042
47,1.5047
48,1.50636
49,1.5063
50,1.50644
51,1.50646
52,1.50695
53,1.50711
54,1.50692
55,1.50903
56,1.50876
57,1.50903
58,1.50801
59,1.50835
60,1.50809
61,1.50865
62,1.50833
63,1.50888
64,1.50876
65,1.50852
66,1.50827
67,1.5084
68,1.50806
69,1.50792
70,1.50761
71,1.50748
72,1.50729
73,1.50727
74,1.50709
75,1.50679
76,1.50639
77,1.50633
78,1.5063
79,1.50607
80,1.50598
81,1.5061
82,1.50621
83,1.50626
84,1.50592
85,1.50612
86,1.50664
87,1.50585
88,1.50521
89,1.50534
90,1.50548
91,1.50585
92,1.50555
93,1.50399
94,1.50316
95,1.503
96,1.50343
97,1.50344
98,1.50331
99,1.50304
100,1.50261
101,1.50316
102,1.50459
103,1.505
104,1.50471
105,1.50464
106,1.50513
107,1.50629
108,1.50729
109,1.51045
110,1.50958
111,1.50928
112,1.50803
113,1.50982
114,1.50954
115,1.50924
116,1.50903
117,1.50951
118,1.50907
119,1.50953
120,1.50926
121,1.5091
122,1.50892
123,1.50823
124,1.50829
125,1.50842
126,1.50828
127,1.50805
128,1.50755
129,1.50752
130,1.50728
131,1.50734
132,1.50705
133,1.50698
134,1.50707
135,1.5065
136,1.5075
137,1.50809
138,1.50962
139,1.50876
140,1.50864
141,1.50888
142,1.50792
143,1.50747
144,1.50768
145,1.5084
146,1.50882
147,1.51031
148,1.50964
149,1.51017
150,1.51017
151,1.50994
152,1.50952
153,1.50936
154,1.50892
155,1.5083
156,1.50877
157,1.50837
158,1.50881
159,1.50932
160,1.50897
161,1.5101
162,1.5096
163,1.51027
164,1.50976
165,1.50913
166,1.50863
167,1.50849
168,1.50814
169,1.50792
170,1.50761
171,1.50742
172,1.50707
173,1.50719
174,1.50681
175,1.50652
176,1.50637
177,1.50612
178,1.50625
179,1.50583
180,1.50589
181,1.50634
182,1.50617
183,1.50583
184,1.50594
185,1.50583
186,1.50675
187,1.50674
188,1.50578
189,1.50601
190,1.50565
191,1.50504
192,1.50483
193,1.50546
194,1.50736
195,1.50678
196,1.50644
197,1.50638
198,1.50629
199,1.50609
200,1.50558
201,1.50263
202,1.50212
203,1.50156
204,1.50154
205,1.50113
206,1.50078
207,1.50032
208,1.50266
209,1.50335
210,1.50618
211,1.5055
212,1.50623
213,1.50701
214,1.50371
215,1.50352
216,1.50366
217,1.50372
218,1.50375
219,1.50378
220,1.50359
221,1.50374
222,1.50391
223,1.50408
224,1.50366
225,1.50344
226,1.50373
227,1.50337
228,1.50271
229,1.50239
230,1.50199
231,1.50191
232,1.5018
233,1.5018
234,1.50136
235,1.5017
236,1.50229
237,1.50257
238,1.50161
239,1.50017
240,1.50106
241,1.50074
242,1.5007
243,1.50114
244,1.50076
245,1.50016
246,1.50033
247,1.49974
248,1.50116
249,1.50143
250,1.50107
251,1.50125
252,1.50121
253,1.50088
254,1.50073
255,1.50067
256,1.50069
257,1.50009
258,1.50095
259,1.50136
260,1.50156
261,1.50137
262,1.5018
263,1.50217
264,1.5025
265,1.50244
266,1.50226
267,1.50215
268,1.50243
269,1.50261
270,1.50277
271,1.50282
272,1.50278
273,1.50294
274,1.50303
275,1.50291
276,1.50276
277,1.50286
278,1.50299
279,1.50292
280,1.50268
281,1.50273
282,1.50269
283,1.50248
284,1.5022
285,1.50172
286,1.50217
287,1.50275
288,1.50166
289,1.50082
290,1.50056
291,1.50148
292,1.50115
293,1.50122
294,1.50162
295,1.50185
296,1.50135
297,1.50096
298,1.5012
299,1.50107
300,1.50148
301,1.50093
302,1.50217
303,1.50239
304,1.50188
305,1.50169
306,1.5013
307,1.50201
308,1.50179
309,1.50213
310,1.50207
311,1.50212
312,1.50237
313,1.50228
314,1.50161
315,1.50184
316,1.50151
317,1.50146
318,1.50133
319,1.50142
320,1.50137
321,1.50169
322,1.50158
323,1.50139
324,1.50129
325,1.50102
326,1.50103
327,1.50085
328,1.50051
329,1.50053
330,1.50069
331,1.50093
332,1.50058
333,1.5013
334,1.50081
335,1.5008
336,1.50162
337,1.50191
338,1.50185
339,1.50169
340,1.50166
341,1.50131
342,1.50101
343,1.50175
344,1.50323
345,1.50277
346,1.50337
347,1.50327
348,1.50322
349,1.50359
350,1.50324
351,1.5033
352,1.50348
353,1.50335
354,1.50313
355,1.50292
356,1.50358
357,1.50325
358,1.50081
359,1.50074
360,1.50254
361,1.50178
362,1.50377
363,1.50355
364,1.504
365,1.50383
366,1.50422
367,1.50419
368,1.50458
369,1.50468
370,1.50504
371,1.50505
372,1.50565
373,1.50543
374,1.50575
375,1.50558
376,1.50525
377,1.50518
378,1.50494
379,1.50526
380,1.50519
381,1.50503
382,1.5049
383,1.505
384,1.50488
385,1.50495
386,1.5056
387,1.50544
388,1.50473
389,1.50653
390,1.50713
391,1.50787
392,1.50743
393,1.50785
394,1.50785
395,1.5071
396,1.50686
397,1.50693
398,1.506
399,1.50603
400,1.50525
401,1.50581
402,1.50526
403,1.50521
404,1.50486
405,1.50477
406,1.50551
407,1.50518
408,1.50575
409,1.50586
410,1.50531
411,1.50482
412,1.50472
413,1.50404
414,1.50401
415,1.5039
416,1.5041
417,1.50404
418,1.50423
419,1.50387
420,1.50384
421,1.5037
422,1.50349
423,1.50352
424,1.50339
425,1.5034
426,1.50338
427,1.50319
428,1.50303
429,1.50308
430,1.50331
431,1.50335
432,1.50367
433,1.50373
434,1.5032
435,1.50357
436,1.50416
437,1.50441
438,1.50404
439,1.50427
440,1.50401
441,1.50398
442,1.50454
443,1.50657
444,1.50617
445,1.50667
446,1.50669
447,1.50685
448,1.50728
449,1.50662
450,1.50647
451,1.50616
452,1.50596
453,1.50582
454,1.50599
455,1.50619
456,1.50535
457,1.50268
458,1.50197
459,1.5013
460,1.50195
461,1.50212
462,1.50246
463,1.50214
464,1.50144
465,1.50151
466,1.50171
467,1.50127
468,1.50147
469,1.50084
470,1.50102
471,1.50051
472,1.50044
473,1.49996
474,1.50027
475,1.50035
476,1.5006
477,1.50048
478,1.50061
479,1.50041
480,1.5004
481,1.50037
482,1.5005
483,1.50058
484,1.50102
485,1.50092
486,1.5013
487,1.5012
488,1.49948
489,1.49915
490,1.49869
491,1.49935
492,1.4995
493,1.4992
494,1.4996
495,1.49913
496,1.49862
497,1.4968
498,1.49709
499,1.49649
500,1.49749
501,1.49716
502,1.49731
503,1.49746
504,1.49705
505,1.49737
506,1.49694
507,1.4981
508,1.49798
509,1.49818
510,1.49848
511,1.49817
512,1.49853
513,1.4983
514,1.49844
515,1.49796
516,1.49785
517,1.49874
518,1.49848
519,1.49848
520,1.49864
521,1.49874
522,1.49853
523,1.49864
524,1.49791
525,1.49799
526,1.4983
527,1.49799
528,1.49841
529,1.4989
530,1.49925
531,1.49865
532,1.49887
533,1.4993
534,1.49864
535,1.49827
536,1.4979
537,1.49679
538,1.49762
539,1.49723
540,1.49735
541,1.49736
542,1.49746
543,1.4978
544,1.49766
545,1.49756
546,1.49801
547,1.4984
548,1.49831
549,1.4977
550,1.49714
551,1.49741
552,1.497
553,1.49743
554,1.49727
555,1.49711
556,1.49702
557,1.49664
558,1.49644
559,1.49668
560,1.49673
561,1.49694
562,1.49665
563,1.4965
564,1.49686
565,1.49665
566,1.4967
567,1.49672
568,1.49682
