time,value
1,1.44627
2,1.44624
3,1.44585
4,1.44511
5,1.44515
6,1.44525
7,1.44524
8,1.44498
9,1.44517
10,1.44527
11,1.4483
12,1.44774
13,1.44766
14,1.44804
15,1.44721
16,1.44753
17,1.44726
18,1.44672
19,1.44624
20,1.44225
21,1.44254
22,1.44167
23,1.44257
24,1.44028
25,1.44001
26,1.44004
27,1.43985
28,1.43997
29,1.43992
30,1.43996
31,1.4401
32,1.44025
33,1.4403
34,1.44014
35,1.44017
36,1.44017
37,1.43984
38,1.4396
39,1.43961
40,1.43962
41,1.43977
42,1.4395
43,1.43915
44,1.43928
45,1.43924
46,1.43918
47,1.43853
48,1.43905
49,1.4393
50,1.44007
51,1.44046
52,1.44001
53,1.4393
54,1.43979
55,1.44024
56,1.44058
57,1.43996
58,1.43958
59,1.4399
60,1.44041
61,1.4401
62,1.43991
63,1.43997
64,1.44031
65,1.44048
66,1.44037
67,1.43956
68,1.43902
69,1.43862
70,1.43959
71,1.43997
72,1.44064
73,1.44106
74,1.44186
75,1.44184
76,1.44151
77,1.4432
78,1.44294
79,1.44343
80,1.4435
81,1.44357
82,1.4433
83,1.44337
84,1.44342
85,1.44321
86,1.44308
87,1.44296
88,1.44326
89,1.44333
90,1.44307
91,1.44292
92,1.44308
93,1.44332
94,1.44334
95,1.44416
96,1.44383
97,1.4468
98,1.44604
99,1.4456
100,1.44558
101,1.44584
102,1.44604
103,1.44571
104,1.44564
105,1.44554
106,1.44544
107,1.4454
108,1.44586
109,1.44606
110,1.44378
111,1.44415
112,1.44362
113,1.44416
114,1.44489
115,1.44422
116,1.44405
117,1.44353
118,1.44315
119,1.44325
120,1.44371
121,1.44244
122,1.443
123,1.43992
124,1.44029
125,1.43859
126,1.43864
127,1.43842
128,1.43831
129,1.43822
130,1.43828
131,1.43845
132,1.43851
133,1.43873
134,1.43859
135,1.43864
136,1.43861
137,1.43852
138,1.43836
139,1.43833
140,1.43805
141,1.43822
142,1.4384
143,1.43859
144,1.43845
145,1.43837
146,1.43789
147,1.43846
148,1.43896
149,1.43937
150,1.43961
151,1.43912
152,1.43861
153,1.43763
154,1.43795
155,1.43809
156,1.43746
157,1.43719
158,1.43782
159,1.43858
160,1.43828
161,1.43786
162,1.43784
163,1.43779
164,1.43814
165,1.43811
166,1.43873
167,1.43856
168,1.43817
169,1.43918
170,1.43878
171,1.43883
172,1.43851
173,1.43854
174,1.43826
175,1.43896
176,1.43912
177,1.43914
178,1.43905
179,1.43901
180,1.43836
181,1.4385
182,1.43878
183,1.4388
184,1.4391
185,1.4389
186,1.43967
187,1.43949
188,1.43964
189,1.43932
190,1.43989
191,1.43976
192,1.43999
193,1.44
194,1.43922
195,1.43952
196,1.43928
197,1.43893
198,1.43912
199,1.43995
200,1.44021
201,1.43982
202,1.43938
203,1.43878
204,1.43914
205,1.43838
206,1.43818
207,1.43749
208,1.43792
209,1.4372
210,1.43717
211,1.43682
212,1.43765
213,1.43811
214,1.4382
215,1.43809
216,1.43804
217,1.43763
218,1.43744
219,1.43779
220,1.44109
221,1.44019
222,1.43994
223,1.43964
224,1.43851
225,1.43951
226,1.43967
227,1.43979
228,1.43952
229,1.43939
230,1.43932
231,1.43926
232,1.43899
233,1.43912
234,1.43909
235,1.43933
236,1.43934
237,1.43939
238,1.43954
239,1.43983
240,1.43973
241,1.43977
242,1.43967
243,1.43979
244,1.44005
245,1.43989
246,1.44014
247,1.44032
248,1.44101
249,1.44039
250,1.44017
251,1.44023
252,1.44007
253,1.43985
254,1.44016
255,1.43966
256,1.43976
257,1.44058
258,1.44035
259,1.44027
260,1.44075
261,1.44096
262,1.44071
263,1.44051
264,1.44067
265,1.44084
266,1.44086
267,1.4408
268,1.44121
269,1.44053
270,1.44084
271,1.44144
272,1.44093
273,1.44125
274,1.44161
275,1.44089
276,1.44105
277,1.44082
278,1.44056
279,1.44059
280,1.44042
281,1.44056
282,1.44059
283,1.44008
284,1.4402
285,1.43967
286,1.43977
287,1.4393
288,1.4394
289,1.43858
290,1.43886
291,1.4384
292,1.43852
293,1.43865
294,1.43885
295,1.43884
296,1.43948
297,1.43991
298,1.44047
299,1.44098
300,1.44119
301,1.44057
302,1.44059
303,1.44079
304,1.44059
305,1.44056
306,1.44014
307,1.44031
308,1.43677
309,1.43673
310,1.43617
311,1.43698
312,1.43723
313,1.43699
314,1.43688
315,1.43676
316,1.43678
317,1.43692
318,1.43794
319,1.44124
320,1.44039
321,1.4402
322,1.44001
323,1.43934
324,1.43863
325,1.43977
326,1.43939
327,1.4393
328,1.43959
329,1.43949
330,1.43936
331,1.43932
332,1.43914
333,1.43911
334,1.43935
335,1.43914
336,1.43907
337,1.43873
338,1.43873
339,1.43875
340,1.43863
341,1.4388
342,1.43868
343,1.43857
344,1.43868
345,1.43834
346,1.43812
347,1.43882
348,1.43837
349,1.43926
350,1.43947
351,1.43918
352,1.43909
353,1.44033
354,1.43975
355,1.43976
356,1.44035
357,1.4406
358,1.44074
359,1.44068
360,1.44076
361,1.44062
362,1.44115
363,1.44094
364,1.44071
365,1.43995
366,1.43979
367,1.44053
368,1.44052
369,1.4405
370,1.44063
371,1.44049
372,1.44097
373,1.44062
374,1.44065
375,1.44028
376,1.44031
377,1.44009
378,1.44004
379,1.43982
380,1.4398
381,1.44015
382,1.4399
383,1.43968
384,1.43916
385,1.43921
386,1.43912
387,1.43908
388,1.43857
389,1.43873
390,1.43828
391,1.43826
392,1.43823
393,1.43829
394,1.43824
395,1.4383
396,1.43877
397,1.43946
398,1.43978
399,1.43988
400,1.43933
401,1.43937
402,1.43927
403,1.43884
404,1.43856
405,1.43884
406,1.43827
407,1.43543
408,1.43525
409,1.43546
410,1.43548
411,1.43563
412,1.43595
413,1.4352
414,1.43547
415,1.43512
416,1.43531
417,1.43555
418,1.43425
419,1.43355
420,1.43321
421,1.43353
422,1.4336
423,1.43305
424,1.43427
425,1.43492
426,1.43488
427,1.43496
428,1.43537
429,1.43539
430,1.43501
431,1.43481
432,1.43469
433,1.43466
434,1.43455
435,1.43452
436,1.43443
437,1.43446
438,1.43463
439,1.43485
440,1.43493
441,1.43512
442,1.43528
443,1.43554
444,1.43578
445,1.43596
446,1.43582
447,1.43595
448,1.43539
449,1.43505
450,1.43451
451,1.43487
452,1.43381
453,1.43432
454,1.43596
455,1.43525
456,1.43512
457,1.43592
458,1.43596
459,1.43597
460,1.43589
461,1.43626
462,1.43601
463,1.43621
464,1.4365
465,1.43655
466,1.43577
467,1.43592
468,1.43651
469,1.43637
470,1.43643
471,1.43629
472,1.43649
473,1.43587
474,1.43555
475,1.43614
476,1.43634
477,1.43632
478,1.43649
479,1.43596
480,1.4358
481,1.43583
482,1.43579
483,1.43616
484,1.4363
485,1.43644
486,1.43661
487,1.43655
488,1.4363
489,1.43608
490,1.43617
491,1.43556
492,1.43585
493,1.43656
494,1.43664
495,1.43664
496,1.43655
497,1.4397
498,1.43904
499,1.43864
500,1.43814
501,1.43803
502,1.4389
503,1.43864
504,1.43867
505,1.43816
506,1.43912
507,1.43978
508,1.44026
509,1.43973
510,1.43782
511,1.43824
512,1.44173
513,1.44283
514,1.44349
515,1.4434
516,1.44277
517,1.44098
518,1.44184
519,1.44466
520,1.44365
521,1.44383
522,1.4435
523,1.4436
524,1.44361
525,1.44337
526,1.44355
527,1.44309
528,1.43901
529,1.43942
530,1.44256
531,1.44297
532,1.44196
533,1.44219
534,1.44069
535,1.43996
536,1.44025
537,1.44016
538,1.44017
539,1.44026
540,1.44026
541,1.44023
542,1.44007
543,1.43988
544,1.44003
545,1.44014
546,1.44006
547,1.43985
548,1.43955
549,1.43948
550,1.43954
551,1.4395
552,1.43946
553,1.43939
554,1.43929
555,1.43875
556,1.43891
557,1.43888
558,1.4401
559,1.44047
560,1.44105
561,1.44074
562,1.44154
563,1.44161
564,1.44009
565,1.4407
566,1.44053
567,1.44067
568,1.4405
569,1.4412
570,1.4411
571,1.44115
572,1.44131
573,1.4418
574,1.44125
