SupplyPort 1	Current turn 0.5	Port pressure 49.5
Elapsed	Pressure	Flow rate	Modelled cm3 H2	
1.8e-06	1.50474	807.368	146.24
0.465114	1.51393	807.368	521.757
1.01544	6.2555	807.368	966.073
1.48093	10.2585	807.368	1341.89
1.96786	15.0023	807.368	1735.03
2.48377	19.0229	807.368	2151.55
3.02351	23.2286	807.368	2587.32
3.51883	27.2793	804.782	2985.95
3.98467	32.0776	778.332	3348.53
4.47402	35.8671	734.413	3707.91
4.98203	39.1014	675.631	4051.14
5.52476	41.9981	599.897	4376.72
6.0073	44.2956	516.86	4626.13
6.51078	46.4538	407.789	4831.44
6.97526	47.6565	322.586	4981.28
7.52521	48.4527	245.822	5116.46
8.02757	48.8881	189.012	5211.42
8.52983	49.1625	140.89	5282.18
9.0213	49.2924	110.693	5336.58
9.4865	49.3624	90.2193	5378.55
10.0388	49.4094	73.2329	5419
10.515	49.4474	55.8622	5445.6
10.9799	49.4759	37.8255	5463.18
11.5327	49.5047	0	5463.18
12.0337	49.5149	0	5463.18
12.5289	49.5352	0	5463.18
13.0209	49.5546	0	5463.18
13.4864	49.5686	0	5463.18
13.9759	49.583	0	5463.18
