LeakagePort 1	Current turn 0.5	Pressure storage 8.42962	Pressure reaction 1.01731
Elapsed	Storage	Reaction	Flow rate	Modelled cm3 H2	
0	8.42924	1.0221	0.000901695	24.0164
1.4e-06	8.18812	1.09737	0.000861177	24.0164
0.522119	7.91176	1.37627	0.000852473	24.0164
1.02587	7.87958	1.83788	0.000828159	24.0166
1.52114	7.62179	2.44216	0.000821496	24.0168
2.03278	7.58301	2.55092	0.000796057	24.017
2.58847	7.35281	3.08763	0.000789258	24.0172
3.03179	7.2948	3.23068	0.000768506	24.0174
3.54625	7.10061	3.69802	0.000749125	24.0176
4.04515	7.07221	3.76359	0.000743046	24.0178
4.57507	6.90844	4.14673	0.000726627	24.0179
5.058	6.86833	4.2548	0.000720512	24.0181
5.56891	6.72792	4.59054	0.000697772	24.0183
6.07447	6.69662	4.6503	0.000692853	24.0185
6.58796	6.6064	4.8909	0.000657731	24.0186
7.10073	6.57306	4.9575	0.000647119	24.0188
7.61597	6.48221	5.15794	0.000607548	24.0189
8.11307	6.45415	5.23204	0.000597128	24.0191
8.6324	6.39516	5.37444	0.000552639	24.0192
9.19109	6.34611	5.50367	0.000545369	24.0193
9.65984	6.337	5.52437	0.000501552	24.0195
10.1794	6.28273	5.63639	0.000492679	24.0196
10.6726	6.27684	5.66138	0.0004502	24.0197
11.1894	6.23967	5.74975	0.000441359	24.0198
11.7009	6.23094	5.76259	0.000402701	24.0199
12.1998	6.20733	5.79192	0.000393294	24.02
12.6958	6.20148	5.83155	0.000364923	24.0201
13.2098	6.1797	5.88546	0.000334412	24.0201
13.7055	6.17947	5.89321	0.000321989	24.0202
14.219	6.16633	5.91609	0.000306019	24.0203
14.7161	6.16023	5.9384	0.000290427	24.0203
15.2283	6.15281	5.9681	0.000270529	24.0204
15.7292	6.1496	5.96496	0.000260012	24.0205
16.2445	6.1426	5.98832	0.000886569	24.0205
16.758	6.13912	5.9931	0.000861209	24.0206
17.2742	6.1342	6.00635	0.000832142	24.0206
17.7864	6.13446	6.00825	0.000828839	24.0207
18.2987	6.1235	6.02042	0.000801722	24.0207
18.8594	6.12693	6.02735	0.000797564	24.0208
19.3086	6.12531	6.03614	0.000773353	24.0208
19.8364	6.12461	6.03726	0.000767326	24.0208
20.3046	6.11878	6.03974	0.0007469	24.0209
