LeakagePort 1	Current turn 0.5	Pressure storage 8.42962	Pressure reaction 1.01731
Elapsed	Storage	Reaction	Flow rate	Modelled cm3 H2	
1.26	8.18639	1.53856	0.000861038	0.00159931
1.27	8.18448	1.54267	0.000860836	0.00160358
1.28	8.18256	1.54678	0.000860635	0.00160785
1.29	8.18064	1.55089	0.000860433	0.00161212
1.3	8.17873	1.55499	0.000860232	0.00161639
1.31	8.17681	1.5591	0.00086003	0.00162066
1.32	8.1749	1.5632	0.000859829	0.00162492
1.33	8.17298	1.5673	0.000859628	0.00162919
1.34	8.17107	1.57141	0.000859426	0.00163345
1.35	8.16916	1.57551	0.000859225	0.00163772
1.36	8.16724	1.57961	0.000859024	0.00164198
1.37	8.16533	1.58371	0.000858823	0.00164624
1.38	8.16342	1.58781	0.000858621	0.0016505
1.39	8.16151	1.5919	0.00085842	0.00165476
1.4	8.15959	1.596	0.000858219	0.00165902
1.41	8.15768	1.60009	0.000858018	0.00166327
1.42	8.15577	1.60419	0.000857817	0.00166753
1.43	8.15386	1.60828	0.000857616	0.00167178
1.44	8.15195	1.61237	0.000857416	0.00167604
1.45	8.15004	1.61647	0.000857215	0.00168029
1.46	8.14814	1.62056	0.000857014	0.00168454
1.47	8.14623	1.62465	0.000856813	0.00168879
1.48	8.14432	1.62873	0.000856613	0.00169304
1.49	8.14241	1.63282	0.000856412	0.00169729
1.5	8.1405	1.63691	0.000856211	0.00170154
1.51	8.1386	1.64099	0.000856011	0.00170579
1.52	8.13669	1.64508	0.00085581	0.00171004
1.53	8.13479	1.64916	0.00085561	0.00171428
1.54	8.13288	1.65325	0.00085541	0.00171852
1.55	8.13098	1.65733	0.000855209	0.00172277
1.56	8.12907	1.66141	0.000855009	0.00172701
1.57	8.12717	1.66549	0.000854809	0.00173125
1.58	8.12527	1.66957	0.000854609	0.00173549
1.59	8.12336	1.67365	0.000854408	0.00173973
1.6	8.12146	1.67772	0.000854208	0.00174397
1.61	8.11956	1.6818	0.000854008	0.00174821
1.62	8.11766	1.68587	0.000853808	0.00175244
1.63	8.11576	1.68995	0.000853608	0.00175668
1.64	8.11385	1.69402	0.000853408	0.00176091
1.65	8.11195	1.69809	0.000853209	0.00176514
1.66	8.11005	1.70217	0.000853009	0.00176938
1.67	8.10816	1.70624	0.000852809	0.00177361
1.68	8.10626	1.71031	0.000852609	0.00177784
1.69	8.10436	1.71437	0.00085241	0.00178207
1.7	8.10246	1.71844	0.00085221	0.00178629
1.71	8.10056	1.72251	0.00085201	0.00179052
1.72	8.09867	1.72657	0.000851811	0.00179475
1.73	8.09677	1.73064	0.000851611	0.00179897
1.74	8.09487	1.7347	0.000851412	0.0018032
1.75	8.09298	1.73877	0.000851212	0.00180742
1.76	8.09108	1.74283	0.000851013	0.00181164
1.77	8.08919	1.74689	0.000850814	0.00181586
1.78	8.08729	1.75095	0.000850615	0.00182008
1.79	8.0854	1.75501	0.000850415	0.0018243
1.8	8.0835	1.75907	0.000850216	0.00182852
1.81	8.08161	1.76312	0.000850017	0.00183274
1.82	8.07972	1.76718	0.000849818	0.00183696
1.83	8.07783	1.77123	0.000849619	0.00184117
1.84	8.07593	1.77529	0.00084942	0.00184539
1.85	8.07404	1.77934	0.000849221	0.0018496
1.86	8.07215	1.78339	0.000849022	0.00185381
1.87	8.07026	1.78745	0.000848823	0.00185802
1.88	8.06837	1.7915	0.000848624	0.00186223
1.89	8.06648	1.79555	0.000848426	0.00186644
1.9	8.06459	1.7996	0.000848227	0.00187065
1.91	8.0627	1.80364	0.000848028	0.00187486
1.92	8.06082	1.80769	0.00084783	0.00187907
1.93	8.05893	1.81174	0.000847631	0.00188327
1.94	8.05704	1.81578	0.000847433	0.00188748
1.95	8.05515	1.81982	0.000847234	0.00189168
1.96	8.05327	1.82387	0.000847036	0.00189588
1.97	8.05138	1.82791	0.000846837	0.00190008
1.98	8.0495	1.83195	0.000846639	0.00190428
1.99	8.04761	1.83599	0.000846441	0.00190848
2	8.04573	1.84003	0.000846243	0.00191268
2.01	8.04384	1.84407	0.000846044	0.00191688
2.02	8.04196	1.8481	0.000845846	0.00192108
2.03	8.04007	1.85214	0.000845648	0.00192527
2.04	8.03819	1.85618	0.00084545	0.00192947
2.05	8.03631	1.86021	0.000845252	0.00193366
2.06	8.03443	1.86424	0.000845054	0.00193785
2.07	8.03254	1.86828	0.000844856	0.00194204
2.08	8.03066	1.87231	0.000844658	0.00194624
2.09	8.02878	1.87634	0.000844461	0.00195043
2.1	8.0269	1.88037	0.000844263	0.00195461
2.11	8.02502	1.8844	0.000844065	0.0019588
2.12	8.02314	1.88842	0.000843867	0.00196299
2.13	8.02126	1.89245	0.00084367	0.00196717
2.14	8.01939	1.89648	0.000843472	0.00197136
2.15	8.01751	1.9005	0.000843275	0.00197554
2.16	8.01563	1.90453	0.000843077	0.00197973
2.17	8.01375	1.90855	0.00084288	0.00198391
2.18	8.01188	1.91257	0.000842682	0.00198809
2.19	8.01	1.91659	0.000842485	0.00199227
2.2	8.00812	1.92061	0.000842288	0.00199645
2.21	8.00625	1.92463	0.00084209	0.00200063
2.22	8.00437	1.92865	0.000841893	0.0020048
2.23	8.0025	1.93267	0.000841696	0.00200898
2.24	8.00062	1.93668	0.000841499	0.00201315
2.25	7.99875	1.9407	0.000841302	0.00201733
2.26	7.99688	1.94472	0.000841105	0.0020215
2.27	7.995	1.94873	0.000840908	0.00202567
2.28	7.99313	1.95274	0.000840711	0.00202984
2.29	7.99126	1.95675	0.000840514	0.00203402
2.3	7.98939	1.96076	0.000840317	0.00203818
2.31	7.98752	1.96477	0.00084012	0.00204235
2.32	7.98565	1.96878	0.000839924	0.00204652
2.33	7.98378	1.97279	0.000839727	0.00205069
2.34	7.98191	1.9768	0.00083953	0.00205485
2.35	7.98004	1.9808	0.000839334	0.00205902
2.36	7.97817	1.98481	0.000839137	0.00206318
2.37	7.9763	1.98881	0.00083894	0.00206734
2.38	7.97443	1.99282	0.000838744	0.0020715
2.39	7.97256	1.99682	0.000838548	0.00207566
2.4	7.9707	2.00082	0.000838351	0.00207982
2.41	7.96883	2.00482	0.000838155	0.00208398
2.42	7.96696	2.00882	0.000837959	0.00208814
2.43	7.9651	2.01282	0.000837762	0.0020923
2.44	7.96323	2.01682	0.000837566	0.00209645
2.45	7.96137	2.02081	0.00083737	0.00210061
2.46	7.9595	2.02481	0.000837174	0.00210476
2.47	7.95764	2.0288	0.000836978	0.00210891
2.48	7.95578	2.0328	0.000836782	0.00211306
2.49	7.95391	2.03679	0.000836586	0.00211721
2.5	7.95205	2.04078	0.00083639	0.00212136
2.51	7.95019	2.04478	0.000836194	0.00212551
2.52	7.94833	2.04877	0.000835998	0.00212966
2.53	7.94646	2.05275	0.000835802	0.00213381
2.54	7.9446	2.05674	0.000835607	0.00213795
2.55	7.94274	2.06073	0.000835411	0.0021421
2.56	7.94088	2.06472	0.000835215	0.00214624
2.57	7.93902	2.0687	0.00083502	0.00215038
2.58	7.93716	2.07269	0.000834824	0.00215453
2.59	7.9353	2.07667	0.000834629	0.00215867
2.6	7.93345	2.08065	0.000834433	0.00216281
2.61	7.93159	2.08464	0.000834238	0.00216695
2.62	7.92973	2.08862	0.000834042	0.00217108
2.63	7.92787	2.0926	0.000833847	0.00217522
2.64	7.92602	2.09658	0.000833652	0.00217936
2.65	7.92416	2.10055	0.000833456	0.00218349
2.66	7.9223	2.10453	0.000833261	0.00218763
2.67	7.92045	2.10851	0.000833066	0.00219176
2.68	7.91859	2.11248	0.000832871	0.00219589
2.69	7.91674	2.11646	0.000832676	0.00220002
2.7	7.91488	2.12043	0.000832481	0.00220415
2.71	7.91303	2.1244	0.000832286	0.00220828
2.72	7.91118	2.12837	0.000832091	0.00221241
2.73	7.90933	2.13234	0.000831896	0.00221654
2.74	7.90747	2.13631	0.000831701	0.00222067
2.75	7.90562	2.14028	0.000831507	0.00222479
2.76	7.90377	2.14425	0.000831312	0.00222892
2.77	7.90192	2.14822	0.000831117	0.00223304
2.78	7.90007	2.15218	0.000830922	0.00223716
2.79	7.89822	2.15615	0.000830728	0.00224128
2.8	7.89637	2.16011	0.000830533	0.0022454
2.81	7.89452	2.16408	0.000830339	0.00224952
2.82	7.89267	2.16804	0.000830144	0.00225364
2.83	7.89082	2.172	0.00082995	0.00225776
2.84	7.88897	2.17596	0.000829756	0.00226188
2.85	7.88713	2.17992	0.000829561	0.00226599
2.86	7.88528	2.18388	0.000829367	0.00227011
2.87	7.88343	2.18784	0.000829173	0.00227422
2.88	7.88159	2.19179	0.000828979	0.00227834
2.89	7.87974	2.19575	0.000828784	0.00228245
2.9	7.87789	2.1997	0.00082859	0.00228656
2.91	7.87605	2.20366	0.000828396	0.00229067
2.92	7.8742	2.20761	0.000828202	0.00229478
2.93	7.87236	2.21156	0.000828008	0.00229889
2.94	7.87052	2.21551	0.000827814	0.00230299
2.95	7.86867	2.21946	0.00082762	0.0023071
2.96	7.86683	2.22341	0.000827427	0.0023112
2.97	7.86499	2.22736	0.000827233	0.00231531
2.98	7.86315	2.23131	0.000827039	0.00231941
2.99	7.86131	2.23526	0.000826845	0.00232351
3	7.85946	2.2392	0.000826652	0.00232762
3.01	7.85762	2.24315	0.000826458	0.00233172
3.02	7.85578	2.24709	0.000826265	0.00233582
3.03	7.85394	2.25103	0.000826071	0.00233991
3.04	7.8521	2.25498	0.000825878	0.00234401
3.05	7.85026	2.25892	0.000825684	0.00234811
3.06	7.84843	2.26286	0.000825491	0.0023522
3.07	7.84659	2.2668	0.000825298	0.0023563
3.08	7.84475	2.27073	0.000825104	0.00236039
3.09	7.84291	2.27467	0.000824911	0.00236449
3.1	7.84108	2.27861	0.000824718	0.00236858
3.11	7.83924	2.28254	0.000824525	0.00237267
3.12	7.8374	2.28648	0.000824332	0.00237676
3.13	7.83557	2.29041	0.000824139	0.00238085
3.14	7.83373	2.29434	0.000823946	0.00238494
3.15	7.8319	2.29828	0.000823753	0.00238902
3.16	7.83006	2.30221	0.00082356	0.00239311
3.17	7.82823	2.30614	0.000823367	0.00239719
3.18	7.8264	2.31007	0.000823174	0.00240128
3.19	7.82456	2.31399	0.000822981	0.00240536
3.2	7.82273	2.31792	0.000822788	0.00240944
3.21	7.8209	2.32185	0.000822596	0.00241352
3.22	7.81907	2.32577	0.000822403	0.0024176
3.23	7.81724	2.3297	0.00082221	0.00242168
3.24	7.81541	2.33362	0.000822018	0.00242576
3.25	7.81358	2.33754	0.000821825	0.00242984
3.26	7.81175	2.34146	0.000821633	0.00243392
3.27	7.80992	2.34539	0.00082144	0.00243799
3.28	7.80809	2.3493	0.000821248	0.00244207
3.29	7.80626	2.35322	0.000821056	0.00244614
3.3	7.80443	2.35714	0.000820863	0.00245021
3.31	7.8026	2.36106	0.000820671	0.00245428
3.32	7.80078	2.36498	0.000820479	0.00245836
3.33	7.79895	2.36889	0.000820287	0.00246243
3.34	7.79712	2.3728	0.000820095	0.00246649
3.35	7.7953	2.37672	0.000819903	0.00247056
3.36	7.79347	2.38063	0.000819711	0.00247463
3.37	7.79165	2.38454	0.000819519	0.0024787
3.38	7.78982	2.38845	0.000819327	0.00248276
3.39	7.788	2.39236	0.000819135	0.00248682
3.4	7.78617	2.39627	0.000818943	0.00249089
3.41	7.78435	2.40018	0.000818751	0.00249495
3.42	7.78253	2.40409	0.00081856	0.00249901
3.43	7.7807	2.40799	0.000818368	0.00250307
3.44	7.77888	2.4119	0.000818176	0.00250713
3.45	7.77706	2.4158	0.000817985	0.00251119
3.46	7.77524	2.41971	0.000817793	0.00251525
3.47	7.77342	2.42361	0.000817601	0.0025193
3.48	7.7716	2.42751	0.00081741	0.00252336
3.49	7.76978	2.43141	0.000817219	0.00252741
3.5	7.76796	2.43531	0.000817027	0.00253147
3.51	7.76614	2.43921	0.000816836	0.00253552
3.52	7.76432	2.44311	0.000816644	0.00253957
3.53	7.7625	2.447	0.000816453	0.00254362
3.54	7.76068	2.4509	0.000816262	0.00254767
3.55	7.75886	2.45479	0.000816071	0.00255172
3.56	7.75705	2.45869	0.00081588	0.00255577
3.57	7.75523	2.46258	0.000815689	0.00255982
3.58	7.75341	2.46647	0.000815498	0.00256386
3.59	7.7516	2.47037	0.000815307	0.00256791
3.6	7.74978	2.47426	0.000815116	0.00257195
3.61	7.74797	2.47815	0.000814925	0.00257599
3.62	7.74615	2.48203	0.000814734	0.00258004
3.63	7.74434	2.48592	0.000814543	0.00258408
3.64	7.74253	2.48981	0.000814352	0.00258812
3.65	7.74071	2.4937	0.000814162	0.00259216
3.66	7.7389	2.49758	0.000813971	0.0025962
3.67	7.73709	2.50146	0.00081378	0.00260023
3.68	7.73528	2.50535	0.00081359	0.00260427
3.69	7.73346	2.50923	0.000813399	0.00260831
3.7	7.73165	2.51311	0.000813209	0.00261234
3.71	7.72984	2.51699	0.000813018	0.00261637
3.72	7.72803	2.52087	0.000812828	0.00262041
3.73	7.72622	2.52475	0.000812638	0.00262444
3.74	7.72441	2.52863	0.000812447	0.00262847
3.75	7.7226	2.53251	0.000812257	0.0026325
3.76	7.72079	2.53638	0.000812067	0.00263653
3.77	7.71899	2.54026	0.000811876	0.00264056
3.78	7.71718	2.54413	0.000811686	0.00264458
3.79	7.71537	2.548	0.000811496	0.00264861
3.8	7.71356	2.55188	0.000811306	0.00265264
3.81	7.71176	2.55575	0.000811116	0.00265666
3.82	7.70995	2.55962	0.000810926	0.00266068
3.83	7.70815	2.56349	0.000810736	0.00266471
3.84	7.70634	2.56736	0.000810546	0.00266873
3.85	7.70454	2.57122	0.000810357	0.00267275
3.86	7.70273	2.57509	0.000810167	0.00267677
3.87	7.70093	2.57896	0.000809977	0.00268079
3.88	7.69912	2.58282	0.000809787	0.0026848
3.89	7.69732	2.58669	0.000809598	0.00268882
3.9	7.69552	2.59055	0.000809408	0.00269284
3.91	7.69372	2.59441	0.000809219	0.00269685
3.92	7.69191	2.59827	0.000809029	0.00270087
3.93	7.69011	2.60213	0.00080884	0.00270488
3.94	7.68831	2.60599	0.00080865	0.00270889
3.95	7.68651	2.60985	0.000808461	0.0027129
3.96	7.68471	2.61371	0.000808271	0.00271691
3.97	7.68291	2.61757	0.000808082	0.00272092
3.98	7.68111	2.62142	0.000807893	0.00272493
3.99	7.67931	2.62528	0.000807704	0.00272894
4	7.67751	2.62913	0.000807515	0.00273294
4.01	7.67572	2.63299	0.000807325	0.00273695
4.02	7.67392	2.63684	0.000807136	0.00274095
4.03	7.67212	2.64069	0.000806947	0.00274496
4.04	7.67032	2.64454	0.000806758	0.00274896
4.05	7.66853	2.64839	0.000806569	0.00275296
4.06	7.66673	2.65224	0.00080638	0.00275696
4.07	7.66494	2.65609	0.000806192	0.00276096
4.08	7.66314	2.65994	0.000806003	0.00276496
4.09	7.66135	2.66378	0.000805814	0.00276896
4.1	7.65955	2.66763	0.000805625	0.00277296
4.11	7.65776	2.67147	0.000805437	0.00277695
4.12	7.65597	2.67531	0.000805248	0.00278095
4.13	7.65417	2.67916	0.000805059	0.00278494
4.14	7.65238	2.683	0.000804871	0.00278894
4.15	7.65059	2.68684	0.000804682	0.00279293
4.16	7.6488	2.69068	0.000804494	0.00279692
4.17	7.647	2.69452	0.000804306	0.00280091
4.18	7.64521	2.69836	0.000804117	0.0028049
4.19	7.64342	2.70219	0.000803929	0.00280889
4.2	7.64163	2.70603	0.000803741	0.00281288
4.21	7.63984	2.70987	0.000803552	0.00281686
4.22	7.63805	2.7137	0.000803364	0.00282085
4.23	7.63627	2.71753	0.000803176	0.00282483
4.24	7.63448	2.72137	0.000802988	0.00282882
4.25	7.63269	2.7252	0.0008028	0.0028328
4.26	7.6309	2.72903	0.000802612	0.00283678
4.27	7.62911	2.73286	0.000802424	0.00284076
4.28	7.62733	2.73669	0.000802236	0.00284475
4.29	7.62554	2.74052	0.000802048	0.00284872
4.3	7.62376	2.74434	0.00080186	0.0028527
4.31	7.62197	2.74817	0.000801672	0.00285668
4.32	7.62019	2.752	0.000801485	0.00286066
4.33	7.6184	2.75582	0.000801297	0.00286463
4.34	7.61662	2.75964	0.000801109	0.00286861
4.35	7.61483	2.76347	0.000800922	0.00287258
4.36	7.61305	2.76729	0.000800734	0.00287655
4.37	7.61127	2.77111	0.000800547	0.00288053
4.38	7.60948	2.77493	0.000800359	0.0028845
4.39	7.6077	2.77875	0.000800172	0.00288847
4.4	7.60592	2.78257	0.000799984	0.00289244
4.41	7.60414	2.78638	0.000799797	0.0028964
4.42	7.60236	2.7902	0.00079961	0.00290037
4.43	7.60058	2.79402	0.000799422	0.00290434
4.44	7.5988	2.79783	0.000799235	0.0029083
4.45	7.59702	2.80165	0.000799048	0.00291227
4.46	7.59524	2.80546	0.000798861	0.00291623
4.47	7.59346	2.80927	0.000798674	0.00292019
4.48	7.59168	2.81308	0.000798487	0.00292416
4.49	7.5899	2.81689	0.0007983	0.00292812
4.5	7.58813	2.8207	0.000798113	0.00293208
4.51	7.58635	2.82451	0.000797926	0.00293603
4.52	7.58457	2.82832	0.000797739	0.00293999
4.53	7.5828	2.83212	0.000797552	0.00294395
4.54	7.58102	2.83593	0.000797365	0.00294791
4.55	7.57924	2.83973	0.000797179	0.00295186
4.56	7.57747	2.84354	0.000796992	0.00295582
4.57	7.57569	2.84734	0.000796805	0.00295977
4.58	7.57392	2.85114	0.000796619	0.00296372
4.59	7.57215	2.85495	0.000796432	0.00296767
4.6	7.57037	2.85875	0.000796245	0.00297162
4.61	7.5686	2.86255	0.000796059	0.00297557
4.62	7.56683	2.86634	0.000795873	0.00297952
4.63	7.56506	2.87014	0.000795686	0.00298347
4.64	7.56328	2.87394	0.0007955	0.00298742
4.65	7.56151	2.87774	0.000795314	0.00299136
4.66	7.55974	2.88153	0.000795127	0.00299531
4.67	7.55797	2.88532	0.000794941	0.00299925
4.68	7.5562	2.88912	0.000794755	0.00300319
4.69	7.55443	2.89291	0.000794569	0.00300714
4.7	7.55266	2.8967	0.000794383	0.00301108
4.71	7.55089	2.90049	0.000794197	0.00301502
4.72	7.54913	2.90428	0.000794011	0.00301896
4.73	7.54736	2.90807	0.000793825	0.0030229
4.74	7.54559	2.91186	0.000793639	0.00302683
4.75	7.54382	2.91565	0.000793453	0.00303077
4.76	7.54206	2.91943	0.000793267	0.00303471
4.77	7.54029	2.92322	0.000793081	0.00303864
4.78	7.53852	2.927	0.000792896	0.00304257
4.79	7.53676	2.93079	0.00079271	0.00304651
4.8	7.53499	2.93457	0.000792524	0.00305044
4.81	7.53323	2.93835	0.000792339	0.00305437
4.82	7.53146	2.94213	0.000792153	0.0030583
4.83	7.5297	2.94591	0.000791967	0.00306223
4.84	7.52794	2.94969	0.000791782	0.00306616
4.85	7.52617	2.95347	0.000791597	0.00307009
4.86	7.52441	2.95725	0.000791411	0.00307401
4.87	7.52265	2.96102	0.000791226	0.00307794
4.88	7.52089	2.9648	0.000791041	0.00308186
4.89	7.51913	2.96857	0.000790855	0.00308579
4.9	7.51736	2.97235	0.00079067	0.00308971
4.91	7.5156	2.97612	0.000790485	0.00309363
4.92	7.51384	2.97989	0.0007903	0.00309755
4.93	7.51208	2.98366	0.000790115	0.00310147
4.94	7.51032	2.98743	0.00078993	0.00310539
4.95	7.50857	2.9912	0.000789745	0.00310931
4.96	7.50681	2.99497	0.00078956	0.00311323
4.97	7.50505	2.99874	0.000789375	0.00311714
4.98	7.50329	3.00251	0.00078919	0.00312106
4.99	7.50153	3.00627	0.000789005	0.00312498
5	7.49978	3.01004	0.00078882	0.00312889
5.01	7.49802	3.0138	0.000788636	0.0031328
5.02	7.49627	3.01757	0.000788451	0.00313671
5.03	7.49451	3.02133	0.000788266	0.00314062
5.04	7.49275	3.02509	0.000788082	0.00314453
5.05	7.491	3.02885	0.000787897	0.00314844
5.06	7.48925	3.03261	0.000787712	0.00315235
5.07	7.48749	3.03637	0.000787528	0.00315626
5.08	7.48574	3.04013	0.000787344	0.00316017
5.09	7.48398	3.04388	0.000787159	0.00316407
5.1	7.48223	3.04764	0.000786975	0.00316798
5.11	7.48048	3.0514	0.000786791	0.00317188
5.12	7.47873	3.05515	0.000786606	0.00317578
5.13	7.47698	3.0589	0.000786422	0.00317968
5.14	7.47522	3.06266	0.000786238	0.00318358
5.15	7.47347	3.06641	0.000786054	0.00318748
5.16	7.47172	3.07016	0.00078587	0.00319138
5.17	7.46997	3.07391	0.000785686	0.00319528
5.18	7.46822	3.07766	0.000785502	0.00319918
5.19	7.46648	3.08141	0.000785318	0.00320308
5.2	7.46473	3.08515	0.000785134	0.00320697
5.21	7.46298	3.0889	0.00078495	0.00321087
5.22	7.46123	3.09265	0.000784766	0.00321476
5.23	7.45948	3.09639	0.000784582	0.00321865
5.24	7.45774	3.10014	0.000784398	0.00322254
5.25	7.45599	3.10388	0.000784215	0.00322643
5.26	7.45424	3.10762	0.000784031	0.00323032
5.27	7.4525	3.11136	0.000783847	0.00323421
5.28	7.45075	3.1151	0.000783664	0.0032381
5.29	7.44901	3.11884	0.00078348	0.00324199
5.3	7.44726	3.12258	0.000783297	0.00324587
5.31	7.44552	3.12632	0.000783113	0.00324976
5.32	7.44378	3.13006	0.00078293	0.00325364
