LeakagePort 0	Current turn 0.5	Pressure storage 8.46482	Pressure reaction 0.0347171
Elapsed	Storage	Reaction	Flow rate	Modelled cm3 H2	
0	8.46272	0.0414254	0.00263461	0.824421
1.1e-06	8.23741	0.938157	0.00256447	0.824421
0.510855	7.77904	1.90658	0.00242177	0.824421
0.959122	7.11061	3.33424	0.00221367	0.825658
1.48541	6.79308	4.00721	0.00209613	0.826651
1.95317	6.36597	4.89931	0.00170282	0.827754
2.55705	6.20594	5.23382	0.00143814	0.82855
2.94936	6.01856	5.59185	0.000988357	0.829419
3.53558	5.97982	5.66367	0.000856837	0.829807
3.98099	5.91702	5.74972	0.000628563	0.830309
4.44825	5.89761	5.77394	0.000541632	0.830589
4.96382	5.88084	5.78594	0.000475053	0.830842
5.46843	5.87585	5.78848	0.000455932	0.831087
5.98684	5.86691	5.7933	0.000418682	0.831317
6.55517	5.85979	5.78564	0.000419945	0.831534
7.00478	5.8518	5.78466	0.000399598	0.831773
7.49999	5.84545	5.78441	0.000380998	0.831952
8.00811	5.84287	5.78639	0.000366562	0.832141
8.51096	5.84376	5.78477	0.00037459	0.832327
9.01437	5.83612	5.78095	0.000362117	0.832516
9.52365	5.8356	5.78034	0.000362429	0.832698
10.0357	5.83413	5.78158	0.000353446	0.832882
