LeakagePort 1	Current turn 0.5	Pressure storage 13.5116	Pressure reaction 1.47344	Used volumes E, B
Elapsed	Storage	Reaction	Flow rate	Modelled cm3 H2	
5.89	10.3992	8.11901	0.00127156	0.00842104
5.9	10.3964	8.12509	0.0012696	0.00842735
5.91	10.3935	8.13117	0.00126763	0.00843365
5.92	10.3907	8.13723	0.00126566	0.00843994
5.93	10.3878	8.14328	0.00126369	0.00844622
5.94	10.385	8.14932	0.00126171	0.00845248
5.95	10.3822	8.15536	0.00125972	0.00845874
5.96	10.3794	8.16138	0.00125773	0.00846499
5.97	10.3765	8.1674	0.00125574	0.00847123
5.98	10.3737	8.1734	0.00125375	0.00847746
5.99	10.3709	8.1794	0.00125175	0.00848368
6	10.3681	8.18539	0.00124974	0.00848989
6.01	10.3653	8.19136	0.00124773	0.00849609
6.02	10.3625	8.19733	0.00124572	0.00850227
6.03	10.3597	8.20329	0.0012437	0.00850845
6.04	10.357	8.20923	0.00124168	0.00851462
6.05	10.3542	8.21517	0.00123966	0.00852078
6.06	10.3514	8.2211	0.00123763	0.00852693
6.07	10.3486	8.22702	0.0012356	0.00853307
6.08	10.3459	8.23293	0.00123356	0.0085392
6.09	10.3431	8.23883	0.00123152	0.00854532
6.1	10.3403	8.24472	0.00122947	0.00855143
6.11	10.3376	8.2506	0.00122742	0.00855753
6.12	10.3348	8.25647	0.00122537	0.00856361
6.13	10.3321	8.26233	0.00122331	0.00856969
6.14	10.3293	8.26818	0.00122125	0.00857576
6.15	10.3266	8.27402	0.00121919	0.00858182
6.16	10.3239	8.27985	0.00121712	0.00858787
6.17	10.3212	8.28567	0.00121504	0.0085939
6.18	10.3184	8.29148	0.00121297	0.00859993
6.19	10.3157	8.29728	0.00121089	0.00860595
6.2	10.313	8.30307	0.0012088	0.00861195
6.21	10.3103	8.30885	0.00120671	0.00861795
6.22	10.3076	8.31463	0.00120462	0.00862393
6.23	10.3049	8.32039	0.00120252	0.00862991
6.24	10.3022	8.32614	0.00120042	0.00863587
6.25	10.2995	8.33188	0.00119832	0.00864183
6.26	10.2968	8.33761	0.00119621	0.00864777
6.27	10.2941	8.34333	0.0011941	0.00865371
6.28	10.2915	8.34904	0.00119198	0.00865963
6.29	10.2888	8.35474	0.00118986	0.00866554
6.3	10.2861	8.36043	0.00118774	0.00867144
6.31	10.2835	8.36611	0.00118561	0.00867734
6.32	10.2808	8.37178	0.00118348	0.00868322
6.33	10.2782	8.37744	0.00118134	0.00868909
6.34	10.2755	8.38309	0.0011792	0.00869495
6.35	10.2729	8.38873	0.00117706	0.0087008
6.36	10.2703	8.39436	0.00117491	0.00870663
6.37	10.2676	8.39998	0.00117276	0.00871246
6.38	10.265	8.40559	0.0011706	0.00871828
6.39	10.2624	8.41119	0.00116844	0.00872409
6.4	10.2598	8.41677	0.00116628	0.00872988
6.41	10.2571	8.42235	0.00116411	0.00873567
6.42	10.2545	8.42792	0.00116194	0.00874144
6.43	10.2519	8.43348	0.00115977	0.00874721
6.44	10.2493	8.43902	0.00115759	0.00875296
6.45	10.2467	8.44456	0.00115541	0.0087587
6.46	10.2442	8.45008	0.00115322	0.00876443
6.47	10.2416	8.4556	0.00115103	0.00877015
6.48	10.239	8.4611	0.00114884	0.00877586
6.49	10.2364	8.4666	0.00114664	0.00878156
6.5	10.2339	8.47208	0.00114444	0.00878725
6.51	10.2313	8.47755	0.00114224	0.00879292
6.52	10.2287	8.48302	0.00114003	0.00879859
6.53	10.2262	8.48847	0.00113782	0.00880425
6.54	10.2236	8.49391	0.0011356	0.00880989
6.55	10.2211	8.49934	0.00113338	0.00881552
6.56	10.2185	8.50476	0.00113116	0.00882114
6.57	10.216	8.51017	0.00112893	0.00882676
6.58	10.2135	8.51557	0.0011267	0.00883235
6.59	10.211	8.52096	0.00112447	0.00883794
6.6	10.2084	8.52634	0.00112223	0.00884352
6.61	10.2059	8.5317	0.00111999	0.00884909
6.62	10.2034	8.53706	0.00111774	0.00885464
6.63	10.2009	8.54241	0.0011155	0.00886019
6.64	10.1984	8.54774	0.00111324	0.00886572
6.65	10.1959	8.55306	0.00111099	0.00887124
6.66	10.1934	8.55838	0.00110873	0.00887675
6.67	10.191	8.56368	0.00110646	0.00888225
6.68	10.1885	8.56897	0.0011042	0.00888774
6.69	10.186	8.57425	0.00110193	0.00889322
6.7	10.1835	8.57952	0.00109965	0.00889869
6.71	10.1811	8.58478	0.00109737	0.00890414
6.72	10.1786	8.59003	0.00109509	0.00890958
6.73	10.1762	8.59527	0.00109281	0.00891502
6.74	10.1737	8.60049	0.00109052	0.00892044
6.75	10.1713	8.60571	0.00108823	0.00892585
6.76	10.1688	8.61091	0.00108593	0.00893124
6.77	10.1664	8.61611	0.00108363	0.00893663
6.78	10.164	8.62129	0.00108133	0.008942
6.79	10.1615	8.62646	0.00107902	0.00894737
6.8	10.1591	8.63162	0.00107671	0.00895272
6.81	10.1567	8.63677	0.0010744	0.00895806
6.82	10.1543	8.64191	0.00107208	0.00896339
6.83	10.1519	8.64703	0.00106976	0.00896871
6.84	10.1495	8.65215	0.00106744	0.00897402
6.85	10.1471	8.65726	0.00106511	0.00897931
6.86	10.1447	8.66235	0.00106278	0.00898459
6.87	10.1424	8.66743	0.00106044	0.00898986
6.88	10.14	8.6725	0.0010581	0.00899513
6.89	10.1376	8.67756	0.00105576	0.00900037
6.9	10.1353	8.68261	0.00105342	0.00900561
6.91	10.1329	8.68765	0.00105107	0.00901084
6.92	10.1305	8.69268	0.00104872	0.00901605
6.93	10.1282	8.69769	0.00104636	0.00902125
6.94	10.1258	8.7027	0.001044	0.00902644
6.95	10.1235	8.70769	0.00104164	0.00903162
6.96	10.1212	8.71267	0.00103927	0.00903679
6.97	10.1188	8.71764	0.00103691	0.00904194
6.98	10.1165	8.7226	0.00103453	0.00904709
6.99	10.1142	8.72755	0.00103216	0.00905222
7	10.1119	8.73248	0.00102978	0.00905734
7.01	10.1096	8.73741	0.0010274	0.00906245
7.02	10.1073	8.74232	0.00102501	0.00906754
7.03	10.105	8.74722	0.00102262	0.00907263
7.04	10.1027	8.75211	0.00102023	0.0090777
7.05	10.1004	8.75699	0.00101783	0.00908276
7.06	10.0981	8.76186	0.00101543	0.00908781
7.07	10.0959	8.76672	0.00101303	0.00909284
7.08	10.0936	8.77156	0.00101062	0.00909787
7.09	10.0913	8.7764	0.00100821	0.00910288
7.1	10.0891	8.78122	0.0010058	0.00910788
7.11	10.0868	8.78603	0.00100338	0.00911287
7.12	10.0846	8.79083	0.00100096	0.00911785
7.13	10.0823	8.79561	0.000998542	0.00912281
7.14	10.0801	8.80039	0.000996116	0.00912777
7.15	10.0779	8.80515	0.000993687	0.00913271
7.16	10.0756	8.8099	0.000991255	0.00913764
7.17	10.0734	8.81465	0.000988819	0.00914255
7.18	10.0712	8.81937	0.00098638	0.00914746
7.19	10.069	8.82409	0.000983938	0.00915235
7.2	10.0668	8.8288	0.000981492	0.00915723
7.21	10.0646	8.83349	0.000979044	0.0091621
7.22	10.0624	8.83817	0.000976592	0.00916696
7.23	10.0602	8.84284	0.000974137	0.0091718
7.24	10.058	8.8475	0.000971678	0.00917663
7.25	10.0559	8.85215	0.000969217	0.00918145
7.26	10.0537	8.85678	0.000966752	0.00918626
7.27	10.0515	8.86141	0.000964284	0.00919106
7.28	10.0494	8.86602	0.000961813	0.00919584
7.29	10.0472	8.87062	0.000959339	0.00920061
7.3	10.0451	8.87521	0.000956862	0.00920537
7.31	10.0429	8.87978	0.000954381	0.00921012
7.32	10.0408	8.88435	0.000951897	0.00921485
7.33	10.0386	8.8889	0.000949411	0.00921957
7.34	10.0365	8.89344	0.000946921	0.00922428
7.35	10.0344	8.89797	0.000944428	0.00922898
7.36	10.0323	8.90249	0.000941932	0.00923366
7.37	10.0302	8.90699	0.000939432	0.00923834
7.38	10.0281	8.91148	0.00093693	0.009243
7.39	10.026	8.91596	0.000934425	0.00924764
7.4	10.0239	8.92043	0.000931916	0.00925228
7.41	10.0218	8.92489	0.000929405	0.0092569
7.42	10.0197	8.92933	0.00092689	0.00926151
7.43	10.0176	8.93377	0.000924372	0.00926611
7.44	10.0156	8.93819	0.000921852	0.00927069
7.45	10.0135	8.9426	0.000919328	0.00927527
7.46	10.0114	8.94699	0.000916801	0.00927983
7.47	10.0094	8.95138	0.000914271	0.00928437
7.48	10.0073	8.95575	0.000911738	0.00928891
7.49	10.0053	8.96011	0.000909203	0.00929343
7.5	10.0033	8.96446	0.000906664	0.00929794
7.51	10.0012	8.96879	0.000904122	0.00930244
7.52	9.9992	8.97312	0.000901577	0.00930692
7.53	9.99718	8.97743	0.00089903	0.0093114
7.54	9.99516	8.98173	0.000896479	0.00931585
7.55	9.99316	8.98602	0.000893925	0.0093203
7.56	9.99115	8.99029	0.000891369	0.00932474
7.57	9.98916	8.99456	0.000888809	0.00932916
7.58	9.98717	8.99881	0.000886247	0.00933357
7.59	9.98518	9.00304	0.000883681	0.00933796
7.6	9.9832	9.00727	0.000881113	0.00934235
7.61	9.98123	9.01148	0.000878542	0.00934672
7.62	9.97926	9.01569	0.000875968	0.00935107
7.63	9.9773	9.01987	0.000873391	0.00935542
7.64	9.97534	9.02405	0.000870811	0.00935975
7.65	9.97339	9.02822	0.000868228	0.00936407
7.66	9.97145	9.03237	0.000865643	0.00936838
7.67	9.96951	9.03651	0.000863055	0.00937267
7.68	9.96758	9.04064	0.000860463	0.00937695
7.69	9.96565	9.04475	0.000857869	0.00938122
7.7	9.96373	9.04885	0.000855272	0.00938548
7.71	9.96181	9.05294	0.000852672	0.00938972
7.72	9.9599	9.05702	0.00085007	0.00939395
7.73	9.958	9.06109	0.000847465	0.00939816
7.74	9.9561	9.06514	0.000844856	0.00940237
7.75	9.95421	9.06918	0.000842245	0.00940656
7.76	9.95232	9.07321	0.000839632	0.00941074
7.77	9.95044	9.07722	0.000837015	0.0094149
7.78	9.94856	9.08123	0.000834396	0.00941905
7.79	9.9467	9.08522	0.000831774	0.00942319
7.8	9.94483	9.0892	0.000829149	0.00942732
7.81	9.94298	9.09316	0.000826522	0.00943143
7.82	9.94112	9.09711	0.000823891	0.00943553
7.83	9.93928	9.10105	0.000821259	0.00943962
7.84	9.93744	9.10498	0.000818623	0.00944369
7.85	9.93561	9.1089	0.000815985	0.00944775
7.86	9.93378	9.1128	0.000813344	0.0094518
7.87	9.93196	9.11669	0.0008107	0.00945583
7.88	9.93014	9.12057	0.000808053	0.00945986
7.89	9.92833	9.12443	0.000805404	0.00946386
7.9	9.92653	9.12828	0.000802753	0.00946786
7.91	9.92473	9.13212	0.000800098	0.00947184
7.92	9.92294	9.13595	0.000797441	0.00947581
7.93	9.92115	9.13976	0.000794781	0.00947976
7.94	9.91937	9.14356	0.000792119	0.00948371
7.95	9.9176	9.14735	0.000789454	0.00948764
7.96	9.91583	9.15113	0.000786787	0.00949155
7.97	9.91407	9.15489	0.000784117	0.00949545
7.98	9.91231	9.15864	0.000781444	0.00949934
7.99	9.91056	9.16238	0.000778769	0.00950322
8	9.90882	9.1661	0.000776091	0.00950708
8.01	9.90708	9.16981	0.00077341	0.00951093
8.02	9.90535	9.17351	0.000770727	0.00951477
8.03	9.90362	9.1772	0.000768042	0.00951859
8.04	9.9019	9.18087	0.000765354	0.0095224
8.05	9.90018	9.18453	0.000762663	0.0095262
8.06	9.89848	9.18818	0.00075997	0.00952998
8.07	9.89677	9.19181	0.000757274	0.00953375
8.08	9.89508	9.19543	0.000754576	0.00953751
8.09	9.89339	9.19904	0.000751876	0.00954125
8.1	9.8917	9.20264	0.000749172	0.00954498
8.11	9.89003	9.20622	0.000746467	0.0095487
8.12	9.88835	9.20979	0.000743759	0.0095524
8.13	9.88669	9.21335	0.000741048	0.00955609
8.14	9.88503	9.21689	0.000738335	0.00955976
8.15	9.88337	9.22042	0.00073562	0.00956343
8.16	9.88173	9.22394	0.000732902	0.00956708
8.17	9.88009	9.22745	0.000730182	0.00957071
8.18	9.87845	9.23094	0.000727459	0.00957433
8.19	9.87682	9.23442	0.000724734	0.00957794
8.2	9.8752	9.23788	0.000722006	0.00958154
8.21	9.87358	9.24134	0.000719276	0.00958512
8.22	9.87197	9.24477	0.000716544	0.00958869
8.23	9.87036	9.2482	0.000713809	0.00959224
8.24	9.86877	9.25162	0.000711072	0.00959578
8.25	9.86717	9.25502	0.000708333	0.00959931
8.26	9.86559	9.2584	0.000705591	0.00960282
8.27	9.86401	9.26178	0.000702847	0.00960632
8.28	9.86243	9.26514	0.0007001	0.00960981
8.29	9.86086	9.26849	0.000697352	0.00961328
8.3	9.8593	9.27182	0.000694601	0.00961674
8.31	9.85775	9.27514	0.000691847	0.00962018
8.32	9.8562	9.27845	0.000689091	0.00962362
8.33	9.85465	9.28175	0.000686334	0.00962703
8.34	9.85312	9.28503	0.000683573	0.00963044
8.35	9.85158	9.2883	0.000680811	0.00963383
8.36	9.85006	9.29156	0.000678046	0.00963721
8.37	9.84854	9.2948	0.000675279	0.00964057
8.38	9.84703	9.29803	0.00067251	0.00964392
8.39	9.84552	9.30124	0.000669738	0.00964726
8.4	9.84402	9.30445	0.000666964	0.00965058
8.41	9.84253	9.30764	0.000664188	0.00965389
8.42	9.84104	9.31081	0.00066141	0.00965718
8.43	9.83956	9.31398	0.00065863	0.00966046
8.44	9.83808	9.31713	0.000655847	0.00966373
8.45	9.83662	9.32026	0.000653063	0.00966698
8.46	9.83515	9.32339	0.000650276	0.00967022
8.47	9.8337	9.3265	0.000647487	0.00967345
8.48	9.83225	9.32959	0.000644695	0.00967666
8.49	9.8308	9.33268	0.000641902	0.00967986
8.5	9.82936	9.33575	0.000639107	0.00968304
8.51	9.82793	9.3388	0.000636309	0.00968621
8.52	9.82651	9.34185	0.000633509	0.00968937
8.53	9.82509	9.34487	0.000630707	0.00969251
8.54	9.82368	9.34789	0.000627903	0.00969564
8.55	9.82227	9.35089	0.000625097	0.00969875
8.56	9.82087	9.35388	0.000622289	0.00970185
8.57	9.81948	9.35686	0.000619479	0.00970494
8.58	9.81809	9.35982	0.000616666	0.00970801
8.59	9.81671	9.36277	0.000613852	0.00971107
8.6	9.81533	9.36571	0.000611036	0.00971412
8.61	9.81396	9.36863	0.000608217	0.00971715
8.62	9.8126	9.37154	0.000605397	0.00972016
8.63	9.81125	9.37443	0.000602574	0.00972317
8.64	9.8099	9.37731	0.00059975	0.00972616
8.65	9.80855	9.38018	0.000596923	0.00972913
8.66	9.80722	9.38304	0.000594095	0.00973209
8.67	9.80589	9.38588	0.000591264	0.00973504
8.68	9.80456	9.38871	0.000588432	0.00973797
8.69	9.80324	9.39152	0.000585597	0.00974089
8.7	9.80193	9.39432	0.000582761	0.0097438
8.71	9.80063	9.39711	0.000579922	0.00974669
8.72	9.79933	9.39988	0.000577082	0.00974956
8.73	9.79803	9.40264	0.00057424	0.00975243
8.74	9.79675	9.40539	0.000571396	0.00975527
8.75	9.79547	9.40812	0.00056855	0.00975811
8.76	9.7942	9.41084	0.000565702	0.00976093
8.77	9.79293	9.41355	0.000562852	0.00976373
8.78	9.79167	9.41624	0.00056	0.00976653
8.79	9.79041	9.41892	0.000557146	0.0097693
8.8	9.78917	9.42158	0.000554291	0.00977207
8.81	9.78792	9.42423	0.000551433	0.00977482
8.82	9.78669	9.42687	0.000548574	0.00977755
8.83	9.78546	9.42949	0.000545713	0.00978027
8.84	9.78424	9.4321	0.00054285	0.00978298
8.85	9.78302	9.4347	0.000539985	0.00978567
8.86	9.78181	9.43728	0.000537119	0.00978835
8.87	9.78061	9.43985	0.00053425	0.00979102
8.88	9.77941	9.4424	0.00053138	0.00979367
8.89	9.77822	9.44494	0.000528508	0.0097963
8.9	9.77704	9.44747	0.000525634	0.00979892
8.91	9.77586	9.44999	0.000522759	0.00980153
8.92	9.77469	9.45249	0.000519881	0.00980412
8.93	9.77353	9.45497	0.000517002	0.0098067
8.94	9.77237	9.45744	0.000514121	0.00980927
8.95	9.77122	9.4599	0.000511239	0.00981182
8.96	9.77007	9.46235	0.000508354	0.00981435
8.97	9.76893	9.46478	0.000505468	0.00981687
8.98	9.7678	9.4672	0.000502581	0.00981938
8.99	9.76668	9.4696	0.000499691	0.00982187
9	9.76556	9.47199	0.0004968	0.00982435
9.01	9.76444	9.47437	0.000493907	0.00982682
9.02	9.76334	9.47673	0.000491013	0.00982927
9.03	9.76224	9.47908	0.000488117	0.0098317
9.04	9.76114	9.48141	0.000485219	0.00983412
9.05	9.76006	9.48373	0.000482319	0.00983653
9.06	9.75898	9.48604	0.000479418	0.00983892
9.07	9.7579	9.48833	0.000476515	0.0098413
9.08	9.75684	9.49061	0.000473611	0.00984367
9.09	9.75578	9.49287	0.000470705	0.00984601
9.1	9.75472	9.49513	0.000467797	0.00984835
9.11	9.75367	9.49736	0.000464888	0.00985067
9.12	9.75263	9.49959	0.000461977	0.00985298
9.13	9.7516	9.5018	0.000459065	0.00985527
9.14	9.75057	9.50399	0.000456151	0.00985754
9.15	9.74955	9.50617	0.000453236	0.00985981
9.16	9.74853	9.50834	0.000450319	0.00986206
9.17	9.74752	9.51049	0.0004474	0.00986429
9.18	9.74652	9.51263	0.00044448	0.00986651
9.19	9.74553	9.51476	0.000441558	0.00986871
9.2	9.74454	9.51687	0.000438635	0.0098709
9.21	9.74355	9.51897	0.00043571	0.00987308
9.22	9.74258	9.52105	0.000432784	0.00987524
9.23	9.74161	9.52312	0.000429856	0.00987739
9.24	9.74065	9.52518	0.000426927	0.00987952
9.25	9.73969	9.52722	0.000423996	0.00988164
9.26	9.73874	9.52925	0.000421064	0.00988374
9.27	9.7378	9.53126	0.00041813	0.00988583
9.28	9.73686	9.53326	0.000415195	0.0098879
9.29	9.73593	9.53525	0.000412259	0.00988996
9.3	9.73501	9.53722	0.000409321	0.00989201
9.31	9.73409	9.53918	0.000406382	0.00989404
9.32	9.73318	9.54112	0.000403441	0.00989605
9.33	9.73228	9.54305	0.000400499	0.00989805
9.34	9.73138	9.54496	0.000397555	0.00990004
9.35	9.73049	9.54686	0.00039461	0.00990201
9.36	9.72961	9.54875	0.000391664	0.00990397
9.37	9.72873	9.55063	0.000388716	0.00990591
9.38	9.72786	9.55248	0.000385767	0.00990784
9.39	9.72699	9.55433	0.000382816	0.00990975
9.4	9.72614	9.55616	0.000379864	0.00991165
9.41	9.72529	9.55798	0.000376911	0.00991354
9.42	9.72444	9.55978	0.000373957	0.00991541
9.43	9.7236	9.56157	0.000371001	0.00991726
9.44	9.72277	9.56334	0.000368043	0.0099191
9.45	9.72195	9.5651	0.000365085	0.00992093
9.46	9.72113	9.56685	0.000362125	0.00992274
9.47	9.72032	9.56858	0.000359164	0.00992454
9.48	9.71952	9.5703	0.000356202	0.00992632
9.49	9.71872	9.572	0.000353238	0.00992808
9.5	9.71793	9.57369	0.000350273	0.00992984
9.51	9.71714	9.57537	0.000347307	0.00993157
9.52	9.71636	9.57703	0.000344339	0.0099333
9.53	9.71559	9.57867	0.000341371	0.009935
9.54	9.71483	9.58031	0.000338401	0.0099367
9.55	9.71407	9.58192	0.00033543	0.00993838
9.56	9.71332	9.58353	0.000332457	0.00994004
9.57	9.71257	9.58512	0.000329483	0.00994169
9.58	9.71184	9.58669	0.000326509	0.00994332
9.59	9.7111	9.58826	0.000323533	0.00994494
9.6	9.71038	9.5898	0.000320555	0.00994655
9.61	9.70966	9.59134	0.000317577	0.00994814
9.62	9.70895	9.59285	0.000314597	0.00994971
9.63	9.70825	9.59436	0.000311616	0.00995127
9.64	9.70755	9.59585	0.000308634	0.00995282
9.65	9.70686	9.59733	0.000305651	0.00995435
9.66	9.70617	9.59879	0.000302667	0.00995587
9.67	9.70549	9.60023	0.000299682	0.00995737
9.68	9.70482	9.60167	0.000296695	0.00995885
9.69	9.70416	9.60309	0.000293707	0.00996033
9.7	9.7035	9.60449	0.000290718	0.00996178
9.71	9.70285	9.60588	0.000287728	0.00996323
9.72	9.70221	9.60726	0.000284737	0.00996465
9.73	9.70157	9.60862	0.000281745	0.00996606
9.74	9.70094	9.60997	0.000278752	0.00996746
9.75	9.70031	9.6113	0.000275757	0.00996885
9.76	9.69969	9.61262	0.000272762	0.00997021
9.77	9.69908	9.61392	0.000269765	0.00997157
9.78	9.69848	9.61521	0.000266768	0.0099729
9.79	9.69788	9.61649	0.000263769	0.00997423
9.8	9.69729	9.61775	0.000260769	0.00997554
9.81	9.69671	9.619	0.000257768	0.00997683
9.82	9.69613	9.62023	0.000254766	0.00997811
9.83	9.69556	9.62145	0.000251763	0.00997937
9.84	9.695	9.62265	0.000248759	0.00998062
9.85	9.69444	9.62384	0.000245754	0.00998185
9.86	9.69389	9.62502	0.000242748	0.00998307
9.87	9.69334	9.62618	0.000239741	0.00998428
9.88	9.69281	9.62733	0.000236733	0.00998547
9.89	9.69228	9.62846	0.000233724	0.00998664
9.9	9.69175	9.62957	0.000230713	0.0099878
9.91	9.69124	9.63068	0.000227702	0.00998894
9.92	9.69073	9.63177	0.00022469	0.00999007
9.93	9.69022	9.63284	0.000221676	0.00999119
9.94	9.68973	9.6339	0.000218662	0.00999229
9.95	9.68924	9.63495	0.000215647	0.00999337
9.96	9.68875	9.63598	0.00021263	0.00999444
9.97	9.68828	9.637	0.000209613	0.0099955
9.98	9.68781	9.638	0.000206594	0.00999654
9.99	9.68735	9.63899	0.000203575	0.00999756
10	9.68689	9.63996	0.000200555	0.00999857
10.01	9.68644	9.64092	0.000197533	0.00999957
10.02	9.686	9.64186	0.000194511	0.0100005
10.03	9.68556	9.64279	0.000191487	0.0100015
10.04	9.68513	9.64371	0.000188463	0.0100025
10.05	9.68471	9.64461	0.000185437	0.0100034
10.06	9.6843	9.6455	0.000182411	0.0100043
10.07	9.68389	9.64637	0.000179383	0.0100052
10.08	9.68349	9.64723	0.000176355	0.0100061
10.09	9.68309	9.64807	0.000173325	0.010007
10.1	9.6827	9.6489	0.000170294	0.0100078
10.11	9.68232	9.64971	0.000167263	0.0100087
10.12	9.68195	9.65051	0.00016423	0.0100095
10.13	9.68158	9.6513	0.000161196	0.0100103
10.14	9.68122	9.65207	0.000158161	0.0100111
10.15	9.68086	9.65283	0.000155125	0.0100119
10.16	9.68052	9.65357	0.000152088	0.0100127
10.17	9.68018	9.6543	0.00014905	0.0100134
10.18	9.67984	9.65501	0.00014601	0.0100142
10.19	9.67951	9.65571	0.00014297	0.0100149
10.2	9.67919	9.65639	0.000139928	0.0100156
10.21	9.67888	9.65706	0.000136885	0.0100163
10.22	9.67857	9.65772	0.000133841	0.010017
10.23	9.67827	9.65836	0.000130796	0.0100177
10.24	9.67798	9.65898	0.000127749	0.0100183
10.25	9.6777	9.65959	0.000124701	0.0100189
10.26	9.67742	9.66019	0.000121652	0.0100196
10.27	9.67714	9.66077	0.000118601	0.0100202
10.28	9.67688	9.66134	0.000115549	0.0100207
10.29	9.67662	9.66189	0.000112496	0.0100213
10.3	9.67637	9.66243	0.000109441	0.0100219
10.31	9.67612	9.66295	0.000106384	0.0100224
10.32	9.67588	9.66346	0.000103326	0.0100229
10.33	9.67565	9.66395	0.000100266	0.0100235
10.34	9.67543	9.66443	9.72045e-05	0.010024
10.35	9.67521	9.6649	9.4141e-05	0.0100244
10.36	9.675	9.66535	9.10756e-05	0.0100249
