LeakagePort 1	Current turn 0.5	Pressure storage 11.6818	Pressure reaction 1.63873
Elapsed	Storage	Reaction	Flow rate	Modelled cm3 H2	
2.72	10.4327	4.32192	0.00196205	0.00449875
2.73	10.4284	4.33127	0.00196123	0.00450848
2.74	10.424	4.34062	0.00196041	0.00451821
2.75	10.4197	4.34996	0.0019596	0.00452793
2.76	10.4153	4.3593	0.00195878	0.00453765
2.77	10.411	4.36863	0.00195796	0.00454737
2.78	10.4067	4.37796	0.00195714	0.00455708
2.79	10.4023	4.38729	0.00195633	0.00456679
2.8	10.398	4.39661	0.00195551	0.0045765
2.81	10.3936	4.40593	0.0019547	0.0045862
2.82	10.3893	4.41524	0.00195388	0.00459589
2.83	10.385	4.42455	0.00195307	0.00460558
2.84	10.3806	4.43386	0.00195225	0.00461527
2.85	10.3763	4.44316	0.00195144	0.00462495
2.86	10.372	4.45246	0.00195062	0.00463463
2.87	10.3676	4.46176	0.00194981	0.00464431
2.88	10.3633	4.47105	0.00194899	0.00465398
2.89	10.359	4.48034	0.00194818	0.00466365
2.9	10.3547	4.48962	0.00194737	0.00467331
2.91	10.3504	4.4989	0.00194656	0.00468297
2.92	10.346	4.50818	0.00194574	0.00469263
2.93	10.3417	4.51745	0.00194493	0.00470228
2.94	10.3374	4.52672	0.00194412	0.00471193
2.95	10.3331	4.53598	0.00194331	0.00472157
2.96	10.3288	4.54524	0.0019425	0.00473121
2.97	10.3245	4.5545	0.00194169	0.00474085
2.98	10.3202	4.56375	0.00194088	0.00475048
2.99	10.3159	4.573	0.00194007	0.0047601
3	10.3116	4.58225	0.00193926	0.00476973
3.01	10.3073	4.59149	0.00193845	0.00477935
3.02	10.303	4.60072	0.00193764	0.00478896
3.03	10.2987	4.60996	0.00193683	0.00479857
3.04	10.2944	4.61919	0.00193603	0.00480818
3.05	10.2901	4.62841	0.00193522	0.00481778
3.06	10.2858	4.63764	0.00193441	0.00482738
3.07	10.2815	4.64685	0.0019336	0.00483698
3.08	10.2772	4.65607	0.0019328	0.00484657
3.09	10.2729	4.66528	0.00193199	0.00485616
3.1	10.2686	4.67449	0.00193118	0.00486574
3.11	10.2643	4.68369	0.00193038	0.00487532
3.12	10.26	4.69289	0.00192957	0.0048849
3.13	10.2558	4.70208	0.00192877	0.00489447
3.14	10.2515	4.71127	0.00192796	0.00490403
3.15	10.2472	4.72046	0.00192716	0.0049136
3.16	10.2429	4.72964	0.00192636	0.00492316
3.17	10.2387	4.73882	0.00192555	0.00493271
3.18	10.2344	4.748	0.00192475	0.00494226
3.19	10.2301	4.75717	0.00192395	0.00495181
3.2	10.2259	4.76634	0.00192314	0.00496135
3.21	10.2216	4.7755	0.00192234	0.00497089
3.22	10.2173	4.78467	0.00192154	0.00498043
3.23	10.2131	4.79382	0.00192074	0.00498996
3.24	10.2088	4.80298	0.00191994	0.00499949
3.25	10.2045	4.81212	0.00191913	0.00500901
3.26	10.2003	4.82127	0.00191833	0.00501853
3.27	10.196	4.83041	0.00191753	0.00502805
3.28	10.1918	4.83955	0.00191673	0.00503756
3.29	10.1875	4.84868	0.00191593	0.00504707
3.3	10.1833	4.85781	0.00191513	0.00505657
3.31	10.179	4.86694	0.00191434	0.00506607
3.32	10.1748	4.87606	0.00191354	0.00507556
3.33	10.1705	4.88518	0.00191274	0.00508506
3.34	10.1663	4.8943	0.00191194	0.00509454
3.35	10.162	4.90341	0.00191114	0.00510403
3.36	10.1578	4.91251	0.00191035	0.00511351
3.37	10.1536	4.92162	0.00190955	0.00512298
3.38	10.1493	4.93072	0.00190875	0.00513246
3.39	10.1451	4.93981	0.00190796	0.00514192
3.4	10.1409	4.9489	0.00190716	0.00515139
3.41	10.1366	4.95799	0.00190636	0.00516085
3.42	10.1324	4.96708	0.00190557	0.0051703
3.43	10.1282	4.97616	0.00190477	0.00517976
3.44	10.124	4.98523	0.00190398	0.0051892
3.45	10.1197	4.99431	0.00190318	0.00519865
3.46	10.1155	5.00338	0.00190239	0.00520809
3.47	10.1113	5.01244	0.0019016	0.00521753
3.48	10.1071	5.0215	0.0019008	0.00522696
3.49	10.1029	5.03056	0.00190001	0.00523639
3.5	10.0986	5.03962	0.00189922	0.00524581
3.51	10.0944	5.04867	0.00189843	0.00525523
3.52	10.0902	5.05771	0.00189763	0.00526465
3.53	10.086	5.06676	0.00189684	0.00527406
3.54	10.0818	5.0758	0.00189605	0.00528347
3.55	10.0776	5.08483	0.00189526	0.00529288
3.56	10.0734	5.09386	0.00189447	0.00530228
3.57	10.0692	5.10289	0.00189368	0.00531167
3.58	10.065	5.11191	0.00189289	0.00532107
3.59	10.0608	5.12093	0.0018921	0.00533046
3.6	10.0566	5.12995	0.00189131	0.00533984
3.61	10.0524	5.13896	0.00189052	0.00534922
3.62	10.0482	5.14797	0.00188973	0.0053586
3.63	10.044	5.15698	0.00188894	0.00536797
3.64	10.0398	5.16598	0.00188815	0.00537734
3.65	10.0356	5.17498	0.00188737	0.00538671
3.66	10.0314	5.18397	0.00188658	0.00539607
3.67	10.0273	5.19296	0.00188579	0.00540543
3.68	10.0231	5.20195	0.00188501	0.00541478
3.69	10.0189	5.21093	0.00188422	0.00542413
3.7	10.0147	5.21991	0.00188343	0.00543348
3.71	10.0105	5.22888	0.00188265	0.00544282
3.72	10.0064	5.23786	0.00188186	0.00545216
3.73	10.0022	5.24682	0.00188108	0.0054615
3.74	9.99801	5.25579	0.00188029	0.00547083
3.75	9.99384	5.26475	0.00187951	0.00548015
