LeakagePort 0	Current turn 0.5	Pressure storage 8.46482	Pressure reaction 0.0347171
Elapsed	Storage	Reaction	Flow rate	Modelled cm3 H2	
1.79	6.6085	4.0096	0.00202823	0.00419249
1.8	6.59944	4.029	0.00202261	0.00421277
1.81	6.59041	4.04834	0.00201686	0.004233
1.82	6.5814	4.06763	0.002011	0.00425317
1.83	6.57242	4.08686	0.00200501	0.00427328
1.84	6.56346	4.10604	0.00199891	0.00429333
1.85	6.55454	4.12516	0.00199268	0.00431332
1.86	6.54564	4.14421	0.00198634	0.00433324
1.87	6.53676	4.16321	0.00197988	0.00435311
1.88	6.52792	4.18215	0.0019733	0.00437291
1.89	6.51911	4.20102	0.0019666	0.00439264
1.9	6.51032	4.21983	0.00195979	0.0044123
1.91	6.50157	4.23857	0.00195285	0.0044319
1.92	6.49285	4.25725	0.0019458	0.00445143
1.93	6.48416	4.27586	0.00193864	0.00447089
1.94	6.4755	4.2944	0.00193136	0.00449028
1.95	6.46687	4.31287	0.00192396	0.00450959
1.96	6.45828	4.33127	0.00191644	0.00452883
1.97	6.44972	4.3496	0.00190881	0.00454799
1.98	6.4412	4.36785	0.00190107	0.00456708
1.99	6.4327	4.38603	0.00189321	0.00458609
2	6.42425	4.40414	0.00188524	0.00460502
2.01	6.41583	4.42217	0.00187716	0.00462388
2.02	6.40744	4.44012	0.00186896	0.00464265
2.03	6.3991	4.458	0.00186065	0.00466134
2.04	6.39079	4.47579	0.00185222	0.00467994
2.05	6.38251	4.49351	0.00184369	0.00469847
2.06	6.37428	4.51114	0.00183504	0.0047169
2.07	6.36608	4.52869	0.00182629	0.00473525
2.08	6.35793	4.54615	0.00181742	0.00475352
2.09	6.34981	4.56354	0.00180844	0.00477169
2.1	6.34173	4.58083	0.00179935	0.00478977
2.11	6.3337	4.59804	0.00179016	0.00480777
2.12	6.3257	4.61516	0.00178085	0.00482567
2.13	6.31775	4.63219	0.00177144	0.00484348
2.14	6.30983	4.64913	0.00176192	0.00486119
2.15	6.30196	4.66598	0.0017523	0.00487881
2.16	6.29414	4.68274	0.00174257	0.00489634
2.17	6.28635	4.69941	0.00173273	0.00491376
2.18	6.27862	4.71598	0.00172278	0.00493109
2.19	6.27092	4.73246	0.00171274	0.00494832
2.2	6.26327	4.74884	0.00170259	0.00496544
2.21	6.25567	4.76512	0.00169233	0.00498247
2.22	6.24811	4.7813	0.00168197	0.00499939
2.23	6.2406	4.79739	0.00167151	0.00501621
2.24	6.23313	4.81338	0.00166095	0.00503293
2.25	6.22571	4.82926	0.00165029	0.00504954
2.26	6.21834	4.84504	0.00163952	0.00506604
2.27	6.21102	4.86072	0.00162866	0.00508243
2.28	6.20374	4.8763	0.0016177	0.00509872
2.29	6.19652	4.89177	0.00160664	0.0051149
2.3	6.18934	4.90714	0.00159548	0.00513096
2.31	6.18222	4.9224	0.00158422	0.00514692
2.32	6.17514	4.93755	0.00157286	0.00516276
2.33	6.16812	4.95259	0.00156141	0.00517849
2.34	6.16114	4.96752	0.00154987	0.0051941
2.35	6.15422	4.98234	0.00153823	0.0052096
2.36	6.14735	4.99706	0.0015265	0.00522499
2.37	6.14053	5.01166	0.00151467	0.00524025
2.38	6.13377	5.02614	0.00150275	0.0052554
2.39	6.12705	5.04051	0.00149073	0.00527042
2.4	6.1204	5.05477	0.00147863	0.00528533
2.41	6.11379	5.06891	0.00146644	0.00530012
2.42	6.10724	5.08294	0.00145415	0.00531478
2.43	6.10075	5.09684	0.00144178	0.00532932
2.44	6.09431	5.11063	0.00142931	0.00534374
2.45	6.08792	5.1243	0.00141676	0.00535804
2.46	6.0816	5.13785	0.00140413	0.0053722
2.47	6.07533	5.15128	0.0013914	0.00538624
2.48	6.06911	5.16459	0.00137859	0.00540016
2.49	6.06295	5.17777	0.0013657	0.00541394
2.5	6.05685	5.19083	0.00135272	0.0054276
2.51	6.05081	5.20377	0.00133966	0.00544113
2.52	6.04483	5.21658	0.00132651	0.00545452
2.53	6.0389	5.22927	0.00131329	0.00546779
2.54	6.03304	5.24183	0.00129998	0.00548092
2.55	6.02723	5.25426	0.00128659	0.00549392
2.56	6.02149	5.26657	0.00127312	0.00550679
2.57	6.0158	5.27874	0.00125957	0.00551952
2.58	6.01017	5.29079	0.00124595	0.00553212
2.59	6.00461	5.3027	0.00123225	0.00554457
2.6	5.9991	5.31449	0.00121847	0.0055569
2.61	5.99366	5.32614	0.00120461	0.00556908
2.62	5.98828	5.33766	0.00119068	0.00558113
2.63	5.98296	5.34905	0.00117668	0.00559303
2.64	5.97771	5.3603	0.0011626	0.0056048
2.65	5.97252	5.37142	0.00114845	0.00561643
2.66	5.96739	5.38241	0.00113423	0.00562791
2.67	5.96232	5.39325	0.00111994	0.00563925
2.68	5.95732	5.40396	0.00110558	0.00565045
2.69	5.95238	5.41454	0.00109114	0.00566151
2.7	5.94751	5.42497	0.00107664	0.00567242
2.71	5.9427	5.43527	0.00106208	0.00568319
2.72	5.93795	5.44543	0.00104744	0.00569381
2.73	5.93328	5.45544	0.00103274	0.00570428
2.74	5.92866	5.46532	0.00101797	0.00571461
2.75	5.92412	5.47506	0.00100314	0.00572479
2.76	5.91964	5.48465	0.000988249	0.00573482
2.77	5.91522	5.4941	0.000973292	0.0057447
2.78	5.91088	5.50341	0.000958274	0.00575444
2.79	5.9066	5.51258	0.000943194	0.00576402
2.8	5.90238	5.5216	0.000928053	0.00577345
2.81	5.89824	5.53047	0.000912853	0.00578273
2.82	5.89416	5.5392	0.000897595	0.00579186
2.83	5.89015	5.54779	0.000882279	0.00580084
2.84	5.88621	5.55622	0.000866905	0.00580966
2.85	5.88234	5.56452	0.000851476	0.00581833
2.86	5.87854	5.57266	0.000835991	0.00582684
2.87	5.8748	5.58065	0.000820451	0.0058352
2.88	5.87114	5.5885	0.000804858	0.00584341
2.89	5.86754	5.5962	0.000789211	0.00585146
2.9	5.86402	5.60375	0.000773513	0.00585935
2.91	5.86056	5.61114	0.000757763	0.00586708
2.92	5.85718	5.61839	0.000741962	0.00587466
2.93	5.85386	5.62549	0.000726112	0.00588208
2.94	5.85062	5.63243	0.000710212	0.00588934
2.95	5.84745	5.63922	0.000694264	0.00589644
2.96	5.84435	5.64586	0.000678269	0.00590339
2.97	5.84132	5.65235	0.000662226	0.00591017
2.98	5.83836	5.65868	0.000646138	0.00591679
2.99	5.83548	5.66486	0.000630004	0.00592325
3	5.83266	5.67089	0.000613824	0.00592955
3.01	5.82992	5.67676	0.000597601	0.00593569
3.02	5.82725	5.68247	0.000581334	0.00594167
3.03	5.82465	5.68803	0.000565025	0.00594748
3.04	5.82213	5.69344	0.000548672	0.00595313
3.05	5.81968	5.69868	0.000532278	0.00595862
3.06	5.8173	5.70378	0.000515842	0.00596394
3.07	5.815	5.70871	0.000499366	0.0059691
3.08	5.81277	5.71348	0.000482848	0.00597409
3.09	5.81061	5.7181	0.00046629	0.00597892
3.1	5.80853	5.72256	0.000449692	0.00598358
3.11	5.80652	5.72686	0.000433054	0.00598808
3.12	5.80459	5.731	0.000416376	0.00599241
3.13	5.80273	5.73499	0.000399658	0.00599657
3.14	5.80094	5.73881	0.000382899	0.00600057
3.15	5.79923	5.74247	0.0003661	0.0060044
3.16	5.7976	5.74597	0.000349259	0.00600806
3.17	5.79604	5.74931	0.000332376	0.00601155
3.18	5.79455	5.75249	0.00031545	0.00601488
3.19	5.79314	5.75551	0.000298478	0.00601803
3.2	5.79181	5.75836	0.000281459	0.00602102
3.21	5.79055	5.76105	0.00026439	0.00602383
3.22	5.78937	5.76358	0.000247268	0.00602648
3.23	5.78827	5.76595	0.000230088	0.00602895
3.24	5.78724	5.76815	0.000212844	0.00603125
3.25	5.78629	5.77018	0.000195529	0.00603338
3.26	5.78542	5.77205	0.000178132	0.00603533
3.27	5.78462	5.77376	0.000160638	0.00603711
3.28	5.7839	5.77529	0.000143028	0.00603872
