LeakagePort 1	Current turn 0.5	Pressure storage 8.57326	Pressure reaction 0.0347283
Elapsed	Storage	Reaction	Flow rate	Modelled cm3 H2	
0.89	8.3983	0.409442	0.000883593	0.000425866
0.9	8.39633	0.413656	0.000883386	0.000430249
0.91	8.39437	0.417869	0.000883179	0.000434631
0.92	8.3924	0.422081	0.000882972	0.000439012
0.93	8.39043	0.426292	0.000882765	0.000443391
0.94	8.38847	0.430502	0.000882558	0.00044777
0.95	8.3865	0.434711	0.000882351	0.000452148
0.96	8.38454	0.438919	0.000882145	0.000456525
0.97	8.38257	0.443126	0.000881938	0.0004609
0.98	8.38061	0.447332	0.000881731	0.000465275
0.99	8.37865	0.451537	0.000881525	0.000469649
1	8.37668	0.455741	0.000881318	0.000474021
1.01	8.37472	0.459944	0.000881112	0.000478393
1.02	8.37276	0.464146	0.000880905	0.000482764
1.03	8.3708	0.468347	0.000880699	0.000487133
1.04	8.36884	0.472547	0.000880493	0.000491502
1.05	8.36688	0.476746	0.000880287	0.000495869
1.06	8.36492	0.480944	0.00088008	0.000500236
1.07	8.36296	0.485141	0.000879874	0.000504601
1.08	8.361	0.489337	0.000879668	0.000508966
1.09	8.35904	0.493533	0.000879462	0.000513329
1.1	8.35708	0.497727	0.000879256	0.000517691
1.11	8.35512	0.50192	0.00087905	0.000522053
1.12	8.35317	0.506112	0.000878844	0.000526413
1.13	8.35121	0.510303	0.000878638	0.000530773
1.14	8.34925	0.514494	0.000878432	0.000535131
1.15	8.3473	0.518683	0.000878226	0.000539488
1.16	8.34534	0.522871	0.000878021	0.000543845
1.17	8.34339	0.527058	0.000877815	0.0005482
1.18	8.34143	0.531245	0.000877609	0.000552554
1.19	8.33948	0.53543	0.000877404	0.000556907
1.2	8.33752	0.539614	0.000877198	0.000561259
1.21	8.33557	0.543798	0.000876993	0.000565611
1.22	8.33362	0.54798	0.000876787	0.000569961
1.23	8.33166	0.552162	0.000876582	0.00057431
1.24	8.32971	0.556342	0.000876376	0.000578658
1.25	8.32776	0.560522	0.000876171	0.000583005
1.26	8.32581	0.5647	0.000875966	0.000587351
1.27	8.32386	0.568877	0.000875761	0.000591696
1.28	8.32191	0.573054	0.000875556	0.00059604
1.29	8.31996	0.57723	0.00087535	0.000600383
1.3	8.31801	0.581404	0.000875145	0.000604725
1.31	8.31606	0.585578	0.00087494	0.000609066
1.32	8.31411	0.58975	0.000874735	0.000613406
1.33	8.31217	0.593922	0.00087453	0.000617745
1.34	8.31022	0.598093	0.000874326	0.000622083
1.35	8.30827	0.602262	0.000874121	0.00062642
1.36	8.30633	0.606431	0.000873916	0.000630756
1.37	8.30438	0.610599	0.000873711	0.000635091
1.38	8.30243	0.614765	0.000873506	0.000639425
1.39	8.30049	0.618931	0.000873302	0.000643758
1.4	8.29854	0.623096	0.000873097	0.00064809
1.41	8.2966	0.62726	0.000872893	0.00065242
1.42	8.29466	0.631423	0.000872688	0.00065675
1.43	8.29271	0.635585	0.000872484	0.000661079
1.44	8.29077	0.639745	0.000872279	0.000665407
1.45	8.28883	0.643905	0.000872075	0.000669734
1.46	8.28689	0.648064	0.000871871	0.000674059
1.47	8.28495	0.652222	0.000871666	0.000678384
1.48	8.283	0.656379	0.000871462	0.000682708
1.49	8.28106	0.660535	0.000871258	0.000687031
1.5	8.27912	0.66469	0.000871054	0.000691352
1.51	8.27718	0.668844	0.00087085	0.000695673
1.52	8.27525	0.672998	0.000870646	0.000699993
1.53	8.27331	0.67715	0.000870442	0.000704312
1.54	8.27137	0.681301	0.000870238	0.000708629
1.55	8.26943	0.685451	0.000870034	0.000712946
1.56	8.26749	0.6896	0.00086983	0.000717261
1.57	8.26556	0.693748	0.000869627	0.000721576
1.58	8.26362	0.697896	0.000869423	0.00072589
1.59	8.26168	0.702042	0.000869219	0.000730202
1.6	8.25975	0.706187	0.000869016	0.000734514
1.61	8.25781	0.710332	0.000868812	0.000738825
1.62	8.25588	0.714475	0.000868608	0.000743134
1.63	8.25395	0.718618	0.000868405	0.000747443
1.64	8.25201	0.722759	0.000868201	0.00075175
1.65	8.25008	0.726899	0.000867998	0.000756057
1.66	8.24815	0.731039	0.000867795	0.000760362
1.67	8.24621	0.735177	0.000867591	0.000764667
1.68	8.24428	0.739315	0.000867388	0.00076897
1.69	8.24235	0.743452	0.000867185	0.000773273
1.7	8.24042	0.747587	0.000866982	0.000777574
1.71	8.23849	0.751722	0.000866779	0.000781875
1.72	8.23656	0.755856	0.000866576	0.000786174
1.73	8.23463	0.759988	0.000866373	0.000790473
1.74	8.2327	0.76412	0.00086617	0.00079477
1.75	8.23077	0.768251	0.000865967	0.000799067
1.76	8.22884	0.772381	0.000865764	0.000803362
1.77	8.22692	0.776509	0.000865561	0.000807657
1.78	8.22499	0.780637	0.000865358	0.00081195
1.79	8.22306	0.784764	0.000865156	0.000816243
1.8	8.22113	0.78889	0.000864953	0.000820534
1.81	8.21921	0.793015	0.00086475	0.000824825
1.82	8.21728	0.797139	0.000864548	0.000829114
1.83	8.21536	0.801262	0.000864345	0.000833403
1.84	8.21343	0.805384	0.000864143	0.00083769
1.85	8.21151	0.809505	0.00086394	0.000841976
1.86	8.20959	0.813626	0.000863738	0.000846262
1.87	8.20766	0.817745	0.000863535	0.000850546
1.88	8.20574	0.821863	0.000863333	0.00085483
1.89	8.20382	0.82598	0.000863131	0.000859112
1.9	8.20189	0.830097	0.000862929	0.000863393
1.91	8.19997	0.834212	0.000862727	0.000867674
1.92	8.19805	0.838326	0.000862524	0.000871953
1.93	8.19613	0.84244	0.000862322	0.000876232
1.94	8.19421	0.846552	0.00086212	0.000880509
1.95	8.19229	0.850664	0.000861918	0.000884785
1.96	8.19037	0.854774	0.000861716	0.000889061
1.97	8.18845	0.858884	0.000861515	0.000893335
1.98	8.18654	0.862992	0.000861313	0.000897609
1.99	8.18462	0.8671	0.000861111	0.000901881
2	8.1827	0.871206	0.000860909	0.000906152
2.01	8.18078	0.875312	0.000860708	0.000910423
2.02	8.17887	0.879417	0.000860506	0.000914692
2.03	8.17695	0.883521	0.000860304	0.00091896
2.04	8.17504	0.887623	0.000860103	0.000923228
2.05	8.17312	0.891725	0.000859901	0.000927494
2.06	8.17121	0.895826	0.0008597	0.00093176
2.07	8.16929	0.899926	0.000859498	0.000936024
2.08	8.16738	0.904025	0.000859297	0.000940287
2.09	8.16546	0.908123	0.000859096	0.00094455
2.1	8.16355	0.91222	0.000858894	0.000948811
2.11	8.16164	0.916316	0.000858693	0.000953072
2.12	8.15973	0.920411	0.000858492	0.000957331
2.13	8.15781	0.924506	0.000858291	0.000961589
2.14	8.1559	0.928599	0.00085809	0.000965847
2.15	8.15399	0.932691	0.000857889	0.000970103
2.16	8.15208	0.936782	0.000857688	0.000974359
2.17	8.15017	0.940873	0.000857487	0.000978613
2.18	8.14826	0.944962	0.000857286	0.000982866
2.19	8.14635	0.94905	0.000857085	0.000987119
2.2	8.14445	0.953138	0.000856884	0.00099137
2.21	8.14254	0.957224	0.000856684	0.000995621
2.22	8.14063	0.96131	0.000856483	0.00099987
2.23	8.13872	0.965395	0.000856282	0.00100412
2.24	8.13682	0.969478	0.000856082	0.00100837
2.25	8.13491	0.973561	0.000855881	0.00101261
2.26	8.133	0.977643	0.000855681	0.00101686
2.27	8.1311	0.981723	0.00085548	0.0010211
2.28	8.12919	0.985803	0.00085528	0.00102535
2.29	8.12729	0.989882	0.000855079	0.00102959
2.3	8.12539	0.99396	0.000854879	0.00103383
2.31	8.12348	0.998037	0.000854679	0.00103807
2.32	8.12158	1.00211	0.000854479	0.00104231
2.33	8.11968	1.00619	0.000854278	0.00104655
2.34	8.11777	1.01026	0.000854078	0.00105079
2.35	8.11587	1.01433	0.000853878	0.00105502
2.36	8.11397	1.01841	0.000853678	0.00105926
2.37	8.11207	1.02248	0.000853478	0.00106349
2.38	8.11017	1.02655	0.000853278	0.00106773
2.39	8.10827	1.03062	0.000853078	0.00107196
2.4	8.10637	1.03469	0.000852879	0.00107619
2.41	8.10447	1.03875	0.000852679	0.00108042
2.42	8.10257	1.04282	0.000852479	0.00108465
2.43	8.10068	1.04689	0.000852279	0.00108888
2.44	8.09878	1.05095	0.00085208	0.00109311
2.45	8.09688	1.05501	0.00085188	0.00109733
2.46	8.09498	1.05908	0.00085168	0.00110156
2.47	8.09309	1.06314	0.000851481	0.00110578
2.48	8.09119	1.0672	0.000851281	0.00111001
2.49	8.0893	1.07126	0.000851082	0.00111423
2.5	8.0874	1.07532	0.000850883	0.00111845
2.51	8.08551	1.07938	0.000850683	0.00112267
2.52	8.08361	1.08343	0.000850484	0.00112689
2.53	8.08172	1.08749	0.000850285	0.00113111
2.54	8.07982	1.09154	0.000850085	0.00113533
2.55	8.07793	1.0956	0.000849886	0.00113954
2.56	8.07604	1.09965	0.000849687	0.00114376
2.57	8.07415	1.1037	0.000849488	0.00114797
2.58	8.07226	1.10775	0.000849289	0.00115219
2.59	8.07036	1.1118	0.00084909	0.0011564
2.6	8.06847	1.11585	0.000848891	0.00116061
2.61	8.06658	1.1199	0.000848692	0.00116482
2.62	8.06469	1.12395	0.000848494	0.00116903
2.63	8.0628	1.128	0.000848295	0.00117324
2.64	8.06092	1.13204	0.000848096	0.00117745
2.65	8.05903	1.13609	0.000847897	0.00118166
2.66	8.05714	1.14013	0.000847699	0.00118586
2.67	8.05525	1.14417	0.0008475	0.00119007
2.68	8.05336	1.14821	0.000847302	0.00119427
2.69	8.05148	1.15225	0.000847103	0.00119847
2.7	8.04959	1.15629	0.000846905	0.00120268
2.71	8.04771	1.16033	0.000846706	0.00120688
2.72	8.04582	1.16437	0.000846508	0.00121108
2.73	8.04394	1.16841	0.00084631	0.00121528
2.74	8.04205	1.17244	0.000846111	0.00121947
2.75	8.04017	1.17648	0.000845913	0.00122367
2.76	8.03828	1.18051	0.000845715	0.00122787
2.77	8.0364	1.18455	0.000845517	0.00123206
2.78	8.03452	1.18858	0.000845319	0.00123626
2.79	8.03264	1.19261	0.000845121	0.00124045
2.8	8.03075	1.19664	0.000844923	0.00124464
2.81	8.02887	1.20067	0.000844725	0.00124883
2.82	8.02699	1.2047	0.000844527	0.00125302
2.83	8.02511	1.20873	0.000844329	0.00125721
2.84	8.02323	1.21275	0.000844131	0.0012614
2.85	8.02135	1.21678	0.000843933	0.00126559
2.86	8.01947	1.2208	0.000843736	0.00126977
2.87	8.01759	1.22483	0.000843538	0.00127396
2.88	8.01571	1.22885	0.00084334	0.00127814
2.89	8.01384	1.23287	0.000843143	0.00128233
2.9	8.01196	1.23689	0.000842945	0.00128651
2.91	8.01008	1.24091	0.000842748	0.00129069
2.92	8.00821	1.24493	0.00084255	0.00129487
2.93	8.00633	1.24895	0.000842353	0.00129905
2.94	8.00445	1.25297	0.000842156	0.00130323
2.95	8.00258	1.25698	0.000841958	0.0013074
2.96	8.0007	1.261	0.000841761	0.00131158
2.97	7.99883	1.26501	0.000841564	0.00131576
2.98	7.99696	1.26903	0.000841367	0.00131993
2.99	7.99508	1.27304	0.00084117	0.0013241
3	7.99321	1.27705	0.000840973	0.00132828
3.01	7.99134	1.28106	0.000840776	0.00133245
3.02	7.98946	1.28507	0.000840579	0.00133662
3.03	7.98759	1.28908	0.000840382	0.00134079
3.04	7.98572	1.29309	0.000840185	0.00134496
3.05	7.98385	1.29709	0.000839988	0.00134912
3.06	7.98198	1.3011	0.000839791	0.00135329
3.07	7.98011	1.30511	0.000839595	0.00135746
3.08	7.97824	1.30911	0.000839398	0.00136162
3.09	7.97637	1.31311	0.000839201	0.00136578
3.1	7.9745	1.31712	0.000839005	0.00136995
3.11	7.97264	1.32112	0.000838808	0.00137411
3.12	7.97077	1.32512	0.000838612	0.00137827
3.13	7.9689	1.32912	0.000838415	0.00138243
3.14	7.96703	1.33311	0.000838219	0.00138659
3.15	7.96517	1.33711	0.000838022	0.00139075
3.16	7.9633	1.34111	0.000837826	0.0013949
3.17	7.96144	1.3451	0.00083763	0.00139906
3.18	7.95957	1.3491	0.000837433	0.00140321
3.19	7.95771	1.35309	0.000837237	0.00140737
3.2	7.95584	1.35709	0.000837041	0.00141152
3.21	7.95398	1.36108	0.000836845	0.00141567
3.22	7.95211	1.36507	0.000836649	0.00141982
3.23	7.95025	1.36906	0.000836453	0.00142397
3.24	7.94839	1.37305	0.000836257	0.00142812
3.25	7.94653	1.37704	0.000836061	0.00143227
3.26	7.94466	1.38102	0.000835865	0.00143642
3.27	7.9428	1.38501	0.000835669	0.00144056
3.28	7.94094	1.38899	0.000835474	0.00144471
3.29	7.93908	1.39298	0.000835278	0.00144885
3.3	7.93722	1.39696	0.000835082	0.001453
3.31	7.93536	1.40094	0.000834887	0.00145714
3.32	7.9335	1.40493	0.000834691	0.00146128
3.33	7.93165	1.40891	0.000834495	0.00146542
3.34	7.92979	1.41289	0.0008343	0.00146956
3.35	7.92793	1.41687	0.000834105	0.0014737
3.36	7.92607	1.42084	0.000833909	0.00147784
3.37	7.92422	1.42482	0.000833714	0.00148197
3.38	7.92236	1.4288	0.000833518	0.00148611
3.39	7.9205	1.43277	0.000833323	0.00149024
3.4	7.91865	1.43675	0.000833128	0.00149438
3.41	7.91679	1.44072	0.000832933	0.00149851
3.42	7.91494	1.44469	0.000832738	0.00150264
3.43	7.91308	1.44866	0.000832543	0.00150677
3.44	7.91123	1.45263	0.000832348	0.0015109
3.45	7.90938	1.4566	0.000832153	0.00151503
3.46	7.90752	1.46057	0.000831958	0.00151916
3.47	7.90567	1.46454	0.000831763	0.00152328
3.48	7.90382	1.4685	0.000831568	0.00152741
3.49	7.90197	1.47247	0.000831373	0.00153153
3.5	7.90012	1.47644	0.000831178	0.00153566
3.51	7.89827	1.4804	0.000830984	0.00153978
3.52	7.89641	1.48436	0.000830789	0.0015439
3.53	7.89456	1.48832	0.000830594	0.00154802
3.54	7.89272	1.49229	0.0008304	0.00155214
3.55	7.89087	1.49625	0.000830205	0.00155626
3.56	7.88902	1.5002	0.000830011	0.00156038
3.57	7.88717	1.50416	0.000829816	0.0015645
3.58	7.88532	1.50812	0.000829622	0.00156861
3.59	7.88347	1.51208	0.000829427	0.00157273
3.6	7.88163	1.51603	0.000829233	0.00157684
3.61	7.87978	1.51999	0.000829039	0.00158096
3.62	7.87794	1.52394	0.000828845	0.00158507
3.63	7.87609	1.52789	0.00082865	0.00158918
3.64	7.87424	1.53185	0.000828456	0.00159329
3.65	7.8724	1.5358	0.000828262	0.0015974
3.66	7.87056	1.53975	0.000828068	0.00160151
3.67	7.86871	1.5437	0.000827874	0.00160562
3.68	7.86687	1.54764	0.00082768	0.00160972
3.69	7.86503	1.55159	0.000827486	0.00161383
3.7	7.86318	1.55554	0.000827292	0.00161793
3.71	7.86134	1.55948	0.000827099	0.00162204
3.72	7.8595	1.56343	0.000826905	0.00162614
3.73	7.85766	1.56737	0.000826711	0.00163024
3.74	7.85582	1.57131	0.000826517	0.00163434
3.75	7.85398	1.57525	0.000826324	0.00163844
3.76	7.85214	1.5792	0.00082613	0.00164254
3.77	7.8503	1.58314	0.000825937	0.00164664
3.78	7.84846	1.58707	0.000825743	0.00165074
3.79	7.84662	1.59101	0.00082555	0.00165483
3.8	7.84478	1.59495	0.000825356	0.00165893
3.81	7.84294	1.59889	0.000825163	0.00166302
3.82	7.84111	1.60282	0.00082497	0.00166711
3.83	7.83927	1.60676	0.000824776	0.00167121
3.84	7.83743	1.61069	0.000824583	0.0016753
3.85	7.8356	1.61462	0.00082439	0.00167939
3.86	7.83376	1.61855	0.000824197	0.00168348
3.87	7.83193	1.62248	0.000824004	0.00168756
3.88	7.83009	1.62641	0.000823811	0.00169165
3.89	7.82826	1.63034	0.000823618	0.00169574
3.9	7.82642	1.63427	0.000823425	0.00169982
3.91	7.82459	1.6382	0.000823232	0.00170391
3.92	7.82276	1.64212	0.000823039	0.00170799
3.93	7.82092	1.64605	0.000822846	0.00171207
3.94	7.81909	1.64997	0.000822654	0.00171616
3.95	7.81726	1.65389	0.000822461	0.00172024
3.96	7.81543	1.65782	0.000822268	0.00172432
3.97	7.8136	1.66174	0.000822075	0.00172839
3.98	7.81177	1.66566	0.000821883	0.00173247
3.99	7.80994	1.66958	0.00082169	0.00173655
4	7.80811	1.6735	0.000821498	0.00174062
4.01	7.80628	1.67742	0.000821305	0.0017447
4.02	7.80445	1.68133	0.000821113	0.00174877
4.03	7.80262	1.68525	0.000820921	0.00175285
4.04	7.80079	1.68916	0.000820728	0.00175692
4.05	7.79896	1.69308	0.000820536	0.00176099
4.06	7.79714	1.69699	0.000820344	0.00176506
4.07	7.79531	1.7009	0.000820152	0.00176913
4.08	7.79348	1.70481	0.000819959	0.0017732
4.09	7.79166	1.70872	0.000819767	0.00177726
4.1	7.78983	1.71263	0.000819575	0.00178133
4.11	7.78801	1.71654	0.000819383	0.0017854
4.12	7.78618	1.72045	0.000819191	0.00178946
4.13	7.78436	1.72436	0.000818999	0.00179352
4.14	7.78254	1.72826	0.000818808	0.00179759
4.15	7.78071	1.73217	0.000818616	0.00180165
4.16	7.77889	1.73607	0.000818424	0.00180571
4.17	7.77707	1.73997	0.000818232	0.00180977
4.18	7.77525	1.74388	0.000818041	0.00181383
4.19	7.77342	1.74778	0.000817849	0.00181788
4.2	7.7716	1.75168	0.000817657	0.00182194
4.21	7.76978	1.75558	0.000817466	0.001826
4.22	7.76796	1.75948	0.000817274	0.00183005
4.23	7.76614	1.76337	0.000817083	0.00183411
4.24	7.76432	1.76727	0.000816891	0.00183816
4.25	7.7625	1.77117	0.0008167	0.00184221
4.26	7.76069	1.77506	0.000816509	0.00184626
4.27	7.75887	1.77895	0.000816317	0.00185031
4.28	7.75705	1.78285	0.000816126	0.00185436
4.29	7.75523	1.78674	0.000815935	0.00185841
4.3	7.75342	1.79063	0.000815744	0.00186246
4.31	7.7516	1.79452	0.000815553	0.0018665
4.32	7.74978	1.79841	0.000815362	0.00187055
4.33	7.74797	1.8023	0.000815171	0.00187459
4.34	7.74615	1.80619	0.00081498	0.00187864
4.35	7.74434	1.81007	0.000814789	0.00188268
4.36	7.74252	1.81396	0.000814598	0.00188672
4.37	7.74071	1.81784	0.000814407	0.00189076
4.38	7.7389	1.82173	0.000814216	0.0018948
4.39	7.73708	1.82561	0.000814025	0.00189884
4.4	7.73527	1.82949	0.000813835	0.00190288
4.41	7.73346	1.83337	0.000813644	0.00190691
4.42	7.73165	1.83725	0.000813454	0.00191095
4.43	7.72984	1.84113	0.000813263	0.00191499
4.44	7.72803	1.84501	0.000813072	0.00191902
4.45	7.72621	1.84889	0.000812882	0.00192305
4.46	7.7244	1.85277	0.000812692	0.00192709
4.47	7.7226	1.85664	0.000812501	0.00193112
4.48	7.72079	1.86052	0.000812311	0.00193515
4.49	7.71898	1.86439	0.00081212	0.00193918
4.5	7.71717	1.86826	0.00081193	0.0019432
4.51	7.71536	1.87214	0.00081174	0.00194723
4.52	7.71355	1.87601	0.00081155	0.00195126
4.53	7.71175	1.87988	0.00081136	0.00195528
4.54	7.70994	1.88375	0.00081117	0.00195931
4.55	7.70813	1.88762	0.00081098	0.00196333
4.56	7.70633	1.89148	0.00081079	0.00196735
4.57	7.70452	1.89535	0.0008106	0.00197138
4.58	7.70272	1.89922	0.00081041	0.0019754
4.59	7.70091	1.90308	0.00081022	0.00197942
4.6	7.69911	1.90694	0.00081003	0.00198344
4.61	7.69731	1.91081	0.00080984	0.00198745
4.62	7.6955	1.91467	0.000809651	0.00199147
4.63	7.6937	1.91853	0.000809461	0.00199549
4.64	7.6919	1.92239	0.000809271	0.0019995
4.65	7.69009	1.92625	0.000809082	0.00200352
4.66	7.68829	1.93011	0.000808892	0.00200753
4.67	7.68649	1.93397	0.000808703	0.00201154
4.68	7.68469	1.93782	0.000808513	0.00201555
4.69	7.68289	1.94168	0.000808324	0.00201956
4.7	7.68109	1.94553	0.000808134	0.00202357
4.71	7.67929	1.94939	0.000807945	0.00202758
4.72	7.67749	1.95324	0.000807756	0.00203159
4.73	7.67569	1.95709	0.000807567	0.0020356
4.74	7.6739	1.96095	0.000807377	0.0020396
4.75	7.6721	1.9648	0.000807188	0.00204361
4.76	7.6703	1.96865	0.000806999	0.00204761
4.77	7.6685	1.97249	0.00080681	0.00205161
4.78	7.66671	1.97634	0.000806621	0.00205562
4.79	7.66491	1.98019	0.000806432	0.00205962
4.8	7.66312	1.98403	0.000806243	0.00206362
4.81	7.66132	1.98788	0.000806054	0.00206762
4.82	7.65953	1.99172	0.000805865	0.00207162
4.83	7.65773	1.99557	0.000805677	0.00207561
4.84	7.65594	1.99941	0.000805488	0.00207961
4.85	7.65414	2.00325	0.000805299	0.0020836
4.86	7.65235	2.00709	0.000805111	0.0020876
4.87	7.65056	2.01093	0.000804922	0.00209159
4.88	7.64877	2.01477	0.000804733	0.00209559
4.89	7.64697	2.01861	0.000804545	0.00209958
4.9	7.64518	2.02244	0.000804356	0.00210357
4.91	7.64339	2.02628	0.000804168	0.00210756
4.92	7.6416	2.03011	0.00080398	0.00211155
4.93	7.63981	2.03395	0.000803791	0.00211553
4.94	7.63802	2.03778	0.000803603	0.00211952
4.95	7.63623	2.04161	0.000803415	0.00212351
4.96	7.63444	2.04545	0.000803226	0.00212749
4.97	7.63265	2.04928	0.000803038	0.00213148
4.98	7.63087	2.05311	0.00080285	0.00213546
4.99	7.62908	2.05694	0.000802662	0.00213944
5	7.62729	2.06076	0.000802474	0.00214342
5.01	7.6255	2.06459	0.000802286	0.0021474
5.02	7.62372	2.06842	0.000802098	0.00215138
5.03	7.62193	2.07224	0.00080191	0.00215536
5.04	7.62015	2.07607	0.000801722	0.00215934
5.05	7.61836	2.07989	0.000801534	0.00216332
5.06	7.61658	2.08371	0.000801347	0.00216729
5.07	7.61479	2.08753	0.000801159	0.00217127
5.08	7.61301	2.09135	0.000800971	0.00217524
5.09	7.61122	2.09517	0.000800784	0.00217922
5.1	7.60944	2.09899	0.000800596	0.00218319
5.11	7.60766	2.10281	0.000800408	0.00218716
5.12	7.60588	2.10663	0.000800221	0.00219113
5.13	7.60409	2.11044	0.000800033	0.0021951
5.14	7.60231	2.11426	0.000799846	0.00219907
5.15	7.60053	2.11807	0.000799659	0.00220303
5.16	7.59875	2.12189	0.000799471	0.002207
5.17	7.59697	2.1257	0.000799284	0.00221097
5.18	7.59519	2.12951	0.000799097	0.00221493
5.19	7.59341	2.13332	0.00079891	0.0022189
5.2	7.59163	2.13713	0.000798722	0.00222286
5.21	7.58985	2.14094	0.000798535	0.00222682
5.22	7.58808	2.14475	0.000798348	0.00223078
5.23	7.5863	2.14856	0.000798161	0.00223474
5.24	7.58452	2.15236	0.000797974	0.0022387
5.25	7.58274	2.15617	0.000797787	0.00224266
5.26	7.58097	2.15997	0.0007976	0.00224662
5.27	7.57919	2.16378	0.000797414	0.00225057
5.28	7.57742	2.16758	0.000797227	0.00225453
5.29	7.57564	2.17138	0.00079704	0.00225848
5.3	7.57387	2.17518	0.000796853	0.00226244
