SupplyPort 1	Port pressure 28
9.37	27.2769	0.00239615
9.38	27.2877	0.00237867
9.39	27.2984	0.00236116
9.4	27.3091	0.00234365
9.41	27.3197	0.00232612
9.42	27.3302	0.00230857
9.43	27.3406	0.00229101
9.44	27.3509	0.00227343
9.45	27.3612	0.00225584
9.46	27.3714	0.00223823
9.47	27.3815	0.00222061
9.48	27.3915	0.00220297
9.49	27.4014	0.00218532
9.5	27.4113	0.00216766
9.51	27.4211	0.00214997
9.52	27.4308	0.00213228
9.53	27.4404	0.00211457
9.54	27.45	0.00209685
9.55	27.4594	0.00207911
9.56	27.4688	0.00206136
9.57	27.4781	0.00204359
9.58	27.4873	0.00202581
9.59	27.4965	0.00200802
9.6	27.5055	0.00199022
9.61	27.5145	0.0019724
9.62	27.5234	0.00195456
9.63	27.5323	0.00193672
9.64	27.541	0.00191886
9.65	27.5497	0.00190099
9.66	27.5582	0.0018831
9.67	27.5667	0.0018652
9.68	27.5752	0.00184729
9.69	27.5835	0.00182937
9.7	27.5918	0.00181143
9.71	27.5999	0.00179348
9.72	27.608	0.00177552
9.73	27.616	0.00175755
9.74	27.624	0.00173956
9.75	27.6318	0.00172156
9.76	27.6396	0.00170355
9.77	27.6473	0.00168553
9.78	27.6549	0.0016675
9.79	27.6624	0.00164945
9.8	27.6699	0.00163139
9.81	27.6772	0.00161332
9.82	27.6845	0.00159524
9.83	27.6917	0.00157715
9.84	27.6988	0.00155905
9.85	27.7059	0.00154093
9.86	27.7128	0.00152281
9.87	27.7197	0.00150467
9.88	27.7265	0.00148652
9.89	27.7332	0.00146837
9.9	27.7398	0.0014502
9.91	27.7464	0.00143202
9.92	27.7528	0.00141383
9.93	27.7592	0.00139562
9.94	27.7655	0.00137741
9.95	27.7717	0.00135919
9.96	27.7779	0.00134096
9.97	27.7839	0.00132271
9.98	27.7899	0.00130446
9.99	27.7958	0.0012862
10	27.8016	0.00126792
10.01	27.8073	0.00124964
10.02	27.813	0.00123134
10.03	27.8185	0.00121304
10.04	27.824	0.00119473
10.05	27.8294	0.0011764
10.06	27.8347	0.00115807
10.07	27.8399	0.00113973
10.08	27.8451	0.00112137
10.09	27.8501	0.00110301
10.1	27.8551	0.00108464
10.11	27.86	0.00106625
10.12	27.8648	0.00104786
10.13	27.8695	0.00102946
10.14	27.8742	0.00101105
10.15	27.8788	0.000992629
10.16	27.8832	0.000974199
10.17	27.8876	0.000955759
10.18	27.8919	0.000937309
10.19	27.8962	0.00091885
10.2	27.9003	0.000900381
10.21	27.9044	0.000881902
10.22	27.9084	0.000863413
10.23	27.9123	0.000844915
10.24	27.9161	0.000826406
10.25	27.9198	0.000807888
10.26	27.9235	0.000789359
10.27	27.927	0.00077082
10.28	27.9305	0.000752271
10.29	27.9339	0.000733711
10.3	27.9372	0.00071514
10.31	27.9404	0.000696558
10.32	27.9436	0.000677965
10.33	27.9466	0.000659361
10.34	27.9496	0.000640745
10.35	27.9525	0.000622117
10.36	27.9553	0.000603476
10.37	27.958	0.000584823
10.38	27.9607	0.000566156
10.39	27.9632	0.000547475
10.4	27.9657	0.000528779
10.41	27.9681	0.000510069
10.42	27.9704	0.000491342
10.43	27.9726	0.000472599
10.44	27.9747	0.000453837
10.45	27.9768	0.000435056
10.46	27.9788	0.000416255
10.47	27.9806	0.000397432
10.48	27.9824	0.000378585
10.49	27.9841	0.000359712
10.5	27.9858	0.000340811
10.51	27.9873	0.000321878
10.52	27.9888	0.00030291
10.53	27.9901	0.000283902
10.54	27.9914	0.00026485
10.55	27.9926	0.000245746
10.56	27.9937	0.000226583
10.57	27.9947	0.000207349
10.58	27.9957	0.000188029
10.59	27.9965	0.000168606
10.6	27.9973	0.00014905
10.61	27.998	0.000129322
10.62	27.9985	0.000109357
10.63	27.999	8.90469e-05
10.64	27.9994	6.81762e-05
10.65	27.9997	4.62132e-05
10.66	27.9999	2.07999e-05
10.67	28	0
10.68	28	0
10.69	28	0
10.7	28	0
10.71	28	0
10.72	28	0
10.73	28	0
10.74	28	0
10.75	28	0
10.76	28	0
10.77	28	0
10.78	28	0
10.79	28	0
10.8	28	0
10.81	28	0
10.82	28	0
10.83	28	0
10.84	28	0
10.85	28	0
10.86	28	0
10.87	28	0
10.88	28	0
10.89	28	0
10.9	28	0
10.91	28	0
10.92	28	0
10.93	28	0
10.94	28	0
10.95	28	0
10.96	28	0
10.97	28	0
10.98	28	0
10.99	28	0
11	28	0
11.01	28	0
11.02	28	0
11.03	28	0
11.04	28	0
11.05	28	0
11.06	28	0
11.07	28	0
11.08	28	0
11.09	28	0
11.1	28	0
11.11	28	0
11.12	28	0
11.13	28	0
11.14	28	0
11.15	28	0
11.16	28	0
11.17	28	0
11.18	28	0
11.19	28	0
11.2	28	0
11.21	28	0
11.22	28	0
11.23	28	0
11.24	28	0
11.25	28	0
11.26	28	0
11.27	28	0
11.28	28	0
11.29	28	0
11.3	28	0
11.31	28	0
11.32	28	0
11.33	28	0
11.34	28	0
11.35	28	0
11.36	28	0
11.37	28	0
11.38	28	0
11.39	28	0
11.4	28	0
11.41	28	0
11.42	28	0
11.43	28	0
11.44	28	0
11.45	28	0
11.46	28	0
11.47	28	0
11.48	28	0
11.49	28	0
11.5	28	0
11.51	28	0
11.52	28	0
11.53	28	0
11.54	28	0
11.55	28	0
11.56	28	0
11.57	28	0
11.58	28	0
11.59	28	0
11.6	28	0
11.61	28	0
11.62	28	0
11.63	28	0
11.64	28	0
11.65	28	0
11.66	28	0
11.67	28	0
11.68	28	0
11.69	28	0
11.7	28	0
11.71	28	0
11.72	28	0
11.73	28	0
11.74	28	0
11.75	28	0
11.76	28	0
11.77	28	0
11.78	28	0
11.79	28	0
11.8	28	0
11.81	28	0
11.82	28	0
11.83	28	0
11.84	28	0
11.85	28	0
11.86	28	0
11.87	28	0
11.88	28	0
11.89	28	0
11.9	28	0
11.91	28	0
11.92	28	0
11.93	28	0
11.94	28	0
11.95	28	0
11.96	28	0
11.97	28	0
11.98	28	0
11.99	28	0
12	28	0
12.01	28	0
12.02	28	0
12.03	28	0
12.04	28	0
12.05	28	0
12.06	28	0
12.07	28	0
12.08	28	0
12.09	28	0
12.1	28	0
12.11	28	0
12.12	28	0
12.13	28	0
12.14	28	0
12.15	28	0
12.16	28	0
12.17	28	0
12.18	28	0
12.19	28	0
12.2	28	0
12.21	28	0
12.22	28	0
12.23	28	0
12.24	28	0
12.25	28	0
12.26	28	0
12.27	28	0
12.28	28	0
12.29	28	0
12.3	28	0
12.31	28	0
12.32	28	0
12.33	28	0
12.34	28	0
12.35	28	0
12.36	28	0
12.37	28	0
12.38	28	0
12.39	28	0
12.4	28	0
12.41	28	0
12.42	28	0
12.43	28	0
12.44	28	0
12.45	28	0
12.46	28	0
12.47	28	0
12.48	28	0
12.49	28	0
12.5	28	0
12.51	28	0
12.52	28	0
12.53	28	0
12.54	28	0
12.55	28	0
12.56	28	0
12.57	28	0
12.58	28	0
12.59	28	0
12.6	28	0
12.61	28	0
12.62	28	0
12.63	28	0
12.64	28	0
12.65	28	0
12.66	28	0
12.67	28	0
12.68	28	0
12.69	28	0
12.7	28	0
12.71	28	0
12.72	28	0
12.73	28	0
12.74	28	0
12.75	28	0
12.76	28	0
12.77	28	0
12.78	28	0
12.79	28	0
12.8	28	0
12.81	28	0
12.82	28	0
12.83	28	0
12.84	28	0
12.85	28	0
12.86	28	0
12.87	28	0
12.88	28	0
12.89	28	0
12.9	28	0
12.91	28	0
12.92	28	0
12.93	28	0
12.94	28	0
12.95	28	0
12.96	28	0
12.97	28	0
12.98	28	0
12.99	28	0
13	28	0
13.01	28	0
13.02	28	0
13.03	28	0
13.04	28	0
13.05	28	0
13.06	28	0
13.07	28	0
13.08	28	0
13.09	28	0
13.1	28	0
13.11	28	0
13.12	28	0
13.13	28	0
13.14	28	0
13.15	28	0
13.16	28	0
13.17	28	0
13.18	28	0
13.19	28	0
13.2	28	0
13.21	28	0
13.22	28	0
13.23	28	0
13.24	28	0
13.25	28	0
13.26	28	0
13.27	28	0
13.28	28	0
13.29	28	0
13.3	28	0
13.31	28	0
13.32	28	0
13.33	28	0
13.34	28	0
13.35	28	0
13.36	28	0
13.37	28	0
13.38	28	0
13.39	28	0
13.4	28	0
13.41	28	0
13.42	28	0
13.43	28	0
13.44	28	0
13.45	28	0
13.46	28	0
13.47	28	0
13.48	28	0
13.49	28	0
13.5	28	0
13.51	28	0
13.52	28	0
13.53	28	0
13.54	28	0
13.55	28	0
13.56	28	0
13.57	28	0
13.58	28	0
13.59	28	0
13.6	28	0
13.61	28	0
13.62	28	0
13.63	28	0
13.64	28	0
13.65	28	0
13.66	28	0
13.67	28	0
13.68	28	0
13.69	28	0
13.7	28	0
13.71	28	0
13.72	28	0
13.73	28	0
13.74	28	0
13.75	28	0
13.76	28	0
13.77	28	0
13.78	28	0
13.79	28	0
13.8	28	0
13.81	28	0
13.82	28	0
13.83	28	0
13.84	28	0
13.85	28	0
13.86	28	0
13.87	28	0
13.88	28	0
13.89	28	0
13.9	28	0
13.91	28	0
13.92	28	0
13.93	28	0
13.94	28	0
13.95	28	0
13.96	28	0
13.97	28	0
13.98	28	0
13.99	28	0
14	28	0
14.01	28	0
14.02	28	0
14.03	28	0
14.04	28	0
14.05	28	0
14.06	28	0
14.07	28	0
14.08	28	0
14.09	28	0
14.1	28	0
14.11	28	0
14.12	28	0
14.13	28	0
14.14	28	0
14.15	28	0
14.16	28	0
14.17	28	0
14.18	28	0
14.19	28	0
14.2	28	0
14.21	28	0
14.22	28	0
14.23	28	0
14.24	28	0
14.25	28	0
14.26	28	0
14.27	28	0
14.28	28	0
14.29	28	0
14.3	28	0
14.31	28	0
14.32	28	0
14.33	28	0
14.34	28	0
14.35	28	0
14.36	28	0
14.37	28	0
14.38	28	0
14.39	28	0
14.4	28	0
14.41	28	0
14.42	28	0
14.43	28	0
14.44	28	0
14.45	28	0
14.46	28	0
14.47	28	0
14.48	28	0
14.49	28	0
14.5	28	0
14.51	28	0
14.52	28	0
14.53	28	0
14.54	28	0
14.55	28	0
14.56	28	0
14.57	28	0
14.58	28	0
14.59	28	0
14.6	28	0
14.61	28	0
14.62	28	0
14.63	28	0
14.64	28	0
14.65	28	0
14.66	28	0
14.67	28	0
14.68	28	0
14.69	28	0
14.7	28	0
14.71	28	0
14.72	28	0
14.73	28	0
14.74	28	0
14.75	28	0
14.76	28	0
14.77	28	0
14.78	28	0
14.79	28	0
14.8	28	0
14.81	28	0
14.82	28	0
14.83	28	0
14.84	28	0
14.85	28	0
14.86	28	0
14.87	28	0
14.88	28	0
14.89	28	0
14.9	28	0
14.91	28	0
14.92	28	0
14.93	28	0
14.94	28	0
14.95	28	0
14.96	28	0
14.97	28	0
14.98	28	0
14.99	28	0
15	28	0
15.01	28	0
15.02	28	0
15.03	28	0
15.04	28	0
15.05	28	0
15.06	28	0
15.07	28	0
15.08	28	0
15.09	28	0
15.1	28	0
15.11	28	0
15.12	28	0
15.13	28	0
15.14	28	0
15.15	28	0
15.16	28	0
15.17	28	0
15.18	28	0
15.19	28	0
15.2	28	0
15.21	28	0
15.22	28	0
15.23	28	0
15.24	28	0
15.25	28	0
15.26	28	0
15.27	28	0
15.28	28	0
15.29	28	0
15.3	28	0
15.31	28	0
15.32	28	0
15.33	28	0
15.34	28	0
15.35	28	0
15.36	28	0
15.37	28	0
15.38	28	0
15.39	28	0
15.4	28	0
15.41	28	0
15.42	28	0
15.43	28	0
15.44	28	0
15.45	28	0
15.46	28	0
15.47	28	0
15.48	28	0
15.49	28	0
15.5	28	0
15.51	28	0
15.52	28	0
15.53	28	0
15.54	28	0
15.55	28	0
15.56	28	0
15.57	28	0
15.58	28	0
15.59	28	0
15.6	28	0
15.61	28	0
15.62	28	0
15.63	28	0
15.64	28	0
15.65	28	0
15.66	28	0
15.67	28	0
15.68	28	0
15.69	28	0
15.7	28	0
15.71	28	0
15.72	28	0
15.73	28	0
15.74	28	0
15.75	28	0
15.76	28	0
15.77	28	0
15.78	28	0
15.79	28	0
15.8	28	0
15.81	28	0
15.82	28	0
15.83	28	0
15.84	28	0
15.85	28	0
15.86	28	0
15.87	28	0
15.88	28	0
15.89	28	0
15.9	28	0
15.91	28	0
15.92	28	0
15.93	28	0
15.94	28	0
15.95	28	0
15.96	28	0
15.97	28	0
15.98	28	0
15.99	28	0
16	28	0
16.01	28	0
16.02	28	0
16.03	28	0
16.04	28	0
16.05	28	0
16.06	28	0
16.07	28	0
16.08	28	0
16.09	28	0
16.1	28	0
16.11	28	0
16.12	28	0
16.13	28	0
16.14	28	0
16.15	28	0
16.16	28	0
16.17	28	0
16.18	28	0
16.19	28	0
16.2	28	0
16.21	28	0
16.22	28	0
16.23	28	0
16.24	28	0
16.25	28	0
16.26	28	0
16.27	28	0
16.28	28	0
16.29	28	0
16.3	28	0
16.31	28	0
16.32	28	0
16.33	28	0
16.34	28	0
16.35	28	0
16.36	28	0
16.37	28	0
16.38	28	0
16.39	28	0
16.4	28	0
16.41	28	0
16.42	28	0
16.43	28	0
16.44	28	0
16.45	28	0
16.46	28	0
16.47	28	0
16.48	28	0
16.49	28	0
16.5	28	0
16.51	28	0
16.52	28	0
16.53	28	0
16.54	28	0
16.55	28	0
16.56	28	0
16.57	28	0
16.58	28	0
16.59	28	0
16.6	28	0
16.61	28	0
16.62	28	0
16.63	28	0
16.64	28	0
16.65	28	0
16.66	28	0
16.67	28	0
16.68	28	0
16.69	28	0
16.7	28	0
16.71	28	0
16.72	28	0
16.73	28	0
16.74	28	0
16.75	28	0
16.76	28	0
16.77	28	0
16.78	28	0
16.79	28	0
16.8	28	0
16.81	28	0
16.82	28	0
16.83	28	0
16.84	28	0
16.85	28	0
16.86	28	0
16.87	28	0
16.88	28	0
16.89	28	0
16.9	28	0
16.91	28	0
16.92	28	0
16.93	28	0
16.94	28	0
16.95	28	0
16.96	28	0
16.97	28	0
16.98	28	0
16.99	28	0
17	28	0
17.01	28	0
17.02	28	0
17.03	28	0
17.04	28	0
17.05	28	0
17.06	28	0
17.07	28	0
17.08	28	0
17.09	28	0
17.1	28	0
17.11	28	0
17.12	28	0
17.13	28	0
17.14	28	0
17.15	28	0
17.16	28	0
17.17	28	0
17.18	28	0
17.19	28	0
17.2	28	0
17.21	28	0
17.22	28	0
17.23	28	0
17.24	28	0
17.25	28	0
17.26	28	0
17.27	28	0
17.28	28	0
17.29	28	0
17.3	28	0
17.31	28	0
17.32	28	0
17.33	28	0
17.34	28	0
17.35	28	0
17.36	28	0
17.37	28	0
17.38	28	0
17.39	28	0
17.4	28	0
17.41	28	0
17.42	28	0
17.43	28	0
17.44	28	0
17.45	28	0
17.46	28	0
17.47	28	0
17.48	28	0
17.49	28	0
17.5	28	0
17.51	28	0
17.52	28	0
17.53	28	0
17.54	28	0
17.55	28	0
17.56	28	0
17.57	28	0
17.58	28	0
17.59	28	0
17.6	28	0
17.61	28	0
17.62	28	0
17.63	28	0
17.64	28	0
17.65	28	0
17.66	28	0
17.67	28	0
17.68	28	0
17.69	28	0
17.7	28	0
17.71	28	0
17.72	28	0
17.73	28	0
17.74	28	0
17.75	28	0
17.76	28	0
17.77	28	0
17.78	28	0
17.79	28	0
17.8	28	0
17.81	28	0
17.82	28	0
17.83	28	0
17.84	28	0
17.85	28	0
17.86	28	0
17.87	28	0
17.88	28	0
17.89	28	0
17.9	28	0
17.91	28	0
17.92	28	0
17.93	28	0
17.94	28	0
17.95	28	0
17.96	28	0
17.97	28	0
17.98	28	0
17.99	28	0
18	28	0
18.01	28	0
18.02	28	0
18.03	28	0
18.04	28	0
18.05	28	0
18.06	28	0
18.07	28	0
18.08	28	0
18.09	28	0
18.1	28	0
18.11	28	0
18.12	28	0
18.13	28	0
18.14	28	0
18.15	28	0
18.16	28	0
18.17	28	0
18.18	28	0
18.19	28	0
18.2	28	0
18.21	28	0
18.22	28	0
18.23	28	0
18.24	28	0
18.25	28	0
18.26	28	0
18.27	28	0
18.28	28	0
18.29	28	0
18.3	28	0
18.31	28	0
18.32	28	0
18.33	28	0
18.34	28	0
18.35	28	0
18.36	28	0
18.37	28	0
18.38	28	0
18.39	28	0
18.4	28	0
18.41	28	0
18.42	28	0
18.43	28	0
18.44	28	0
18.45	28	0
18.46	28	0
18.47	28	0
18.48	28	0
18.49	28	0
18.5	28	0
18.51	28	0
18.52	28	0
18.53	28	0
18.54	28	0
18.55	28	0
18.56	28	0
18.57	28	0
18.58	28	0
18.59	28	0
18.6	28	0
18.61	28	0
18.62	28	0
18.63	28	0
18.64	28	0
18.65	28	0
18.66	28	0
18.67	28	0
18.68	28	0
18.69	28	0
18.7	28	0
18.71	28	0
18.72	28	0
18.73	28	0
18.74	28	0
18.75	28	0
18.76	28	0
18.77	28	0
18.78	28	0
18.79	28	0
18.8	28	0
18.81	28	0
18.82	28	0
18.83	28	0
18.84	28	0
18.85	28	0
18.86	28	0
18.87	28	0
18.88	28	0
18.89	28	0
18.9	28	0
18.91	28	0
18.92	28	0
18.93	28	0
18.94	28	0
18.95	28	0
18.96	28	0
18.97	28	0
18.98	28	0
18.99	28	0
19	28	0
19.01	28	0
19.02	28	0
19.03	28	0
19.04	28	0
19.05	28	0
19.06	28	0
19.07	28	0
19.08	28	0
19.09	28	0
19.1	28	0
19.11	28	0
19.12	28	0
19.13	28	0
19.14	28	0
19.15	28	0
19.16	28	0
19.17	28	0
19.18	28	0
19.19	28	0
19.2	28	0
19.21	28	0
19.22	28	0
19.23	28	0
19.24	28	0
19.25	28	0
19.26	28	0
19.27	28	0
19.28	28	0
19.29	28	0
19.3	28	0
19.31	28	0
19.32	28	0
19.33	28	0
19.34	28	0
19.35	28	0
19.36	28	0
19.37	28	0
19.38	28	0
19.39	28	0
19.4	28	0
19.41	28	0
19.42	28	0
19.43	28	0
19.44	28	0
19.45	28	0
19.46	28	0
19.47	28	0
19.48	28	0
19.49	28	0
19.5	28	0
19.51	28	0
19.52	28	0
19.53	28	0
19.54	28	0
19.55	28	0
19.56	28	0
19.57	28	0
19.58	28	0
19.59	28	0
19.6	28	0
19.61	28	0
19.62	28	0
19.63	28	0
19.64	28	0
19.65	28	0
19.66	28	0
19.67	28	0
19.68	28	0
19.69	28	0
19.7	28	0
19.71	28	0
19.72	28	0
19.73	28	0
19.74	28	0
19.75	28	0
19.76	28	0
19.77	28	0
19.78	28	0
19.79	28	0
19.8	28	0
19.81	28	0
19.82	28	0
19.83	28	0
19.84	28	0
19.85	28	0
19.86	28	0
19.87	28	0
19.88	28	0
19.89	28	0
19.9	28	0
19.91	28	0
19.92	28	0
19.93	28	0
19.94	28	0
19.95	28	0
19.96	28	0
19.97	28	0
19.98	28	0
19.99	28	0
20	28	0
20.01	28	0
20.02	28	0
20.03	28	0
20.04	28	0
20.05	28	0
20.06	28	0
20.07	28	0
20.08	28	0
20.09	28	0
20.1	28	0
20.11	28	0
20.12	28	0
20.13	28	0
20.14	28	0
20.15	28	0
20.16	28	0
20.17	28	0
20.18	28	0
20.19	28	0
20.2	28	0
20.21	28	0
20.22	28	0
20.23	28	0
20.24	28	0
20.25	28	0
20.26	28	0
20.27	28	0
20.28	28	0
20.29	28	0
20.3	28	0
20.31	28	0
20.32	28	0
20.33	28	0
20.34	28	0
20.35	28	0
20.36	28	0
20.37	28	0
20.38	28	0
20.39	28	0
20.4	28	0
20.41	28	0
20.42	28	0
20.43	28	0
20.44	28	0
20.45	28	0
20.46	28	0
20.47	28	0
20.48	28	0
20.49	28	0
20.5	28	0
20.51	28	0
20.52	28	0
20.53	28	0
20.54	28	0
20.55	28	0
20.56	28	0
20.57	28	0
20.58	28	0
20.59	28	0
20.6	28	0
20.61	28	0
20.62	28	0
20.63	28	0
20.64	28	0
20.65	28	0
20.66	28	0
20.67	28	0
20.68	28	0
20.69	28	0
20.7	28	0
20.71	28	0
20.72	28	0
20.73	28	0
20.74	28	0
20.75	28	0
20.76	28	0
20.77	28	0
20.78	28	0
20.79	28	0
20.8	28	0
20.81	28	0
20.82	28	0
20.83	28	0
20.84	28	0
20.85	28	0
20.86	28	0
20.87	28	0
20.88	28	0
20.89	28	0
20.9	28	0
20.91	28	0
20.92	28	0
20.93	28	0
20.94	28	0
20.95	28	0
20.96	28	0
20.97	28	0
20.98	28	0
20.99	28	0
21	28	0
21.01	28	0
21.02	28	0
21.03	28	0
21.04	28	0
21.05	28	0
21.06	28	0
21.07	28	0
21.08	28	0
21.09	28	0
21.1	28	0
21.11	28	0
21.12	28	0
21.13	28	0
21.14	28	0
21.15	28	0
21.16	28	0
21.17	28	0
21.18	28	0
21.19	28	0
21.2	28	0
21.21	28	0
21.22	28	0
21.23	28	0
21.24	28	0
21.25	28	0
21.26	28	0
21.27	28	0
21.28	28	0
21.29	28	0
21.3	28	0
21.31	28	0
21.32	28	0
21.33	28	0
21.34	28	0
21.35	28	0
21.36	28	0
21.37	28	0
21.38	28	0
21.39	28	0
21.4	28	0
21.41	28	0
21.42	28	0
21.43	28	0
21.44	28	0
21.45	28	0
21.46	28	0
21.47	28	0
21.48	28	0
21.49	28	0
21.5	28	0
21.51	28	0
21.52	28	0
21.53	28	0
21.54	28	0
21.55	28	0
21.56	28	0
21.57	28	0
21.58	28	0
21.59	28	0
21.6	28	0
21.61	28	0
21.62	28	0
21.63	28	0
21.64	28	0
21.65	28	0
21.66	28	0
21.67	28	0
21.68	28	0
21.69	28	0
21.7	28	0
21.71	28	0
21.72	28	0
21.73	28	0
21.74	28	0
21.75	28	0
21.76	28	0
21.77	28	0
21.78	28	0
21.79	28	0
21.8	28	0
21.81	28	0
21.82	28	0
21.83	28	0
21.84	28	0
21.85	28	0
21.86	28	0
21.87	28	0
21.88	28	0
21.89	28	0
21.9	28	0
21.91	28	0
21.92	28	0
21.93	28	0
21.94	28	0
21.95	28	0
21.96	28	0
21.97	28	0
21.98	28	0
21.99	28	0
22	28	0
22.01	28	0
22.02	28	0
22.03	28	0
22.04	28	0
22.05	28	0
22.06	28	0
22.07	28	0
22.08	28	0
22.09	28	0
22.1	28	0
22.11	28	0
22.12	28	0
22.13	28	0
22.14	28	0
22.15	28	0
22.16	28	0
22.17	28	0
22.18	28	0
22.19	28	0
22.2	28	0
22.21	28	0
22.22	28	0
22.23	28	0
22.24	28	0
22.25	28	0
22.26	28	0
22.27	28	0
22.28	28	0
22.29	28	0
22.3	28	0
22.31	28	0
22.32	28	0
22.33	28	0
22.34	28	0
22.35	28	0
22.36	28	0
22.37	28	0
22.38	28	0
22.39	28	0
22.4	28	0
22.41	28	0
22.42	28	0
22.43	28	0
22.44	28	0
22.45	28	0
22.46	28	0
22.47	28	0
22.48	28	0
22.49	28	0
22.5	28	0
22.51	28	0
22.52	28	0
22.53	28	0
22.54	28	0
22.55	28	0
22.56	28	0
22.57	28	0
22.58	28	0
22.59	28	0
22.6	28	0
22.61	28	0
22.62	28	0
22.63	28	0
22.64	28	0
22.65	28	0
22.66	28	0
22.67	28	0
22.68	28	0
22.69	28	0
22.7	28	0
22.71	28	0
22.72	28	0
22.73	28	0
22.74	28	0
22.75	28	0
22.76	28	0
22.77	28	0
22.78	28	0
22.79	28	0
22.8	28	0
22.81	28	0
22.82	28	0
22.83	28	0
22.84	28	0
22.85	28	0
22.86	28	0
22.87	28	0
22.88	28	0
22.89	28	0
22.9	28	0
22.91	28	0
22.92	28	0
22.93	28	0
22.94	28	0
22.95	28	0
22.96	28	0
22.97	28	0
22.98	28	0
22.99	28	0
23	28	0
23.01	28	0
23.02	28	0
23.03	28	0
23.04	28	0
23.05	28	0
23.06	28	0
23.07	28	0
23.08	28	0
23.09	28	0
23.1	28	0
23.11	28	0
23.12	28	0
23.13	28	0
23.14	28	0
23.15	28	0
23.16	28	0
23.17	28	0
23.18	28	0
23.19	28	0
23.2	28	0
23.21	28	0
23.22	28	0
23.23	28	0
23.24	28	0
23.25	28	0
23.26	28	0
23.27	28	0
23.28	28	0
23.29	28	0
23.3	28	0
23.31	28	0
23.32	28	0
23.33	28	0
23.34	28	0
23.35	28	0
23.36	28	0
23.37	28	0
23.38	28	0
23.39	28	0
23.4	28	0
23.41	28	0
23.42	28	0
23.43	28	0
23.44	28	0
23.45	28	0
23.46	28	0
23.47	28	0
23.48	28	0
23.49	28	0
23.5	28	0
23.51	28	0
23.52	28	0
23.53	28	0
23.54	28	0
23.55	28	0
23.56	28	0
23.57	28	0
23.58	28	0
23.59	28	0
23.6	28	0
23.61	28	0
23.62	28	0
23.63	28	0
23.64	28	0
23.65	28	0
23.66	28	0
23.67	28	0
23.68	28	0
23.69	28	0
23.7	28	0
23.71	28	0
23.72	28	0
23.73	28	0
23.74	28	0
23.75	28	0
23.76	28	0
23.77	28	0
23.78	28	0
23.79	28	0
23.8	28	0
23.81	28	0
23.82	28	0
23.83	28	0
23.84	28	0
23.85	28	0
23.86	28	0
23.87	28	0
23.88	28	0
23.89	28	0
23.9	28	0
23.91	28	0
23.92	28	0
23.93	28	0
23.94	28	0
23.95	28	0
23.96	28	0
23.97	28	0
23.98	28	0
23.99	28	0
24	28	0
24.01	28	0
24.02	28	0
24.03	28	0
24.04	28	0
24.05	28	0
24.06	28	0
24.07	28	0
24.08	28	0
24.09	28	0
24.1	28	0
24.11	28	0
24.12	28	0
24.13	28	0
24.14	28	0
24.15	28	0
24.16	28	0
24.17	28	0
24.18	28	0
24.19	28	0
24.2	28	0
24.21	28	0
24.22	28	0
24.23	28	0
24.24	28	0
24.25	28	0
24.26	28	0
24.27	28	0
24.28	28	0
24.29	28	0
24.3	28	0
24.31	28	0
24.32	28	0
24.33	28	0
24.34	28	0
24.35	28	0
24.36	28	0
24.37	28	0
24.38	28	0
24.39	28	0
24.4	28	0
24.41	28	0
24.42	28	0
24.43	28	0
24.44	28	0
24.45	28	0
24.46	28	0
24.47	28	0
24.48	28	0
24.49	28	0
24.5	28	0
24.51	28	0
24.52	28	0
24.53	28	0
24.54	28	0
24.55	28	0
24.56	28	0
24.57	28	0
24.58	28	0
24.59	28	0
24.6	28	0
24.61	28	0
24.62	28	0
24.63	28	0
24.64	28	0
24.65	28	0
24.66	28	0
24.67	28	0
24.68	28	0
24.69	28	0
24.7	28	0
24.71	28	0
24.72	28	0
24.73	28	0
24.74	28	0
24.75	28	0
24.76	28	0
24.77	28	0
24.78	28	0
24.79	28	0
24.8	28	0
24.81	28	0
24.82	28	0
24.83	28	0
24.84	28	0
24.85	28	0
24.86	28	0
24.87	28	0
24.88	28	0
24.89	28	0
24.9	28	0
24.91	28	0
24.92	28	0
24.93	28	0
24.94	28	0
24.95	28	0
24.96	28	0
24.97	28	0
24.98	28	0
24.99	28	0
25	28	0
25.01	28	0
25.02	28	0
25.03	28	0
25.04	28	0
25.05	28	0
25.06	28	0
25.07	28	0
25.08	28	0
25.09	28	0
25.1	28	0
25.11	28	0
25.12	28	0
25.13	28	0
25.14	28	0
25.15	28	0
25.16	28	0
25.17	28	0
25.18	28	0
25.19	28	0
25.2	28	0
25.21	28	0
25.22	28	0
25.23	28	0
25.24	28	0
25.25	28	0
25.26	28	0
25.27	28	0
25.28	28	0
25.29	28	0
25.3	28	0
25.31	28	0
25.32	28	0
25.33	28	0
25.34	28	0
25.35	28	0
25.36	28	0
25.37	28	0
25.38	28	0
25.39	28	0
25.4	28	0
25.41	28	0
25.42	28	0
25.43	28	0
25.44	28	0
25.45	28	0
25.46	28	0
25.47	28	0
25.48	28	0
25.49	28	0
25.5	28	0
25.51	28	0
25.52	28	0
25.53	28	0
25.54	28	0
25.55	28	0
25.56	28	0
25.57	28	0
25.58	28	0
25.59	28	0
25.6	28	0
25.61	28	0
25.62	28	0
25.63	28	0
25.64	28	0
25.65	28	0
25.66	28	0
25.67	28	0
25.68	28	0
25.69	28	0
25.7	28	0
25.71	28	0
25.72	28	0
25.73	28	0
25.74	28	0
