SupplyPort 1	Current turn 1	Port pressure 55
Elapsed	Pressure	Flow rate	Modelled cm3 H2	
1.83	0.448752	327.4	599.142
1.84	0.448752	327.4	602.416
1.85	0.448752	327.4	605.69
1.86	0.448752	327.4	608.964
1.87	0.448752	327.4	612.238
1.88	0.448752	327.4	615.512
1.89	0.448752	327.4	618.786
1.9	0.448752	327.4	622.06
1.91	0.448752	327.4	625.334
1.92	0.448752	327.4	628.608
1.93	0.448752	327.4	631.882
1.94	0.448752	327.4	635.156
1.95	0.448752	327.4	638.43
1.96	0.448752	327.4	641.704
1.97	0.448752	327.4	644.978
1.98	0.448752	327.4	648.252
1.99	0.448752	327.4	651.526
2	0.448752	327.4	654.8
2.01	0.448752	327.4	658.074
2.02	0.448752	327.4	661.348
2.03	0.448752	327.4	664.622
2.04	0.448752	327.4	667.896
2.05	0.448752	327.4	671.17
2.06	0.448752	327.4	674.444
2.07	0.448752	327.4	677.718
2.08	0.448752	327.4	680.992
2.09	0.448752	327.4	684.266
2.1	0.448752	327.4	687.54
2.11	0.448752	327.4	690.814
2.12	0.448752	327.4	694.088
2.13	0.448752	327.4	697.362
2.14	0.448752	327.4	700.636
2.15	0.448752	327.4	703.91
2.16	0.448752	327.4	707.184
2.17	0.448752	327.4	710.458
2.18	0.448752	327.4	713.732
2.19	0.448752	327.4	717.006
2.2	0.448752	327.4	720.28
2.21	0.448752	327.4	723.554
2.22	0.448752	327.4	726.828
2.23	0.448752	327.4	730.102
2.24	0.448752	327.4	733.376
2.25	0.448752	327.4	736.65
2.26	0.448752	327.4	739.924
2.27	0.448752	327.4	743.198
2.28	0.448752	327.4	746.472
2.29	0.448752	327.4	749.746
2.3	0.448752	327.4	753.02
2.31	0.448752	327.4	756.294
2.32	0.448752	327.4	759.568
2.33	0.448752	327.4	762.842
2.34	0.448752	327.4	766.116
2.35	0.448752	327.4	769.39
2.36	0.448752	327.4	772.664
2.37	0.448752	327.4	775.938
2.38	0.448752	327.4	779.212
2.39	0.448752	327.4	782.486
2.4	0.448752	327.4	785.76
2.41	0.448752	327.4	789.034
2.42	0.448752	327.4	792.308
2.43	0.448752	327.4	795.582
2.44	0.448752	327.4	798.856
2.45	0.448752	327.4	802.13
2.46	0.448752	327.4	805.404
2.47	0.448752	327.4	808.678
2.48	0.448752	327.4	811.952
2.49	0.448752	327.4	815.226
2.5	0.448752	327.4	818.5
2.51	0.448752	327.4	821.774
2.52	0.448752	327.4	825.048
2.53	0.448752	327.4	828.322
2.54	0.448752	327.4	831.596
2.55	0.448752	327.4	834.87
2.56	0.448752	327.4	838.144
2.57	0.448752	327.4	841.418
2.58	0.448752	327.4	844.692
2.59	0.448752	327.4	847.966
2.6	0.448752	327.4	851.24
2.61	0.448752	327.4	854.514
2.62	0.448752	327.4	857.788
2.63	0.448752	327.4	861.062
2.64	0.448752	327.4	864.336
2.65	0.448752	327.4	867.61
2.66	0.448752	327.4	870.884
2.67	0.448752	327.4	874.158
2.68	0.448752	327.4	877.432
2.69	0.448752	327.4	880.706
2.7	0.448752	327.4	883.98
2.71	0.448752	327.4	887.254
2.72	0.448752	327.4	890.528
2.73	0.448752	327.4	893.802
2.74	0.448752	327.4	897.076
2.75	0.448752	327.4	900.35
2.76	0.448752	327.4	903.624
2.77	0.448752	327.4	906.898
2.78	0.448752	327.4	910.172
2.79	0.448752	327.4	913.446
2.8	0.448752	327.4	916.72
2.81	0.448752	327.4	919.994
2.82	0.448752	327.4	923.268
2.83	0.448752	327.4	926.542
2.84	0.448752	327.4	929.816
2.85	0.448752	327.4	933.09
2.86	0.448752	327.4	936.364
2.87	0.448752	327.4	939.638
2.88	0.448752	327.4	942.912
2.89	0.448752	327.4	946.186
2.9	0.448752	327.4	949.46
2.91	0.448752	327.4	952.734
2.92	0.448752	327.4	956.008
2.93	0.448752	327.4	959.282
2.94	0.448752	327.4	962.556
2.95	0.448752	327.4	965.83
2.96	0.448752	327.4	969.104
2.97	0.448752	327.4	972.378
2.98	0.448752	327.4	975.652
2.99	0.448752	327.4	978.926
3	0.448752	327.4	982.2
3.01	0.448752	327.4	985.474
3.02	0.448752	327.4	988.748
3.03	0.448752	327.4	992.022
3.04	0.448752	327.4	995.296
3.05	0.448752	327.4	998.57
3.06	0.448752	327.4	1001.84
3.07	0.448752	327.4	1005.12
3.08	0.448752	327.4	1008.39
3.09	0.448752	327.4	1011.67
3.1	0.448752	327.4	1014.94
3.11	0.448752	327.4	1018.21
3.12	0.448752	327.4	1021.49
3.13	0.448752	327.4	1024.76
3.14	0.448752	327.4	1028.04
3.15	0.448752	327.4	1031.31
3.16	0.448752	327.4	1034.58
3.17	0.448752	327.4	1037.86
3.18	0.448752	327.4	1041.13
3.19	0.448752	327.4	1044.41
3.2	0.448752	327.4	1047.68
3.21	0.448752	327.4	1050.95
3.22	0.448752	327.4	1054.23
3.23	0.448752	327.4	1057.5
3.24	0.448752	327.4	1060.78
3.25	0.448752	327.4	1064.05
3.26	0.448752	327.4	1067.32
3.27	0.448752	327.4	1070.6
3.28	0.448752	327.4	1073.87
3.29	0.448752	327.4	1077.15
3.3	0.448752	327.4	1080.42
3.31	0.448752	327.4	1083.69
3.32	0.448752	327.4	1086.97
3.33	0.448752	327.4	1090.24
3.34	0.448752	327.4	1093.52
3.35	0.448752	327.4	1096.79
3.36	0.448752	327.4	1100.06
3.37	0.448752	327.4	1103.34
3.38	0.448752	327.4	1106.61
3.39	0.448752	327.4	1109.89
3.4	0.448752	327.4	1113.16
3.41	0.448752	327.4	1116.43
