time,value
0,0.101075
1,0.101528
2,0.101223
3,0.100643
4,0.100824
5,0.10156
6,0.101867
7,0.100999
8,0.100924
9,0.10099
10,0.101249
11,0.101059
12,0.10143
13,0.101404
14,0.102077
15,0.10154
16,0.102406
17,0.102116
18,0.100993
19,0.103596
20,0.103847
21,0.10309
22,0.103293
23,0.102153
24,0.0987707
25,0.0983643
26,0.0984099
27,0.0986501
28,0.0982454
29,0.097958
30,0.0978141
31,0.09823
32,0.098417
33,0.098183
34,0.0983706
35,0.0980535
36,0.0978524
37,0.0980168
38,0.0975373
39,0.0976783
40,0.0976219
41,0.0977617
42,0.0981505
43,0.0985338
44,0.0984376
45,0.0985659
46,0.0983018
47,0.0983204
48,0.0982272
49,0.0983584
50,0.0981531
51,0.0979506
52,0.0980299
53,0.0982755
54,0.0983224
55,0.0985081
56,0.0989701
57,0.0984493
58,0.0973222
59,0.0965456
60,0.0966726
61,0.0966862
62,0.0965043
63,0.0944004
64,0.0934696
65,0.0935281
66,0.0940322
67,0.0933855
68,0.0963183
69,0.0966437
70,0.0962951
71,0.0968997
72,0.0975517
73,0.0979434
74,0.0978834
75,0.0989399
76,0.0976386
77,0.0964671
78,0.0967346
79,0.0969147
80,0.0972038
81,0.0995809
82,0.0992468
83,0.0989174
84,0.0988158
85,0.0992735
86,0.0998642
87,0.0998609
88,0.0995229
89,0.100668
90,0.101323
91,0.101243
92,0.101304
93,0.10142
94,0.101506
95,0.101843
96,0.10117
97,0.103101
98,0.103722
99,0.102995
100,0.104035
101,0.10428
102,0.10586
103,0.105801
104,0.106021
105,0.105903
106,0.106429
107,0.107198
108,0.106896
109,0.106766
110,0.106778
111,0.106538
112,0.106357
113,0.106402
114,0.106586
115,0.106656
116,0.106724
117,0.106318
118,0.106531
119,0.106322
120,0.106451
121,0.105658
122,0.105211
123,0.104853
124,0.10478
125,0.104931
126,0.105386
127,0.105528
128,0.105446
129,0.105392
130,0.105367
131,0.105314
132,0.105457
133,0.104678
134,0.104747
135,0.10473
136,0.104463
137,0.104591
138,0.105079
139,0.105281
140,0.105314
141,0.104927
142,0.104936
143,0.10514
144,0.104645
145,0.104769
146,0.104558
147,0.104823
148,0.104555
149,0.104235
150,0.10378
151,0.104
152,0.103995
153,0.103905
154,0.103455
155,0.103261
156,0.103489
157,0.103575
158,0.104189
159,0.103929
160,0.104287
161,0.104863
162,0.104818
163,0.104801
164,0.10537
165,0.104703
166,0.104576
167,0.105427
168,0.105206
169,0.10549
170,0.105994
171,0.106267
172,0.105727
173,0.10514
174,0.105006
175,0.104708
176,0.105613
177,0.106003
178,0.105272
179,0.105165
180,0.105031
181,0.106434
182,0.106673
183,0.106992
184,0.106972
185,0.105977
186,0.106668
187,0.106988
188,0.106578
189,0.10595
190,0.105443
191,0.105389
192,0.104974
193,0.104787
194,0.105523
195,0.106249
196,0.106993
197,0.106974
198,0.106312
199,0.107167
200,0.106503
201,0.106602
202,0.103575
203,0.103408
204,0.102992
205,0.103503
206,0.102751
207,0.102373
208,0.101971
209,0.102664
210,0.1029
211,0.103189
212,0.103027
213,0.103258
214,0.102901
215,0.102576
216,0.102423
217,0.102634
218,0.102369
219,0.102275
220,0.101931
221,0.101731
222,0.101785
223,0.101811
224,0.101919
225,0.102194
226,0.101907
227,0.101429
228,0.101208
229,0.101409
230,0.101356
231,0.101248
232,0.100974
233,0.100649
234,0.100383
235,0.10054
236,0.100834
237,0.100956
238,0.100798
239,0.101396
240,0.101148
241,0.102075
242,0.102765
243,0.101996
244,0.102186
245,0.102457
246,0.103477
247,0.104176
248,0.104112
249,0.103882
250,0.104129
251,0.103508
252,0.102282
253,0.101854
254,0.101851
255,0.10115
256,0.133597
257,0.16623
258,0.198516
259,0.229986
260,0.261683
261,0.292713
262,0.323557
263,0.354164
264,0.383811
265,0.413181
266,0.442362
267,0.471384
268,0.499748
269,0.528048
270,0.554919
271,0.583811
272,0.610233
273,0.636507
274,0.662775
275,0.687921
276,0.713969
277,0.739735
278,0.764386
279,0.789221
280,0.813875
281,0.837457
282,0.861126
283,0.884993
284,0.908078
285,0.929724
286,0.952237
287,0.973848
288,0.994487
289,1.01788
290,1.04002
291,1.06078
292,1.08162
