SupplyPort 1	Current turn 1	Port pressure 50
Elapsed	Pressure	Flow rate	Modelled cm3 H2	
0	1.28253	297.636	0.00286185
0.01	0.448147	297.636	2.97922
0.02	0.448147	297.636	5.95559
0.03	0.448147	297.636	8.93195
0.04	0.448147	297.636	11.9083
0.05	0.448147	297.636	14.8847
0.06	0.448147	297.636	17.861
0.07	0.448147	297.636	20.8374
0.08	0.448147	297.636	23.8138
0.09	0.448147	297.636	26.7901
0.1	0.448147	297.636	29.7665
0.11	0.448147	297.636	32.7428
0.12	0.448147	297.636	35.7192
0.13	0.448147	297.636	38.6956
0.14	0.448147	297.636	41.6719
0.15	0.448147	297.636	44.6483
0.16	0.448147	297.636	47.6246
0.17	0.448147	297.636	50.601
0.18	0.448147	297.636	53.5774
0.19	0.448147	297.636	56.5537
0.2	0.448147	297.636	59.5301
0.21	0.448147	297.636	62.5065
0.22	0.448147	297.636	65.4828
0.23	0.448147	297.636	68.4592
0.24	0.448147	297.636	71.4355
0.25	0.448147	297.636	74.4119
0.26	0.448147	297.636	77.3883
0.27	0.448147	297.636	80.3646
0.28	0.448147	297.636	83.341
0.29	0.448147	297.636	86.3173
0.3	0.448147	297.636	89.2937
0.31	0.448147	297.636	92.2701
0.32	0.448147	297.636	95.2464
0.33	0.448147	297.636	98.2228
0.34	0.448147	297.636	101.199
0.35	0.448147	297.636	104.176
0.36	0.448147	297.636	107.152
0.37	0.448147	297.636	110.128
0.38	0.448147	297.636	113.105
0.39	0.448147	297.636	116.081
0.4	0.448147	297.636	119.057
0.41	0.448147	297.636	122.034
0.42	0.448147	297.636	125.01
0.43	0.448147	297.636	127.986
0.44	0.448147	297.636	130.963
0.45	0.448147	297.636	133.939
0.46	0.448147	297.636	136.915
0.47	0.448147	297.636	139.892
0.48	0.448147	297.636	142.868
0.49	0.448147	297.636	145.845
0.5	0.448147	297.636	148.821
0.51	0.448147	297.636	151.797
0.52	0.448147	297.636	154.774
0.53	0.448147	297.636	157.75
0.54	0.448147	297.636	160.726
0.55	0.448147	297.636	163.703
0.56	0.448147	297.636	166.679
0.57	0.448147	297.636	169.655
0.58	0.448147	297.636	172.632
0.59	0.448147	297.636	175.608
0.6	0.448147	297.636	178.585
0.61	0.448147	297.636	181.561
0.62	0.448147	297.636	184.537
0.63	0.448147	297.636	187.514
0.64	0.448147	297.636	190.49
0.65	0.448147	297.636	193.466
0.66	0.448147	297.636	196.443
0.67	0.448147	297.636	199.419
0.68	0.448147	297.636	202.395
0.69	0.448147	297.636	205.372
0.7	0.448147	297.636	208.348
0.71	0.448147	297.636	211.325
0.72	0.448147	297.636	214.301
0.73	0.448147	297.636	217.277
0.74	0.448147	297.636	220.254
0.75	0.448147	297.636	223.23
0.76	0.448147	297.636	226.206
0.77	0.448147	297.636	229.183
0.78	0.448147	297.636	232.159
0.79	0.448147	297.636	235.135
0.8	0.448147	297.636	238.112
0.81	0.448147	297.636	241.088
0.82	0.448147	297.636	244.065
0.83	0.448147	297.636	247.041
0.84	0.448147	297.636	250.017
0.85	0.448147	297.636	252.994
0.86	0.448147	297.636	255.97
0.87	0.448147	297.636	258.946
0.88	0.448147	297.636	261.923
0.89	0.448147	297.636	264.899
0.9	0.448147	297.636	267.875
0.91	0.448147	297.636	270.852
0.92	0.448147	297.636	273.828
0.93	0.448147	297.636	276.804
0.94	0.448147	297.636	279.781
0.95	0.448147	297.636	282.757
0.96	0.448147	297.636	285.734
0.97	0.448147	297.636	288.71
0.98	0.448147	297.636	291.686
0.99	0.448147	297.636	294.663
1	0.448147	297.636	297.639
1.01	0.448147	297.636	300.615
1.02	0.448147	297.636	303.592
1.03	0.448147	297.636	306.568
1.04	0.448147	297.636	309.544
1.05	0.448147	297.636	312.521
1.06	0.448147	297.636	315.497
1.07	0.448147	297.636	318.474
1.08	0.448147	297.636	321.45
1.09	0.448147	297.636	324.426
1.1	0.448147	297.636	327.403
1.11	0.448147	297.636	330.379
1.12	0.448147	297.636	333.355
1.13	0.448147	297.636	336.332
1.14	0.448147	297.636	339.308
1.15	0.448147	297.636	342.284
1.16	0.448147	297.636	345.261
1.17	0.448147	297.636	348.237
1.18	0.448147	297.636	351.214
1.19	0.448147	297.636	354.19
1.2	0.448147	297.636	357.166
1.21	0.448147	297.636	360.143
1.22	0.448147	297.636	363.119
1.23	0.448147	297.636	366.095
1.24	0.448147	297.636	369.072
1.25	0.448147	297.636	372.048
1.26	0.448147	297.636	375.024
1.27	0.448147	297.636	378.001
1.28	0.448147	297.636	380.977
1.29	0.448147	297.636	383.954
1.3	0.448147	297.636	386.93
1.31	0.448147	297.636	389.906
1.32	0.448147	297.636	392.883
1.33	0.448147	297.636	395.859
1.34	0.448147	297.636	398.835
1.35	0.448147	297.636	401.812
1.36	0.448147	297.636	404.788
1.37	0.448147	297.636	407.764
1.38	0.448147	297.636	410.741
1.39	0.448147	297.636	413.717
1.4	0.448147	297.636	416.693
1.41	0.448147	297.636	419.67
1.42	0.448147	297.636	422.646
1.43	0.448147	297.636	425.623
1.44	0.448147	297.636	428.599
1.45	0.448147	297.636	431.575
1.46	0.448147	297.636	434.552
1.47	0.448147	297.636	437.528
1.48	0.448147	297.636	440.504
1.49	0.448147	297.636	443.481
1.5	0.448147	297.636	446.457
1.51	0.448147	297.636	449.433
1.52	0.448147	297.636	452.41
1.53	0.448147	297.636	455.386
1.54	0.448147	297.636	458.363
1.55	0.448147	297.636	461.339
1.56	0.448147	297.636	464.315
1.57	0.448147	297.636	467.292
1.58	0.448147	297.636	470.268
1.59	0.448147	297.636	473.244
1.6	0.448147	297.636	476.221
1.61	0.448147	297.636	479.197
1.62	0.448147	297.636	482.173
1.63	0.448147	297.636	485.15
1.64	0.448147	297.636	488.126
1.65	0.448147	297.636	491.103
1.66	0.448147	297.636	494.079
1.67	0.448147	297.636	497.055
1.68	0.448147	297.636	500.032
1.69	0.448147	297.636	503.008
1.7	0.448147	297.636	505.984
1.71	0.448147	297.636	508.961
1.72	0.448147	297.636	511.937
1.73	0.448147	297.636	514.913
1.74	0.448147	297.636	517.89
1.75	0.448147	297.636	520.866
1.76	0.448147	297.636	523.843
1.77	0.448147	297.636	526.819
1.78	0.448147	297.636	529.795
1.79	0.448147	297.636	532.772
1.8	0.448147	297.636	535.748
1.81	0.448147	297.636	538.724
1.82	0.448147	297.636	541.701
1.83	0.448147	297.636	544.677
1.84	0.448147	297.636	547.653
1.85	0.448147	297.636	550.63
1.86	0.448147	297.636	553.606
1.87	0.448147	297.636	556.582
1.88	0.448147	297.636	559.559
1.89	0.448147	297.636	562.535
1.9	0.448147	297.636	565.512
1.91	0.448147	297.636	568.488
1.92	0.448147	297.636	571.464
1.93	0.448147	297.636	574.441
1.94	0.448147	297.636	577.417
1.95	0.448147	297.636	580.393
1.96	0.448147	297.636	583.37
1.97	0.448147	297.636	586.346
1.98	0.448147	297.636	589.322
1.99	0.448147	297.636	592.299
2	0.448147	297.636	595.275
2.01	0.448147	297.636	598.252
2.02	0.448147	297.636	601.228
2.03	0.448147	297.636	604.204
2.04	0.448147	297.636	607.181
2.05	0.448147	297.636	610.157
2.06	0.448147	297.636	613.133
2.07	0.448147	297.636	616.11
2.08	0.448147	297.636	619.086
2.09	0.448147	297.636	622.062
2.1	0.448147	297.636	625.039
2.11	0.448147	297.636	628.015
2.12	0.448147	297.636	630.992
2.13	0.448147	297.636	633.968
2.14	0.448147	297.636	636.944
2.15	0.448147	297.636	639.921
2.16	0.448147	297.636	642.897
2.17	0.448147	297.636	645.873
2.18	0.448147	297.636	648.85
2.19	0.448147	297.636	651.826
2.2	0.448147	297.636	654.802
2.21	0.448147	297.636	657.779
2.22	0.448147	297.636	660.755
2.23	0.448147	297.636	663.732
2.24	0.448147	297.636	666.708
2.25	0.448147	297.636	669.684
2.26	0.448147	297.636	672.661
2.27	0.448147	297.636	675.637
2.28	0.448147	297.636	678.613
2.29	0.448147	297.636	681.59
2.3	0.448147	297.636	684.566
2.31	0.448147	297.636	687.542
2.32	0.448147	297.636	690.519
2.33	0.448147	297.636	693.495
2.34	0.448147	297.636	696.471
2.35	0.448147	297.636	699.448
2.36	0.448147	297.636	702.424
2.37	0.448147	297.636	705.401
2.38	0.448147	297.636	708.377
2.39	0.448147	297.636	711.353
2.4	0.448147	297.636	714.33
2.41	0.448147	297.636	717.306
2.42	0.448147	297.636	720.282
2.43	0.448147	297.636	723.259
2.44	0.448147	297.636	726.235
2.45	0.448147	297.636	729.211
2.46	0.448147	297.636	732.188
2.47	0.448147	297.636	735.164
2.48	0.448147	297.636	738.141
2.49	0.448147	297.636	741.117
2.5	0.448147	297.636	744.093
2.51	0.448147	297.636	747.07
2.52	0.448147	297.636	750.046
2.53	0.448147	297.636	753.022
2.54	0.448147	297.636	755.999
2.55	0.448147	297.636	758.975
2.56	0.448147	297.636	761.951
2.57	0.448147	297.636	764.928
2.58	0.448147	297.636	767.904
2.59	0.448147	297.636	770.881
2.6	0.448147	297.636	773.857
2.61	0.448147	297.636	776.833
2.62	0.448147	297.636	779.81
2.63	0.448147	297.636	782.786
2.64	0.448147	297.636	785.762
2.65	0.448147	297.636	788.739
2.66	0.448147	297.636	791.715
2.67	0.448147	297.636	794.691
2.68	0.448147	297.636	797.668
2.69	0.448147	297.636	800.644
2.7	0.448147	297.636	803.621
2.71	0.448147	297.636	806.597
2.72	0.448147	297.636	809.573
2.73	0.448147	297.636	812.55
2.74	0.448147	297.636	815.526
2.75	0.448147	297.636	818.502
2.76	0.448147	297.636	821.479
2.77	0.448147	297.636	824.455
2.78	0.448147	297.636	827.431
2.79	0.448147	297.636	830.408
2.8	0.448147	297.636	833.384
2.81	0.448147	297.636	836.36
2.82	0.448147	297.636	839.337
2.83	0.448147	297.636	842.313
2.84	0.448147	297.636	845.29
2.85	0.448147	297.636	848.266
2.86	0.448147	297.636	851.242
2.87	0.448147	297.636	854.219
2.88	0.448147	297.636	857.195
