SupplyPort 1	Current turn 1	Port pressure 25
Elapsed	Pressure	Flow rate	Modelled cm3 H2	
0	1.12155	148.818	0.00250584
1.1e-06	1.12155	148.818	0.00266954
0.101646	1.12155	148.818	15.1293
0.203426	1.12155	148.818	30.276
0.304561	2.15227	148.818	45.3267
0.406053	2.15227	148.818	60.4305
0.507067	2.15227	148.818	75.4632
0.608623	2.15227	148.818	90.5767
0.710237	2.15227	148.818	105.699
0.811054	5.85527	148.818	120.702
0.911826	5.85527	148.818	135.699
1.01277	5.85527	148.818	150.721
1.11474	5.85527	148.818	165.897
1.21562	5.85527	148.818	180.909
1.31695	5.85527	148.818	195.989
1.41772	8.13919	148.818	210.986
1.51927	8.13919	148.818	226.098
1.62035	8.13919	148.818	241.14
1.72201	8.13919	148.818	256.269
1.82308	8.13919	148.818	271.309
1.92425	9.73633	148.818	286.365
2.02548	9.73633	148.818	301.43
2.1264	9.73633	148.818	316.449
2.22743	9.73633	148.818	331.485
2.32867	9.73633	148.818	346.55
2.43027	9.73633	148.818	361.67
2.5315	10.6732	148.818	376.736
2.63239	10.6732	148.818	391.75
2.73413	10.6732	148.818	406.891
2.83596	10.6732	148.818	422.045
2.93672	11.0231	148.818	437.039
3.03835	11.0231	148.818	452.164
3.13902	11.0231	148.818	467.146
3.24005	11.0231	148.818	482.18
3.34097	11.5109	148.818	497.2
3.44214	11.5109	148.818	512.254
3.54372	11.5109	148.818	527.373
3.64498	11.5109	148.818	542.442
3.74619	11.5109	148.818	557.503
3.84724	13.0027	148.854	572.544
3.94859	13.0027	148.854	587.631
4.04967	13.0027	148.854	602.677
4.15085	13.0027	148.854	617.739
4.25198	13.0027	148.854	632.792
4.3534	14.1243	147.959	647.799
4.45424	14.1243	147.959	662.718
4.55528	14.1243	147.959	677.669
4.65622	14.1243	147.959	692.603
4.75819	14.1243	147.959	707.69
4.85988	14.1243	147.959	722.737
4.96092	14.8701	146.796	737.568
5.06229	14.8701	146.796	752.449
5.1634	14.8701	146.796	767.291
5.26429	14.8701	146.796	782.102
5.36558	15.2814	145.945	796.885
5.46653	15.2814	145.945	811.618
5.56828	15.2814	145.945	826.468
5.67004	15.2814	145.945	841.319
5.77118	15.2814	145.945	856.081
5.87283	15.4827	145.472	870.868
5.97409	15.4827	145.472	885.597
6.07509	15.4827	145.472	900.291
6.17596	15.4827	145.472	914.965
