SupplyPort 1	Current turn 1	Port pressure 50
Elapsed	Pressure	Flow rate	Modelled cm3 H2	
1.4e-06	1.28957	148.818	0.00327854
0.100718	1.28957	148.818	29.9802
0.202433	1.28957	148.818	60.2542
0.304305	1.28957	148.818	90.5751
0.405104	1.28957	148.818	120.577
0.50607	5.49946	148.818	150.628
0.607532	5.49946	148.818	180.826
0.70887	5.49946	148.818	210.988
0.810341	5.49946	148.818	241.19
0.911244	5.49946	148.818	271.222
1.01208	15.2268	148.818	301.233
1.11351	15.2268	148.818	331.424
1.21446	15.2268	148.818	361.469
1.31525	15.2268	148.818	391.468
1.41647	15.2268	148.818	421.596
1.5171	21.7105	148.818	451.548
1.61816	21.7105	148.818	481.627
1.71953	21.7105	148.818	511.796
1.82116	21.7105	148.818	542.045
1.92206	21.7105	148.818	572.078
2.02281	29.6819	148.818	601.666
2.12425	29.6819	148.818	631.461
2.22517	29.6819	148.818	661.1
2.32671	29.6819	148.818	690.922
2.42805	37.0606	148.818	717.88
2.52904	37.0606	148.818	744.745
2.6306	37.0606	148.818	771.76
2.73218	37.0606	148.818	798.781
2.83317	37.0606	148.818	825.645
2.93434	37.0606	148.818	852.557
3.03595	43.3636	148.818	873.879
3.13719	43.3636	148.818	895.124
3.23851	43.3636	148.818	916.387
3.34033	43.3636	148.818	937.753
3.44193	43.3636	148.818	959.074
3.5433	48.1715	148.818	971.026
3.64465	48.1715	148.818	982.975
