time,value
63616,1.28959
63617,1.2894
63618,1.2894
63619,1.28962
63620,1.28945
63621,1.2894
63622,1.28954
63623,1.28976
63624,1.2897
63625,1.28975
63626,1.29014
63627,1.2908
63628,1.29084
63629,1.29087
63630,1.29069
63631,1.29078
63632,1.28934
63633,1.28887
63634,1.2896
63635,1.29002
63636,1.29015
63637,1.28707
63638,1.2866
63639,1.28714
63640,1.28698
63641,1.28682
63642,1.2868
63643,1.28645
63644,1.28632
63645,1.28656
63646,1.28624
63647,1.28629
63648,1.28706
63649,1.28692
63650,1.28676
63651,1.28758
63652,1.28747
63653,1.28744
63654,1.28853
63655,1.28804
63656,1.28759
63657,1.28814
63658,1.28825
63659,1.28779
63660,1.28748
63661,1.28854
63662,1.28836
63663,1.28832
63664,1.28892
63665,1.28879
63666,1.28857
63667,1.28856
63668,1.28542
63669,1.28536
63670,1.285
63671,1.2859
63672,1.28592
63673,1.28826
63674,1.28864
63675,1.28899
63676,1.28899
63677,1.28933
63678,1.28945
63679,1.28939
63680,1.28831
63681,1.28843
63682,1.28878
63683,1.28907
63684,1.28947
63685,1.28963
63686,1.29008
63687,1.29018
63688,1.29009
63689,1.29027
63690,1.2904
63691,1.29078
63692,1.29085
63693,1.29091
63694,1.29044
63695,1.29071
63696,1.29072
63697,1.29065
63698,1.29074
63699,1.29061
63700,1.29032
63701,1.28991
63702,1.29013
63703,1.29006
63704,1.28975
63705,1.29
63706,1.29044
63707,1.29051
63708,1.29041
63709,1.29028
63710,1.2903
63711,1.29051
63712,1.29105
63713,1.29151
63714,1.29139
63715,1.29184
63716,1.29142
63717,1.29133
63718,1.29145
63719,1.29053
63720,1.29107
63721,1.29141
63722,1.29113
63723,1.29189
63724,1.29247
63725,1.29215
63726,1.28935
63727,1.28899
63728,1.28927
63729,1.28964
63730,1.28908
63731,1.28972
63732,1.28978
63733,1.28952
63734,1.28924
63735,1.28947
63736,1.28964
63737,1.29033
63738,1.29063
63739,1.29008
63740,1.29027
63741,1.29064
63742,1.29032
63743,1.29078
63744,1.29118
63745,1.29085
63746,1.2912
63747,1.29103
63748,1.29118
63749,1.29202
63750,1.29176
63751,1.29184
63752,1.29222
63753,1.29238
63754,1.29212
63755,1.29247
63756,1.2919
63757,1.29186
63758,1.2918
63759,1.29146
63760,1.29258
63761,1.29298
63762,1.29279
63763,1.29261
63764,1.29292
63765,1.29271
63766,1.29266
63767,1.29318
63768,1.29326
63769,1.29262
63770,1.29286
63771,1.29315
63772,1.29321
63773,1.29307
63774,1.29335
63775,1.29349
63776,1.29352
63777,1.29291
63778,1.29375
63779,1.29428
63780,1.2939
63781,1.29242
63782,1.29179
63783,1.2922
63784,1.29197
63785,1.29149
63786,1.29191
63787,1.29151
63788,1.29117
63789,1.29126
63790,1.29185
63791,1.29182
63792,1.29184
63793,1.29186
63794,1.29172
63795,1.29171
63796,1.29185
63797,1.29207
63798,1.29211
63799,1.2923
63800,1.29243
63801,1.29241
63802,1.29248
63803,1.2928
63804,1.29237
63805,1.29241
63806,1.29214
63807,1.29225
63808,1.29237
63809,1.29239
63810,1.29263
63811,1.29286
63812,1.29307
63813,1.29296
63814,1.29311
63815,1.29308
63816,1.29275
63817,1.29262
63818,1.29286
63819,1.2927
63820,1.29293
63821,1.29511
63822,1.29551
63823,1.29489
63824,1.29613
63825,1.29587
63826,1.29695
63827,1.2969
63828,1.29652
63829,1.29745
63830,1.297
63831,1.29888
63832,1.2993
63833,1.29908
63834,1.2992
63835,1.29914
63836,1.30093
63837,1.3013
63838,1.30072
63839,1.3007
63840,1.30074
63841,1.30052
63842,1.30034
63843,1.30086
63844,1.30053
63845,1.2999
63846,1.29956
63847,1.29967
63848,1.29944
63849,1.29894
63850,1.29945
63851,1.29917
63852,1.29956
63853,1.29947
63854,1.299
63855,1.29881
63856,1.29896
63857,1.29631
63858,1.29558
63859,1.29622
63860,1.29704
63861,1.29671
63862,1.29323
63863,1.29287
63864,1.29269
63865,1.29317
63866,1.29276
63867,1.29307
63868,1.29339
63869,1.29333
63870,1.29314
63871,1.29364
63872,1.33146
63873,1.36962
63874,1.40771
63875,1.44407
63876,1.48036
63877,1.51618
63878,1.55151
63879,1.58725
63880,1.62134
63881,1.65523
63882,1.68878
63883,1.72186
63884,1.75439
63885,1.78728
63886,1.81758
63887,1.84813
63888,1.87925
63889,1.90996
63890,1.93972
63891,1.96927
