SupplyPort 1	Current turn 1	Port pressure 30
Elapsed	Pressure	Flow rate	Modelled cm3 H2	
1.4e-06	1.22535	148.818	0.0029875
0.101332	1.22535	148.818	18.0988
0.202579	1.22535	148.818	36.1797
0.303293	2.62377	148.818	54.1654
0.404162	2.62377	148.818	72.1788
0.505445	2.62377	148.818	90.2661
0.606554	2.62377	148.818	108.322
0.708119	2.62377	148.818	126.46
0.809777	7.13736	148.818	144.614
0.91129	7.13736	148.818	162.743
1.01242	7.13736	148.818	180.803
1.11329	7.13736	148.818	198.816
1.21478	7.13736	148.818	216.939
1.31549	7.13736	148.818	234.925
1.41664	12.3037	148.818	252.989
1.51798	12.3037	148.818	271.085
1.61918	12.3037	148.818	289.159
1.72101	12.3037	148.818	307.344
1.82222	12.3037	148.818	325.418
1.92304	12.3037	148.818	343.423
2.0242	12.3037	148.818	361.488
2.12552	12.3037	148.818	379.581
2.22675	12.3037	148.818	397.66
2.32809	17.2608	148.818	415.61
2.42879	17.2608	148.818	433.446
2.5304	17.2608	148.818	451.446
2.6316	17.2608	148.818	469.37
2.73232	17.2608	148.818	487.211
2.83409	22.8221	148.818	503.074
2.93468	22.8221	148.818	518.755
3.03584	22.8221	148.818	534.523
3.1374	22.8221	148.818	550.355
3.23882	22.8221	148.818	566.163
3.33948	22.8221	148.818	581.855
3.44043	25.7952	148.818	594.845
3.54119	25.7952	148.818	607.81
3.64193	25.7952	148.818	620.774
3.74306	25.7952	148.818	633.788
3.84487	25.7952	148.818	646.89
3.94604	27.411	148.854	657.51
4.04704	27.411	148.854	668.112
4.14862	27.411	148.854	678.775
4.25015	27.411	148.854	689.434
4.35122	27.411	148.854	700.044
4.45323	28.3631	147.959	708.75
4.55477	28.3631	147.959	717.416
4.65629	28.3631	147.959	726.08
4.75761	28.3631	147.959	734.727
4.85861	28.3631	147.959	743.347
4.95959	28.7963	147.959	750.811
5.06069	28.7963	146.796	758.284
5.16197	28.7963	146.796	765.77
5.26353	28.7963	146.796	773.277
5.36441	29.1063	146.796	779.747
5.46624	29.1063	145.945	786.278
5.56751	29.1063	145.945	792.774
5.66842	29.1063	145.945	799.247
5.76927	29.1063	145.945	805.715
5.87007	29.1063	145.945	812.181
5.97096	29.1063	145.472	818.652
6.07258	29.3265	145.472	824.339
6.17362	29.3265	145.472	829.993
6.27498	29.3265	145.472	835.665
6.3763	29.4314	145.472	840.887
6.47772	29.4314	145.228	846.114
6.57917	29.4314	145.228	851.343
6.68041	29.4314	145.228	856.56
6.78169	29.4314	145.228	861.78
6.88285	29.4314	145.228	866.993
6.98437	29.5702	144.949	871.557
7.08543	29.5702	144.949	876.099
7.18707	29.5702	144.949	880.668
7.28849	29.5702	144.949	885.227
7.38986	29.6278	144.754	889.473
7.49154	29.6278	144.754	893.732
7.59302	29.6278	144.754	897.982
7.69386	29.6278	144.754	902.206
7.79554	29.6278	144.754	906.465
7.89721	29.713	144.594	906.465
7.99898	29.713	144.594	906.465
8.1003	29.713	144.594	906.465
8.20167	29.713	144.594	906.465
8.30268	29.713	144.594	906.465
8.40386	29.713	144.434	906.465
8.50508	29.7953	144.434	906.465
8.60656	29.7953	144.434	906.465
8.70824	29.7953	144.434	906.465
8.8096	29.7953	144.434	906.465
8.9106	29.8699	144.434	906.465
9.01266	29.8699	144.332	906.465
9.11462	29.8699	144.332	906.465
9.21626	29.8699	144.332	906.465
9.31782	29.8699	144.332	906.465
9.41991	29.8699	144.332	906.465
9.52128	29.8699	144.183	906.465
9.62243	29.8699	144.183	906.465
9.72368	29.8699	144.183	906.465
9.82502	29.8699	144.183	906.465
9.92676	29.9936	144.097	906.465
10.0282	29.9936	144.097	906.465
10.1297	29.9936	144.097	906.465
10.2315	29.9936	144.097	906.465
10.333	29.9936	144.097	906.465
10.4351	29.9936	143.996	906.465
10.5362	30.0675	143.996	906.465
10.6379	30.0675	143.996	906.465
10.7404	30.0675	143.996	906.465
10.8417	30.0675	143.996	906.465
10.9426	30.1169	143.996	906.465
11.044	30.1169	143.88	906.465
11.1462	30.1169	143.88	906.465
11.2479	30.1169	143.88	906.465
11.349	30.1169	143.88	906.465
11.4509	30.1619	143.88	906.465
11.5523	30.1619	143.826	906.465
11.6539	30.1619	143.826	906.465
11.7557	30.1619	143.826	906.465
11.8572	30.1619	143.826	906.465
11.959	30.2112	143.826	906.465
12.06	30.2112	143.826	906.465
12.162	30.2112	143.734	906.465
12.2635	30.2112	143.734	906.465
12.3653	30.2112	143.734	906.465
12.4664	30.2466	143.658	906.465
12.5673	30.2466	143.658	906.465
12.6691	30.2466	143.658	906.465
12.7704	30.2466	143.658	906.465
12.8721	30.2759	143.658	906.465
12.9743	30.2759	143.658	906.465
13.076	30.2759	143.602	906.465
13.1774	30.2759	143.602	906.465
13.279	30.2759	143.602	906.465
13.3804	30.2759	143.602	906.465
13.4821	30.2759	143.541	906.465
13.5833	30.2759	143.541	906.465
13.6851	30.2759	143.541	906.465
13.787	30.2759	143.541	906.465
13.8883	30.3555	143.541	906.465
13.9898	30.3555	143.459	906.465
14.0914	30.3555	143.459	906.465
14.1924	30.3555	143.459	906.465
14.2936	30.3555	143.459	906.465
14.3956	30.401	143.459	906.465
14.4972	30.401	143.412	906.465
14.5986	30.401	143.412	906.465
14.7006	30.401	143.412	906.465
14.8027	30.401	143.412	906.465
14.9045	30.401	143.412	906.465
15.0073	30.4456	143.412	906.465
15.1088	30.4456	143.377	906.465
15.2102	30.4456	143.377	906.465
15.3122	30.4456	143.377	906.465
15.4143	30.4456	143.377	906.465
15.5158	30.4772	143.307	906.465
15.6181	30.4772	143.307	906.465
15.7199	30.4772	143.307	906.465
