time,value
1,1.5477
2,1.5616
3,1.57484
4,1.55961
5,1.52302
6,1.52183
7,1.52354
8,1.53305
9,1.53912
10,1.54577
11,1.54541
12,1.54176
13,1.55842
14,1.55851
15,1.55899
16,1.56003
17,1.5612
18,1.56246
19,1.56209
20,1.56329
21,1.56233
22,1.56276
23,1.562
24,1.56258
25,1.56279
26,1.5621
27,1.56354
28,1.56347
29,1.56412
30,1.56438
31,1.56368
32,1.56434
33,1.56399
34,1.56567
35,1.5667
36,1.56709
37,1.56623
38,1.56729
39,1.56847
40,1.5697
41,1.56836
42,1.56692
43,1.56812
44,1.57216
45,1.57184
46,1.57154
47,1.57169
48,1.57069
49,1.5709
50,1.57004
51,1.56998
52,1.57131
53,1.57136
54,1.5711
55,1.57158
56,1.57163
57,1.57229
58,1.57232
59,1.57361
60,1.57377
61,1.57393
62,1.57479
63,1.57477
64,1.57447
65,1.57395
66,1.5739
67,1.57367
68,1.57367
69,1.57333
70,1.57344
71,1.57315
72,1.57352
73,1.5737
74,1.57384
75,1.5738
76,1.57397
77,1.57379
78,1.5734
79,1.5734
80,1.57334
81,1.5731
82,1.57294
83,1.57278
84,1.57262
85,1.57304
86,1.57331
87,1.57272
88,1.57201
89,1.57276
90,1.57287
91,1.57171
92,1.57089
93,1.57181
94,1.57164
95,1.57199
96,1.57259
97,1.57327
98,1.5728
99,1.5724
100,1.57229
101,1.57209
102,1.57215
103,1.57198
104,1.57191
105,1.5724
106,1.57106
107,1.57095
108,1.56639
109,1.56741
110,1.56391
111,1.56408
112,1.56538
113,1.5652
114,1.56554
115,1.56599
116,1.56602
117,1.56616
118,1.56621
119,1.5665
120,1.56646
121,1.56671
122,1.56681
123,1.567
124,1.5668
125,1.56708
126,1.56665
127,1.56651
128,1.56629
129,1.56605
130,1.56586
131,1.56577
132,1.56562
133,1.56536
134,1.56247
135,1.56383
136,1.56639
137,1.56591
138,1.56567
139,1.56683
140,1.56713
141,1.56699
142,1.56657
143,1.56783
144,1.56791
145,1.56787
146,1.5679
147,1.56942
148,1.5685
149,1.56872
150,1.56887
151,1.56837
152,1.56853
153,1.56863
154,1.56913
155,1.57011
156,1.57027
157,1.56989
158,1.57014
159,1.57121
160,1.57165
161,1.57096
162,1.57071
163,1.57078
164,1.57031
165,1.57018
166,1.57054
167,1.57059
168,1.57111
169,1.57103
170,1.57158
171,1.57152
172,1.57158
173,1.57146
174,1.57212
175,1.57194
176,1.5719
177,1.57164
178,1.57105
179,1.57114
180,1.571
181,1.57135
182,1.57107
183,1.57164
184,1.57175
185,1.57133
186,1.57088
187,1.57083
188,1.57149
189,1.5711
190,1.57062
191,1.56909
192,1.56929
193,1.56879
194,1.56886
195,1.56946
196,1.56895
197,1.56896
198,1.56925
199,1.56886
200,1.56834
201,1.56818
202,1.56823
203,1.56856
204,1.56804
205,1.56837
206,1.56892
207,1.56837
208,1.56777
209,1.56762
210,1.56734
211,1.56768
212,1.56771
213,1.56793
214,1.56781
215,1.56829
216,1.56814
217,1.56824
218,1.56806
219,1.568
220,1.56788
221,1.56802
222,1.56784
223,1.56792
224,1.56792
225,1.56783
226,1.56746
227,1.56757
228,1.56754
229,1.56749
230,1.56732
231,1.56719
232,1.56739
233,1.56652
234,1.56724
235,1.56875
236,1.56812
237,1.5673
238,1.5675
239,1.56828
240,1.56794
241,1.56746
242,1.56805
243,1.56857
244,1.56864
245,1.56862
246,1.56732
247,1.56674
248,1.56664
249,1.56769
250,1.56729
251,1.56766
252,1.56735
253,1.56735
254,1.56792
255,1.57087
256,1.56996
257,1.57043
258,1.57103
259,1.57112
260,1.57166
261,1.57202
262,1.57157
263,1.57184
264,1.57212
265,1.57192
266,1.57205
267,1.57249
268,1.57242
269,1.57249
270,1.57239
271,1.57188
272,1.57196
273,1.5719
274,1.57211
275,1.57213
276,1.57232
277,1.57259
278,1.57252
279,1.5727
280,1.5728
281,1.57278
282,1.57254
283,1.57294
284,1.57189
285,1.5716
286,1.57241
287,1.57282
288,1.57247
289,1.57192
290,1.57175
291,1.57211
292,1.57165
293,1.57118
294,1.56923
295,1.56963
296,1.56954
297,1.56932
298,1.56988
299,1.56993
300,1.56951
301,1.56956
302,1.56917
303,1.56826
304,1.56766
305,1.56757
306,1.56838
307,1.56815
308,1.56808
309,1.56763
310,1.56763
311,1.56749
312,1.56808
313,1.56846
314,1.56856
315,1.56857
316,1.56875
317,1.56876
318,1.56911
319,1.56836
320,1.56844
321,1.56809
322,1.56803
323,1.56777
324,1.56771
325,1.56765
326,1.5679
327,1.5679
328,1.56809
329,1.56813
330,1.5681
331,1.56801
332,1.56825
333,1.56841
334,1.56767
335,1.56734
336,1.56751
337,1.56832
338,1.56864
339,1.56821
340,1.56876
341,1.56946
342,1.57145
343,1.57078
344,1.57062
345,1.5713
346,1.571
347,1.57115
348,1.57185
349,1.57168
350,1.57151
351,1.57014
352,1.57058
353,1.5704
354,1.57072
355,1.57034
356,1.57075
357,1.57068
358,1.57097
359,1.57014
360,1.5696
361,1.56954
362,1.57027
363,1.57015
364,1.56997
365,1.56983
366,1.56985
367,1.5699
368,1.5699
369,1.56981
370,1.5698
371,1.56949
372,1.56969
373,1.56963
374,1.56938
375,1.56986
376,1.57007
377,1.57012
378,1.57037
379,1.57044
380,1.5707
381,1.57072
382,1.57089
383,1.57093
384,1.57108
385,1.57033
386,1.56862
387,1.56941
388,1.57084
389,1.57004
390,1.57017
391,1.57072
392,1.57062
393,1.56971
394,1.57016
395,1.57034
396,1.57078
397,1.57018
398,1.57064
399,1.5704
400,1.57042
401,1.57046
402,1.57048
403,1.57102
404,1.57089
405,1.57073
406,1.5703
407,1.56981
408,1.56933
409,1.56903
410,1.56842
411,1.56791
412,1.571
413,1.57117
414,1.57165
415,1.57146
416,1.57149
417,1.57149
418,1.57165
419,1.57185
420,1.57173
421,1.57156
422,1.5719
423,1.57181
424,1.57219
425,1.57238
426,1.57226
427,1.57253
428,1.57207
429,1.57206
430,1.57202
431,1.57182
432,1.57134
433,1.57084
434,1.57021
435,1.56992
436,1.57034
437,1.57094
438,1.57061
439,1.57076
440,1.57111
441,1.5705
442,1.57077
443,1.5705
444,1.57113
445,1.57367
446,1.57275
447,1.57279
448,1.57274
449,1.57186
450,1.57225
451,1.57215
452,1.57161
453,1.57231
454,1.57261
455,1.57231
456,1.57289
457,1.57281
458,1.5719
459,1.57176
460,1.5715
461,1.57122
462,1.57112
463,1.57165
464,1.57176
465,1.57181
466,1.57173
467,1.57161
468,1.57133
469,1.57128
470,1.57092
471,1.5709
472,1.57097
473,1.57103
474,1.57159
475,1.57165
476,1.57145
477,1.57159
478,1.57095
479,1.57088
480,1.57086
481,1.57073
482,1.57038
483,1.57112
484,1.57182
485,1.57165
486,1.57131
487,1.57143
488,1.57182
489,1.57254
490,1.57239
491,1.57338
492,1.57385
493,1.57407
494,1.57345
495,1.57348
496,1.57317
497,1.57321
498,1.57332
499,1.57377
500,1.57329
501,1.57266
502,1.57247
503,1.57196
504,1.57192
505,1.5725
506,1.57185
507,1.57218
508,1.57273
509,1.57229
510,1.57298
511,1.57304
512,1.5726
513,1.58146
514,1.55167
515,1.55763
516,1.57353
517,1.57313
518,1.56126
519,1.55533
520,1.55587
521,1.55739
