time,value
1,1.59934
2,1.57948
3,1.58345
4,1.58395
5,1.58981
6,1.5851
7,1.58743
8,1.58469
9,1.59164
10,1.58922
11,1.58433
12,1.58375
13,1.5825
14,1.58371
15,1.58343
16,1.5857
17,1.58699
18,1.58679
19,1.58362
20,1.58218
21,1.58409
22,1.58583
23,1.58447
24,1.58194
25,1.58159
26,1.58015
27,1.57951
28,1.57921
29,1.57937
30,1.58056
31,1.57991
32,1.57891
33,1.57764
34,1.57682
35,1.57666
36,1.57698
37,1.5756
38,1.5785
39,1.57903
40,1.57964
41,1.57809
42,1.57959
43,1.57799
44,1.57793
45,1.57901
46,1.57863
47,1.57827
48,1.57773
49,1.57763
50,1.5774
51,1.57763
52,1.57744
53,1.57731
54,1.5774
55,1.57762
56,1.57821
57,1.57832
58,1.57814
59,1.57804
60,1.5784
61,1.57834
62,1.5782
63,1.57842
64,1.57848
65,1.57808
66,1.57322
67,1.57417
68,1.57679
69,1.57579
70,1.57612
71,1.57615
72,1.57635
73,1.57644
74,1.57654
75,1.57737
76,1.57709
77,1.57682
78,1.57777
79,1.5787
80,1.57833
81,1.57897
82,1.57901
83,1.57919
84,1.57916
85,1.57913
86,1.57604
87,1.5757
88,1.5752
89,1.57626
90,1.57644
91,1.57607
92,1.5757
93,1.57602
94,1.57695
95,1.57759
96,1.57753
97,1.57788
98,1.57828
99,1.57855
100,1.57844
101,1.57833
102,1.57754
103,1.57785
104,1.57726
105,1.57748
106,1.57652
107,1.57657
108,1.57637
109,1.57678
110,1.5767
111,1.57689
112,1.57684
113,1.57682
114,1.57662
115,1.57612
116,1.57548
117,1.5753
118,1.5759
119,1.57697
120,1.57662
121,1.57783
122,1.57842
123,1.57882
124,1.57815
125,1.57808
126,1.57854
127,1.57829
128,1.57819
129,1.57865
130,1.57875
131,1.57832
132,1.57808
133,1.57745
134,1.57757
135,1.5778
136,1.57789
137,1.57788
138,1.57755
139,1.57927
140,1.58017
141,1.58056
142,1.58147
143,1.57644
144,1.57741
145,1.579
146,1.57921
147,1.57918
148,1.57927
149,1.57942
150,1.57933
151,1.57971
152,1.57953
153,1.57942
154,1.57962
155,1.57965
156,1.57976
157,1.57933
158,1.5793
159,1.5797
160,1.57956
161,1.5801
162,1.58003
163,1.57957
164,1.58008
165,1.57978
166,1.58052
167,1.58096
168,1.58099
169,1.58072
170,1.5809
171,1.58116
172,1.5821
173,1.5813
174,1.57813
175,1.57829
176,1.57777
177,1.57864
178,1.57865
179,1.57802
180,1.5786
181,1.57887
182,1.57919
183,1.57854
184,1.57853
185,1.57857
186,1.57827
187,1.57778
188,1.57798
189,1.57749
190,1.57777
191,1.57774
192,1.57413
193,1.57446
194,1.57394
195,1.57354
196,1.57391
197,1.57396
198,1.57362
199,1.57364
200,1.57375
201,1.57403
202,1.57405
203,1.57421
204,1.57406
205,1.57397
206,1.57377
207,1.57399
208,1.57395
209,1.57414
210,1.57405
211,1.57399
212,1.57457
213,1.57472
214,1.57482
215,1.57399
216,1.57359
217,1.57376
218,1.57445
219,1.57463
220,1.57431
221,1.57469
222,1.57546
223,1.57543
224,1.57588
225,1.57562
226,1.57587
227,1.57534
228,1.57545
229,1.57596
230,1.57603
231,1.57661
232,1.5773
233,1.57674
234,1.57586
235,1.57568
236,1.57546
237,1.57602
238,1.57537
239,1.57531
240,1.57573
241,1.57671
242,1.57647
243,1.57749
244,1.57819
245,1.57798
246,1.57778
247,1.57778
248,1.57808
249,1.57793
250,1.57815
251,1.57803
252,1.57802
253,1.57801
254,1.5782
255,1.57816
256,1.57829
257,1.57853
258,1.57863
259,1.5785
260,1.57838
261,1.57834
262,1.57844
263,1.5784
264,1.57822
265,1.57717
266,1.57754
267,1.57586
268,1.57597
269,1.5758
270,1.57548
271,1.57618
272,1.57642
273,1.57585
274,1.57602
275,1.57634
276,1.57636
277,1.57604
278,1.57522
279,1.5757
280,1.57534
281,1.57525
282,1.57515
283,1.57565
284,1.57571
285,1.57523
286,1.57618
287,1.57754
288,1.57743
289,1.57788
290,1.57754
291,1.57709
292,1.57698
293,1.5771
294,1.57758
295,1.57819
296,1.57835
297,1.57859
298,1.57883
299,1.57831
300,1.57852
301,1.5785
302,1.57832
303,1.57862
304,1.57857
305,1.57875
306,1.57834
307,1.57858
308,1.57865
309,1.5785
310,1.57843
311,1.57786
312,1.57793
313,1.5779
314,1.57803
315,1.57864
316,1.57968
317,1.57946
318,1.5784
319,1.57836
320,1.57848
321,1.57889
322,1.57856
323,1.57858
324,1.57876
325,1.57832
326,1.57825
327,1.5788
328,1.57886
329,1.57893
330,1.57894
331,1.57942
332,1.57889
333,1.57834
334,1.57783
335,1.57796
336,1.5779
337,1.57753
338,1.57811
339,1.57833
340,1.57837
341,1.57775
342,1.57713
343,1.57733
344,1.57822
345,1.57869
346,1.57873
347,1.57871
348,1.57872
349,1.57882
350,1.57885
351,1.57895
352,1.57918
353,1.57915
354,1.57916
355,1.57899
356,1.57886
357,1.57901
358,1.57896
359,1.57913
360,1.57897
361,1.57917
362,1.57926
363,1.57879
364,1.57891
365,1.57895
366,1.57999
367,1.5792
368,1.58068
369,1.58117
370,1.58259
371,1.58205
372,1.58171
373,1.58229
374,1.58236
375,1.58201
376,1.58187
377,1.58203
378,1.58196
379,1.58176
380,1.58243
381,1.58464
382,1.5846
383,1.58495
384,1.5849
385,1.58504
386,1.58516
387,1.5843
388,1.58075
389,1.58064
390,1.57999
391,1.5792
392,1.57859
393,1.57765
394,1.58103
395,1.58195
396,1.58261
397,1.58257
398,1.58247
399,1.58274
400,1.58283
401,1.58273
402,1.58279
403,1.58269
404,1.58276
405,1.58285
406,1.58258
407,1.58256
408,1.58247
409,1.58242
410,1.58238
411,1.58268
412,1.58285
413,1.58253
414,1.58299
415,1.58355
416,1.58536
417,1.58467
418,1.58429
419,1.58508
420,1.58559
421,1.58562
422,1.58528
423,1.58514
424,1.58531
425,1.58532
426,1.58515
427,1.58462
428,1.58469
429,1.58403
430,1.58494
431,1.58498
432,1.58532
433,1.5856
434,1.5856
435,1.58551
436,1.58529
437,1.58448
438,1.5843
439,1.58479
440,1.58472
441,1.58453
442,1.58373
443,1.58395
444,1.58386
445,1.58416
446,1.58404
447,1.58401
448,1.58394
449,1.58405
450,1.58345
451,1.58303
452,1.58365
453,1.58357
454,1.5839
455,1.58345
456,1.58361
457,1.58331
458,1.58303
459,1.5829
460,1.58232
461,1.58214
462,1.58177
463,1.58193
464,1.58176
465,1.58156
466,1.58203
467,1.58213
468,1.58151
469,1.58184
470,1.58217
471,1.58289
472,1.58262
473,1.58363
474,1.58427
475,1.58613
476,1.58553
477,1.58542
478,1.58506
479,1.5849
480,1.58502
481,1.58569
482,1.58535
483,1.58505
484,1.58477
485,1.58431
486,1.58424
487,1.58426
488,1.58386
489,1.5836
490,1.58413
491,1.58504
492,1.58485
493,1.58525
494,1.58556
495,1.5855
496,1.58564
497,1.58555
498,1.58552
499,1.58558
500,1.5851
501,1.58499
502,1.58503
503,1.58523
504,1.58501
505,1.58493
506,1.58477
507,1.58464
508,1.58462
509,1.58461
510,1.58451
511,1.58444
512,1.58417
513,1.58742
514,1.59239
515,1.60067
516,1.58642
517,1.58742
518,1.59073
519,1.59111
520,1.58965
521,1.58674
522,1.58541
523,1.59033
524,1.59809
525,1.59619
526,1.60761
527,1.60799
528,1.58929
529,1.59013
530,1.58896
531,1.58973
532,1.58921
533,1.58912
534,1.58932
535,1.58825
536,1.5871
537,1.58563
538,1.58538
539,1.58477
540,1.5842
541,1.58439
542,1.58338
543,1.58352
544,1.58365
545,1.58377
546,1.58332
547,1.58357
548,1.58404
549,1.58321
550,1.58344
551,1.5821
552,1.58209
553,1.58368
554,1.58315
555,1.58326
556,1.5826
557,1.58302
558,1.58269
559,1.58367
560,1.58442
561,1.58463
562,1.5835
