LeakagePort 1	Current turn 0.5	Pressure storage 21.1477	Pressure reaction 1.02592	Used volumes E, B
1.75	18.7076	6.23524	0.00587897	0.00646367
1.76	18.6944	6.26337	0.00587482	0.00649284
1.77	18.6812	6.29149	0.00587069	0.00652198
1.78	18.6681	6.31958	0.00586655	0.0065511
1.79	18.6549	6.34765	0.00586242	0.0065802
1.8	18.6418	6.3757	0.00585829	0.00660928
1.81	18.6287	6.40373	0.00585416	0.00663834
1.82	18.6155	6.43174	0.00585004	0.00666737
1.83	18.6024	6.45974	0.00584592	0.00669639
1.84	18.5893	6.48771	0.0058418	0.00672539
1.85	18.5762	6.51566	0.00583769	0.00675437
1.86	18.5632	6.5436	0.00583357	0.00678332
1.87	18.5501	6.57151	0.00582947	0.00681226
1.88	18.537	6.5994	0.00582536	0.00684118
1.89	18.524	6.62728	0.00582126	0.00687007
1.9	18.5109	6.65513	0.00581716	0.00689895
1.91	18.4979	6.68297	0.00581306	0.0069278
1.92	18.4848	6.71078	0.00580896	0.00695664
1.93	18.4718	6.73858	0.00580487	0.00698545
1.94	18.4588	6.76636	0.00580078	0.00701424
1.95	18.4458	6.79411	0.0057967	0.00704302
1.96	18.4328	6.82185	0.00579261	0.00707177
1.97	18.4198	6.84957	0.00578853	0.00710051
1.98	18.4069	6.87727	0.00578446	0.00712922
1.99	18.3939	6.90495	0.00578038	0.00715791
2	18.3809	6.9326	0.00577631	0.00718658
2.01	18.368	6.96024	0.00577224	0.00721524
2.02	18.355	6.98786	0.00576818	0.00724387
2.03	18.3421	7.01547	0.00576411	0.00727248
2.04	18.3292	7.04305	0.00576005	0.00730107
2.05	18.3163	7.07061	0.005756	0.00732964
2.06	18.3034	7.09815	0.00575194	0.0073582
2.07	18.2905	7.12567	0.00574789	0.00738673
2.08	18.2776	7.15318	0.00574384	0.00741524
2.09	18.2647	7.18066	0.0057398	0.00744373
2.1	18.2519	7.20813	0.00573575	0.0074722
2.11	18.239	7.23557	0.00573171	0.00750065
2.12	18.2262	7.263	0.00572768	0.00752908
2.13	18.2133	7.29041	0.00572364	0.00755749
2.14	18.2005	7.31779	0.00571961	0.00758588
2.15	18.1877	7.34516	0.00571558	0.00761426
2.16	18.1749	7.37251	0.00571156	0.00764261
2.17	18.1621	7.39984	0.00570753	0.00767094
2.18	18.1493	7.42715	0.00570351	0.00769925
2.19	18.1365	7.45444	0.0056995	0.00772754
2.2	18.1237	7.48172	0.00569548	0.00775581
2.21	18.111	7.50897	0.00569147	0.00778406
2.22	18.0982	7.5362	0.00568746	0.00781229
2.23	18.0854	7.56342	0.00568345	0.00784051
2.24	18.0727	7.59061	0.00567945	0.0078687
2.25	18.06	7.61779	0.00567545	0.00789687
2.26	18.0473	7.64495	0.00567145	0.00792502
2.27	18.0345	7.67208	0.00566746	0.00795315
2.28	18.0218	7.6992	0.00566347	0.00798127
2.29	18.0092	7.7263	0.00565948	0.00800936
2.3	17.9965	7.75338	0.00565549	0.00803743
2.31	17.9838	7.78044	0.00565151	0.00806548
2.32	17.9711	7.80749	0.00564753	0.00809352
2.33	17.9585	7.83451	0.00564355	0.00812153
2.34	17.9458	7.86152	0.00563957	0.00814953
2.35	17.9332	7.8885	0.0056356	0.0081775
2.36	17.9205	7.91547	0.00563163	0.00820545
2.37	17.9079	7.94241	0.00562766	0.00823339
2.38	17.8953	7.96934	0.0056237	0.0082613
2.39	17.8827	7.99625	0.00561974	0.0082892
2.4	17.8701	8.02314	0.00561578	0.00831707
2.41	17.8575	8.05001	0.00561183	0.00834493
2.42	17.8449	8.07687	0.00560787	0.00837277
2.43	17.8324	8.1037	0.00560392	0.00840058
2.44	17.8198	8.13052	0.00559998	0.00842838
2.45	17.8073	8.15731	0.00559603	0.00845616
2.46	17.7947	8.18409	0.00559209	0.00848392
2.47	17.7822	8.21085	0.00558815	0.00851166
2.48	17.7697	8.23759	0.00558421	0.00853937
2.49	17.7571	8.26431	0.00558028	0.00856707
2.5	17.7446	8.29101	0.00557635	0.00859475
2.51	17.7321	8.31769	0.00557242	0.00862241
2.52	17.7196	8.34436	0.0055685	0.00865006
2.53	17.7072	8.371	0.00556458	0.00867768
2.54	17.6947	8.39763	0.00556066	0.00870528
2.55	17.6822	8.42424	0.00555674	0.00873286
2.56	17.6698	8.45083	0.00555283	0.00876042
2.57	17.6573	8.4774	0.00554891	0.00878797
2.58	17.6449	8.50395	0.00554501	0.00881549
2.59	17.6325	8.53048	0.0055411	0.008843
2.6	17.62	8.55699	0.0055372	0.00887048
2.61	17.6076	8.58349	0.0055333	0.00889795
2.62	17.5952	8.60997	0.0055294	0.0089254
2.63	17.5828	8.63642	0.0055255	0.00895282
2.64	17.5704	8.66286	0.00552161	0.00898023
2.65	17.5581	8.68929	0.00551772	0.00900762
2.66	17.5457	8.71569	0.00551384	0.00903499
2.67	17.5333	8.74207	0.00550995	0.00906234
2.68	17.521	8.76844	0.00550607	0.00908967
2.69	17.5087	8.79478	0.00550219	0.00911698
2.7	17.4963	8.82111	0.00549832	0.00914428
2.71	17.484	8.84742	0.00549445	0.00917155
2.72	17.4717	8.87371	0.00549057	0.0091988
2.73	17.4594	8.89998	0.00548671	0.00922604
2.74	17.4471	8.92624	0.00548284	0.00925326
2.75	17.4348	8.95247	0.00547898	0.00928045
2.76	17.4225	8.97869	0.00547512	0.00930763
2.77	17.4102	9.00489	0.00547127	0.00933479
2.78	17.398	9.03107	0.00546741	0.00936193
2.79	17.3857	9.05723	0.00546356	0.00938905
2.8	17.3735	9.08337	0.00545971	0.00941615
2.81	17.3612	9.1095	0.00545587	0.00944323
2.82	17.349	9.13561	0.00545202	0.00947029
2.83	17.3368	9.16169	0.00302675	0.00949734
2.84	17.33	9.17618	0.00302553	0.00951235
2.85	17.3232	9.19065	0.0030243	0.00952736
2.86	17.3164	9.20513	0.00302305	0.00954236
2.87	17.3097	9.21959	0.00302179	0.00955735
2.88	17.3029	9.23405	0.00302052	0.00957234
2.89	17.2961	9.2485	0.00301923	0.00958733
2.9	17.2894	9.26295	0.00301793	0.0096023
2.91	17.2826	9.27739	0.00301662	0.00961727
2.92	17.2758	9.29183	0.00301529	0.00963224
2.93	17.2691	9.30625	0.00301395	0.00964719
2.94	17.2623	9.32068	0.00301259	0.00966214
2.95	17.2556	9.33509	0.00301122	0.00967709
2.96	17.2488	9.3495	0.00300984	0.00969202
2.97	17.2421	9.3639	0.00300844	0.00970695
2.98	17.2353	9.3783	0.00300703	0.00972188
2.99	17.2286	9.39269	0.00300561	0.00973679
3	17.2219	9.40707	0.00300417	0.0097517
3.01	17.2151	9.42144	0.00300271	0.0097666
3.02	17.2084	9.43581	0.00300125	0.0097815
3.03	17.2017	9.45017	0.00299977	0.00979638
3.04	17.1949	9.46453	0.00299827	0.00981126
3.05	17.1882	9.47887	0.00299676	0.00982614
3.06	17.1815	9.49321	0.00299524	0.009841
3.07	17.1748	9.50754	0.0029937	0.00985586
3.08	17.1681	9.52187	0.00299215	0.00987071
3.09	17.1614	9.53619	0.00299059	0.00988555
3.1	17.1547	9.5505	0.00298901	0.00990038
3.11	17.148	9.5648	0.00298742	0.00991521
3.12	17.1413	9.57909	0.00298582	0.00993003
3.13	17.1346	9.59338	0.0029842	0.00994484
3.14	17.1279	9.60766	0.00298256	0.00995964
3.15	17.1212	9.62193	0.00298092	0.00997444
3.16	17.1145	9.6362	0.00297926	0.00998922
3.17	17.1078	9.65045	0.00297758	0.010004
3.18	17.1012	9.6647	0.00297589	0.0100188
3.19	17.0945	9.67894	0.00297419	0.0100335
3.2	17.0878	9.69317	0.00297248	0.0100483
3.21	17.0812	9.70739	0.00297075	0.010063
3.22	17.0745	9.72161	0.002969	0.0100778
3.23	17.0679	9.73582	0.00296725	0.0100925
3.24	17.0612	9.75001	0.00296548	0.0101072
3.25	17.0546	9.7642	0.00296369	0.0101219
3.26	17.0479	9.77839	0.00296189	0.0101366
3.27	17.0413	9.79256	0.00296008	0.0101513
3.28	17.0346	9.80672	0.00295825	0.010166
3.29	17.028	9.82088	0.00295642	0.0101807
3.3	17.0214	9.83502	0.00295456	0.0101953
3.31	17.0148	9.84916	0.0029527	0.01021
3.32	17.0081	9.86329	0.00295081	0.0102246
3.33	17.0015	9.87741	0.00294892	0.0102393
3.34	16.9949	9.89152	0.00294701	0.0102539
3.35	16.9883	9.90562	0.00294509	0.0102685
3.36	16.9817	9.91971	0.00294316	0.0102831
3.37	16.9751	9.9338	0.00294121	0.0102977
3.38	16.9685	9.94787	0.00293924	0.0103123
3.39	16.9619	9.96194	0.00293727	0.0103269
3.4	16.9554	9.97599	0.00293528	0.0103415
3.41	16.9488	9.99004	0.00293327	0.010356
3.42	16.9422	10.0041	0.00293126	0.0103706
3.43	16.9356	10.0181	0.00292922	0.0103851
3.44	16.9291	10.0321	0.00292718	0.0103996
3.45	16.9225	10.0461	0.00292512	0.0104142
3.46	16.916	10.0601	0.00292305	0.0104287
3.47	16.9094	10.0741	0.00292096	0.0104432
3.48	16.9029	10.0881	0.00291886	0.0104577
3.49	16.8963	10.102	0.00291675	0.0104721
3.5	16.8898	10.116	0.00291463	0.0104866
3.51	16.8832	10.13	0.00291249	0.0105011
3.52	16.8767	10.1439	0.00291033	0.0105155
3.53	16.8702	10.1578	0.00290816	0.0105299
3.54	16.8637	10.1717	0.00290598	0.0105444
3.55	16.8572	10.1856	0.00290379	0.0105588
3.56	16.8506	10.1995	0.00290158	0.0105732
3.57	16.8441	10.2134	0.00289936	0.0105876
3.58	16.8376	10.2273	0.00289713	0.010602
3.59	16.8312	10.2411	0.00289488	0.0106163
3.6	16.8247	10.255	0.00289261	0.0106307
3.61	16.8182	10.2688	0.00289034	0.010645
3.62	16.8117	10.2827	0.00288805	0.0106594
3.63	16.8052	10.2965	0.00288575	0.0106737
3.64	16.7988	10.3103	0.00288343	0.010688
3.65	16.7923	10.3241	0.0028811	0.0107023
3.66	16.7858	10.3379	0.00287876	0.0107166
3.67	16.7794	10.3517	0.0028764	0.0107309
3.68	16.7729	10.3654	0.00287403	0.0107452
3.69	16.7665	10.3792	0.00287165	0.0107594
3.7	16.7601	10.3929	0.00286925	0.0107737
3.71	16.7536	10.4066	0.00286684	0.0107879
3.72	16.7472	10.4204	0.00286442	0.0108021
3.73	16.7408	10.4341	0.00286198	0.0108163
3.74	16.7344	10.4478	0.00285953	0.0108305
3.75	16.728	10.4614	0.00285707	0.0108447
3.76	16.7216	10.4751	0.00285459	0.0108589
3.77	16.7152	10.4888	0.0028521	0.010873
3.78	16.7088	10.5024	0.0028496	0.0108872
3.79	16.7024	10.5161	0.00284708	0.0109013
3.8	16.696	10.5297	0.00284455	0.0109154
3.81	16.6896	10.5433	0.00284201	0.0109296
3.82	16.6833	10.5569	0.00283945	0.0109437
3.83	16.6769	10.5705	0.00283688	0.0109577
3.84	16.6705	10.5841	0.00283429	0.0109718
3.85	16.6642	10.5976	0.0028317	0.0109859
3.86	16.6578	10.6112	0.00282909	0.0109999
3.87	16.6515	10.6247	0.00282646	0.0110139
3.88	16.6452	10.6382	0.00282383	0.011028
3.89	16.6388	10.6517	0.00282118	0.011042
3.9	16.6325	10.6652	0.00281851	0.011056
3.91	16.6262	10.6787	0.00281584	0.0110699
3.92	16.6199	10.6922	0.00281315	0.0110839
3.93	16.6136	10.7057	0.00281044	0.0110979
3.94	16.6073	10.7191	0.00280773	0.0111118
3.95	16.601	10.7325	0.002805	0.0111257
3.96	16.5947	10.746	0.00280225	0.0111397
3.97	16.5884	10.7594	0.0027995	0.0111536
3.98	16.5821	10.7728	0.00279673	0.0111674
3.99	16.5759	10.7862	0.00279395	0.0111813
4	16.5696	10.7995	0.00279115	0.0111952
4.01	16.5633	10.8129	0.00278834	0.011209
4.02	16.5571	10.8262	0.00278552	0.0112228
4.03	16.5509	10.8395	0.00278269	0.0112367
4.04	16.5446	10.8529	0.00277984	0.0112505
4.05	16.5384	10.8662	0.00277698	0.0112643
4.06	16.5322	10.8795	0.00277411	0.011278
4.07	16.5259	10.8927	0.00277122	0.0112918
4.08	16.5197	10.906	0.00276832	0.0113055
4.09	16.5135	10.9192	0.00276541	0.0113193
4.1	16.5073	10.9325	0.00276248	0.011333
4.11	16.5011	10.9457	0.00275954	0.0113467
4.12	16.495	10.9589	0.00275659	0.0113604
4.13	16.4888	10.9721	0.00275363	0.011374
4.14	16.4826	10.9853	0.00275065	0.0113877
4.15	16.4764	10.9984	0.00274766	0.0114014
4.16	16.4703	11.0116	0.00274465	0.011415
4.17	16.4641	11.0247	0.00274164	0.0114286
4.18	16.458	11.0378	0.00273861	0.0114422
4.19	16.4518	11.0509	0.00273556	0.0114558
4.2	16.4457	11.064	0.00273251	0.0114693
4.21	16.4396	11.0771	0.00272944	0.0114829
4.22	16.4335	11.0901	0.00272636	0.0114964
4.23	16.4274	11.1032	0.00272327	0.01151
4.24	16.4213	11.1162	0.00272016	0.0115235
4.25	16.4152	11.1292	0.00271704	0.011537
4.26	16.4091	11.1422	0.00271391	0.0115504
4.27	16.403	11.1552	0.00271076	0.0115639
4.28	16.3969	11.1682	0.0027076	0.0115774
4.29	16.3908	11.1812	0.00270443	0.0115908
4.3	16.3848	11.1941	0.00270125	0.0116042
4.31	16.3787	11.207	0.00269805	0.0116176
4.32	16.3727	11.2199	0.00269484	0.011631
4.33	16.3666	11.2328	0.00269162	0.0116443
4.34	16.3606	11.2457	0.00268839	0.0116577
4.35	16.3546	11.2586	0.00268514	0.011671
4.36	16.3486	11.2714	0.00268188	0.0116844
4.37	16.3425	11.2843	0.00267861	0.0116977
4.38	16.3365	11.2971	0.00267532	0.0117109
4.39	16.3305	11.3099	0.00267203	0.0117242
4.4	16.3246	11.3227	0.00266871	0.0117375
4.41	16.3186	11.3354	0.00266539	0.0117507
4.42	16.3126	11.3482	0.00266206	0.0117639
4.43	16.3066	11.3609	0.00265871	0.0117771
4.44	16.3007	11.3736	0.00265535	0.0117903
4.45	16.2947	11.3863	0.00265197	0.0118035
4.46	16.2888	11.399	0.00264859	0.0118166
4.47	16.2828	11.4117	0.00264519	0.0118298
4.48	16.2769	11.4244	0.00264178	0.0118429
4.49	16.271	11.437	0.00263836	0.011856
4.5	16.2651	11.4496	0.00263492	0.0118691
4.51	16.2592	11.4622	0.00263147	0.0118822
4.52	16.2533	11.4748	0.00262801	0.0118952
4.53	16.2474	11.4874	0.00262454	0.0119083
4.54	16.2415	11.5	0.00262105	0.0119213
4.55	16.2356	11.5125	0.00261755	0.0119343
4.56	16.2298	11.525	0.00261404	0.0119473
4.57	16.2239	11.5375	0.00261052	0.0119602
4.58	16.2181	11.55	0.00260699	0.0119732
4.59	16.2122	11.5625	0.00260344	0.0119861
4.6	16.2064	11.575	0.00259988	0.011999
4.61	16.2005	11.5874	0.00259631	0.0120119
4.62	16.1947	11.5998	0.00259272	0.0120248
4.63	16.1889	11.6122	0.00258913	0.0120377
4.64	16.1831	11.6246	0.00258552	0.0120505
4.65	16.1773	11.637	0.0025819	0.0120633
4.66	16.1715	11.6493	0.00257826	0.0120761
4.67	16.1657	11.6617	0.00257462	0.0120889
4.68	16.16	11.674	0.00257096	0.0121017
4.69	16.1542	11.6863	0.00256729	0.0121144
4.7	16.1485	11.6986	0.00256361	0.0121272
4.71	16.1427	11.7109	0.00255991	0.0121399
4.72	16.137	11.7231	0.00255621	0.0121526
4.73	16.1312	11.7353	0.00255249	0.0121653
4.74	16.1255	11.7476	0.00254876	0.0121779
4.75	16.1198	11.7597	0.00254501	0.0121906
4.76	16.1141	11.7719	0.00254126	0.0122032
4.77	16.1084	11.7841	0.00253749	0.0122158
4.78	16.1027	11.7962	0.00253371	0.0122284
4.79	16.097	11.8084	0.00252992	0.012241
4.8	16.0914	11.8205	0.00252612	0.0122535
4.81	16.0857	11.8325	0.00252231	0.012266
4.82	16.0801	11.8446	0.00251848	0.0122785
4.83	16.0744	11.8567	0.00251464	0.012291
4.84	16.0688	11.8687	0.00251079	0.0123035
4.85	16.0632	11.8807	0.00250693	0.012316
4.86	16.0575	11.8927	0.00250305	0.0123284
4.87	16.0519	11.9047	0.00249917	0.0123408
4.88	16.0463	11.9166	0.00249527	0.0123532
4.89	16.0407	11.9286	0.00249136	0.0123656
4.9	16.0351	11.9405	0.00248744	0.012378
4.91	16.0296	11.9524	0.0024835	0.0123903
4.92	16.024	11.9643	0.00247956	0.0124026
4.93	16.0184	11.9762	0.0024756	0.0124149
4.94	16.0129	11.988	0.00247163	0.0124272
4.95	16.0074	11.9998	0.00246765	0.0124394
4.96	16.0018	12.0116	0.00246366	0.0124517
4.97	15.9963	12.0234	0.00245965	0.0124639
4.98	15.9908	12.0352	0.00245564	0.0124761
4.99	15.9853	12.0469	0.00245161	0.0124883
5	15.9798	12.0587	0.00244757	0.0125005
5.01	15.9743	12.0704	0.00244352	0.0125126
5.02	15.9688	12.0821	0.00243946	0.0125247
5.03	15.9634	12.0938	0.00243538	0.0125368
5.04	15.9579	12.1054	0.0024313	0.0125489
5.05	15.9525	12.117	0.0024272	0.012561
5.06	15.947	12.1287	0.00242309	0.012573
5.07	15.9416	12.1402	0.00241897	0.012585
5.08	15.9362	12.1518	0.00241484	0.012597
5.09	15.9307	12.1634	0.0024107	0.012609
5.1	15.9253	12.1749	0.00240654	0.0126209
5.11	15.92	12.1864	0.00240238	0.0126329
5.12	15.9146	12.1979	0.0023982	0.0126448
5.13	15.9092	12.2094	0.00239401	0.0126567
5.14	15.9038	12.2209	0.00238981	0.0126686
5.15	15.8985	12.2323	0.0023856	0.0126804
5.16	15.8931	12.2437	0.00238138	0.0126923
5.17	15.8878	12.2551	0.00237714	0.0127041
5.18	15.8825	12.2665	0.0023729	0.0127159
5.19	15.8771	12.2778	0.00236864	0.0127276
5.2	15.8718	12.2892	0.00236437	0.0127394
5.21	15.8665	12.3005	0.00236009	0.0127511
5.22	15.8612	12.3118	0.0023558	0.0127628
5.23	15.856	12.323	0.0023515	0.0127745
5.24	15.8507	12.3343	0.00234719	0.0127862
5.25	15.8454	12.3455	0.00234286	0.0127978
5.26	15.8402	12.3567	0.00233853	0.0128094
5.27	15.8349	12.3679	0.00233418	0.012821
5.28	15.8297	12.3791	0.00232982	0.0128326
5.29	15.8245	12.3902	0.00232545	0.0128442
5.3	15.8193	12.4014	0.00232107	0.0128557
5.31	15.8141	12.4125	0.00231668	0.0128672
5.32	15.8089	12.4236	0.00231228	0.0128787
5.33	15.8037	12.4346	0.00230787	0.0128902
5.34	15.7985	12.4457	0.00230344	0.0129016
5.35	15.7934	12.4567	0.00229901	0.012913
5.36	15.7882	12.4677	0.00229456	0.0129245
5.37	15.7831	12.4787	0.00229011	0.0129358
