LeakagePort 0	Current turn 0.5	Pressure storage 40.511	Pressure reaction 9.77889
Elapsed	Storage	Reaction	Flow rate	Modelled cm3 H2	
0.38	35.5491	20.3916	0.0254856	0.0211434
0.39	35.4921	20.5135	0.0253923	0.0212698
0.4	35.4353	20.635	0.0252973	0.0213958
0.41	35.3787	20.756	0.0252006	0.0215213
0.42	35.3224	20.8765	0.0251023	0.0216463
0.43	35.2662	20.9966	0.0250024	0.0217708
0.44	35.2103	21.1162	0.0249008	0.0218948
0.45	35.1546	21.2354	0.0247977	0.0220183
0.46	35.0991	21.354	0.024693	0.0221413
0.47	35.0439	21.4721	0.0245867	0.0222638
0.48	34.9889	21.5898	0.0244788	0.0223858
0.49	34.9342	21.7069	0.0243694	0.0225072
0.5	34.8797	21.8234	0.0242585	0.0226281
0.51	34.8254	21.9395	0.0241461	0.0227484
0.52	34.7714	22.055	0.0240322	0.0228682
0.53	34.7176	22.17	0.0239169	0.0229874
0.54	34.6642	22.2844	0.0238001	0.023106
0.55	34.6109	22.3982	0.0236819	0.0232241
0.56	34.558	22.5115	0.0235623	0.0233415
0.57	34.5052	22.6243	0.0234413	0.0234584
0.58	34.4528	22.7364	0.0233189	0.0235747
0.59	34.4007	22.848	0.0231951	0.0236904
0.6	34.3488	22.9589	0.02307	0.0238054
0.61	34.2972	23.0693	0.0229435	0.0239199
0.62	34.2459	23.179	0.0228158	0.0240337
0.63	34.1948	23.2882	0.0226867	0.0241468
0.64	34.1441	23.3967	0.0225564	0.0242594
0.65	34.0936	23.5046	0.0224248	0.0243713
0.66	34.0435	23.6119	0.022292	0.0244825
0.67	33.9936	23.7186	0.0221579	0.0245931
0.68	33.9441	23.8246	0.0220226	0.024703
0.69	33.8948	23.9299	0.0218861	0.0248122
0.7	33.8458	24.0346	0.0217484	0.0249208
0.71	33.7972	24.1387	0.0216096	0.0250287
0.72	33.7489	24.242	0.0214696	0.0251358
0.73	33.7008	24.3447	0.0213284	0.0252423
0.74	33.6531	24.4468	0.0211862	0.0253481
0.75	33.6058	24.5481	0.0210428	0.0254532
0.76	33.5587	24.6488	0.0208984	0.0255576
0.77	33.5119	24.7488	0.0207528	0.0256613
0.78	33.4655	24.8481	0.0206062	0.0257642
0.79	33.4194	24.9466	0.0204586	0.0258664
0.8	33.3737	25.0445	0.0203099	0.0259679
0.81	33.3283	25.1417	0.0201602	0.0260687
0.82	33.2832	25.2381	0.0200095	0.0261687
0.83	33.2384	25.3338	0.0198578	0.0262679
0.84	33.194	25.4288	0.0197051	0.0263664
0.85	33.1499	25.5231	0.0195515	0.0264642
0.86	33.1062	25.6166	0.0193969	0.0265611
0.87	33.0628	25.7094	0.0192414	0.0266573
0.88	33.0198	25.8015	0.019085	0.0267528
0.89	32.9771	25.8928	0.0189277	0.0268475
0.9	32.9347	25.9833	0.0187694	0.0269413
0.91	32.8928	26.0731	0.0186103	0.0270344
0.92	32.8511	26.1622	0.0184504	0.0271268
0.93	32.8099	26.2504	0.0182896	0.0272183
0.94	32.769	26.3379	0.0181279	0.027309
0.95	32.7284	26.4246	0.0179654	0.0273989
0.96	32.6882	26.5106	0.0178021	0.027488
0.97	32.6484	26.5957	0.017638	0.0275763
0.98	32.609	26.6801	0.0174731	0.0276638
0.99	32.5699	26.7637	0.0173074	0.0277505
1	32.5312	26.8465	0.017141	0.0278364
1.01	32.4928	26.9285	0.0169738	0.0279214
1.02	32.4549	27.0097	0.0168059	0.0280056
1.03	32.4173	27.0901	0.0166373	0.0280889
1.04	32.3801	27.1697	0.0164679	0.0281715
1.05	32.3432	27.2485	0.0162978	0.0282531
1.06	32.3068	27.3265	0.0161271	0.028334
1.07	32.2707	27.4036	0.0159556	0.028414
1.08	32.235	27.4799	0.0157835	0.0284931
1.09	32.1997	27.5554	0.0156107	0.0285714
1.1	32.1648	27.6301	0.0154373	0.0286489
1.11	32.1303	27.704	0.0152632	0.0287254
1.12	32.0961	27.777	0.0150885	0.0288011
1.13	32.0624	27.8492	0.0149132	0.028876
1.14	32.029	27.9205	0.0147373	0.02895
1.15	31.9961	27.991	0.0145608	0.0290231
1.16	31.9635	28.0607	0.0143837	0.0290953
1.17	31.9313	28.1295	0.014206	0.0291666
1.18	31.8995	28.1974	0.0140278	0.0292371
1.19	31.8682	28.2646	0.013849	0.0293067
1.2	31.8372	28.3308	0.0136696	0.0293754
1.21	31.8066	28.3962	0.0134898	0.0294432
1.22	31.7764	28.4607	0.0133094	0.0295101
1.23	31.7467	28.5244	0.0131284	0.0295761
1.24	31.7173	28.5872	0.012947	0.0296412
1.25	31.6884	28.6492	0.0127651	0.0297055
1.26	31.6598	28.7102	0.0125827	0.0297688
1.27	31.6317	28.7704	0.0123997	0.0298312
1.28	31.6039	28.8297	0.0122164	0.0298927
1.29	31.5766	28.8882	0.0120325	0.0299533
1.3	31.5497	28.9457	0.0118482	0.030013
1.31	31.5232	29.0024	0.0116635	0.0300718
1.32	31.4971	29.0582	0.0114783	0.0301296
1.33	31.4714	29.1131	0.0112926	0.0301865
1.34	31.4462	29.1672	0.0111066	0.0302426
1.35	31.4213	29.2203	0.0109201	0.0302976
1.36	31.3969	29.2725	0.0107332	0.0303518
1.37	31.3729	29.3239	0.0105459	0.0304051
1.38	31.3493	29.3743	0.0103583	0.0304574
1.39	31.3261	29.4239	0.0101702	0.0305087
1.4	31.3034	29.4725	0.00998174	0.0305592
1.41	31.2811	29.5203	0.00979291	0.0306087
1.42	31.2592	29.5671	0.00960371	0.0306573
1.43	31.2377	29.6131	0.00941415	0.0307049
1.44	31.2166	29.6581	0.00922423	0.0307516
1.45	31.196	29.7022	0.00903396	0.0307974
1.46	31.1758	29.7455	0.00884334	0.0308422
1.47	31.156	29.7878	0.00865239	0.0308861
1.48	31.1367	29.8292	0.0084611	0.030929
1.49	31.1177	29.8696	0.00826948	0.0309709
1.5	31.0992	29.9092	0.00807753	0.031012
1.51	31.0812	29.9478	0.00788527	0.031052
1.52	31.0635	29.9856	0.00769269	0.0310911
1.53	31.0463	30.0224	0.0074998	0.0311293
1.54	31.0296	30.0582	0.0073066	0.0311665
1.55	31.0132	30.0932	0.00711309	0.0312027
1.56	30.9973	30.1272	0.00691928	0.031238
1.57	30.9818	30.1603	0.00672517	0.0312723
1.58	30.9668	30.1925	0.00653077	0.0313057
1.59	30.9522	30.2237	0.00633606	0.0313381
1.6	30.938	30.254	0.00614106	0.0313695
1.61	30.9243	30.2834	0.00594577	0.0314
1.62	30.911	30.3119	0.00575018	0.0314295
1.63	30.8981	30.3394	0.00555429	0.031458
1.64	30.8857	30.366	0.00535811	0.0314856
1.65	30.8737	30.3916	0.00516162	0.0315121
1.66	30.8622	30.4163	0.00496483	0.0315377
1.67	30.851	30.44	0.00476772	0.0315624
1.68	30.8404	30.4628	0.00457029	0.031586
1.69	30.8302	30.4847	0.00437253	0.0316087
1.7	30.8204	30.5056	0.00417443	0.0316304
1.71	30.811	30.5256	0.00397597	0.0316511
1.72	30.8022	30.5446	0.00377714	0.0316708
1.73	30.7937	30.5627	0.00357791	0.0316895
1.74	30.7857	30.5798	0.00337825	0.0317073
1.75	30.7781	30.596	0.00317814	0.031724
1.76	30.771	30.6112	0.00297753	0.0317398
1.77	30.7644	30.6254	0.00277636	0.0317546
1.78	30.7582	30.6387	0.00257457	0.0317683
1.79	30.7524	30.651	0.00237207	0.0317811
1.8	30.7471	30.6624	0.00216875	0.0317929
1.81	30.7423	30.6727	0.00196445	0.0318036
1.82	30.7379	30.6821	0.00175897	0.0318134
1.83	30.7339	30.6905	0.00155201	0.0318221
1.84	30.7305	30.698	0.00134312	0.0318298
1.85	30.7274	30.7044	0.00113158	0.0318365
1.86	30.7249	30.7098	0.000916163	0.0318421
1.87	30.7229	30.7142	0.000694374	0.0318466
