LeakagePort 0	Current turn 0.5	Pressure storage 8.69331	Pressure reaction 0.945277
Elapsed	Storage	Reaction	Flow rate	Modelled cm3 H2	
1.68	6.69966	5.2197	0.00407199	0.00546261
1.69	6.69066	5.239	0.00404116	0.00548281
1.7	6.68172	5.25816	0.00401	0.00550286
1.71	6.67286	5.27716	0.00397853	0.00552275
1.72	6.66406	5.29602	0.00394673	0.00554248
1.73	6.65534	5.31473	0.00391463	0.00556206
1.74	6.64668	5.33328	0.00388221	0.00558148
1.75	6.6381	5.35168	0.00384948	0.00560073
1.76	6.62959	5.36993	0.00381644	0.00561983
1.77	6.62116	5.38802	0.00378309	0.00563876
1.78	6.61279	5.40595	0.00374945	0.00565752
1.79	6.6045	5.42372	0.0037155	0.00567612
1.8	6.59629	5.44133	0.00368126	0.00569455
1.81	6.58815	5.45878	0.00364672	0.00571281
1.82	6.58009	5.47606	0.00361189	0.0057309
1.83	6.5721	5.49318	0.00357676	0.00574882
1.84	6.5642	5.51014	0.00354136	0.00576656
1.85	6.55637	5.52692	0.00350566	0.00578413
1.86	6.54862	5.54354	0.00346968	0.00580151
1.87	6.54095	5.55998	0.00343343	0.00581873
1.88	6.53336	5.57626	0.0033969	0.00583576
1.89	6.52585	5.59236	0.00336009	0.00585261
1.9	6.51842	5.60828	0.00332301	0.00586927
1.91	6.51108	5.62403	0.00328567	0.00588576
1.92	6.50381	5.63961	0.00324806	0.00590205
1.93	6.49663	5.655	0.00321018	0.00591817
1.94	6.48953	5.67022	0.00317205	0.00593409
1.95	6.48252	5.68525	0.00313366	0.00594982
1.96	6.47559	5.7001	0.00309501	0.00596537
1.97	6.46875	5.71477	0.00305611	0.00598072
1.98	6.462	5.72926	0.00301697	0.00599588
1.99	6.45533	5.74356	0.00297758	0.00601084
2	6.44874	5.75767	0.00293794	0.00602561
2.01	6.44225	5.7716	0.00289807	0.00604019
2.02	6.43584	5.78533	0.00285796	0.00605456
2.03	6.42952	5.79888	0.00281761	0.00606874
2.04	6.4233	5.81223	0.00277703	0.00608271
2.05	6.41716	5.8254	0.00273623	0.00609649
2.06	6.41111	5.83836	0.0026952	0.00611006
2.07	6.40515	5.85114	0.00265395	0.00612343
2.08	6.39928	5.86372	0.00261248	0.0061366
2.09	6.39351	5.8761	0.00257079	0.00614955
2.1	6.38782	5.88829	0.00252889	0.00616231
2.11	6.38223	5.90027	0.00248678	0.00617485
2.12	6.37674	5.91206	0.00244447	0.00618719
2.13	6.37133	5.92364	0.00240195	0.00619931
2.14	6.36602	5.93503	0.00235922	0.00621123
2.15	6.36081	5.94621	0.0023163	0.00622293
2.16	6.35569	5.95719	0.00227319	0.00623442
2.17	6.35066	5.96796	0.00222988	0.00624569
2.18	6.34573	5.97853	0.00218639	0.00625675
2.19	6.3409	5.9889	0.0021427	0.0062676
2.2	6.33616	5.99905	0.00209884	0.00627823
2.21	6.33152	6.009	0.00205479	0.00628864
2.22	6.32698	6.01874	0.00201057	0.00629883
2.23	6.32253	6.02827	0.00196617	0.0063088
2.24	6.31819	6.03759	0.0019216	0.00631856
2.25	6.31394	6.0467	0.00187686	0.00632809
2.26	6.30979	6.05559	0.00183196	0.0063374
2.27	6.30574	6.06428	0.00178689	0.00634649
2.28	6.30179	6.07274	0.00174166	0.00635535
2.29	6.29794	6.081	0.00169628	0.00636399
2.3	6.29419	6.08904	0.00165074	0.0063724
2.31	6.29054	6.09686	0.00160504	0.00638059
2.32	6.28699	6.10447	0.0015592	0.00638855
2.33	6.28355	6.11186	0.0015132	0.00639629
2.34	6.2802	6.11903	0.00146706	0.00640379
2.35	6.27696	6.12599	0.00142078	0.00641107
2.36	6.27382	6.13272	0.00137435	0.00641812
2.37	6.27078	6.13924	0.00132779	0.00642493
2.38	6.26784	6.14553	0.00128108	0.00643152
2.39	6.26501	6.1516	0.00123424	0.00643788
2.4	6.26228	6.15745	0.00118726	0.006444
2.41	6.25966	6.16308	0.00114014	0.00644989
2.42	6.25714	6.16848	0.00109289	0.00645554
2.43	6.25472	6.17366	0.0010455	0.00646096
2.44	6.25241	6.17862	0.000997979	0.00646615
2.45	6.2502	6.18335	0.000950316	0.0064711
2.46	6.2481	6.18785	0.000902511	0.00647581
2.47	6.24611	6.19213	0.000854563	0.00648029
2.48	6.24422	6.19618	0.000806465	0.00648453
2.49	6.24244	6.2	0.000758212	0.00648853
2.5	6.24076	6.2036	0.000709795	0.00649229
2.51	6.23919	6.20696	0.000661202	0.00649581
2.52	6.23773	6.21009	0.00061242	0.00649909
2.53	6.23637	6.213	0.000563427	0.00650213
2.54	6.23513	6.21567	0.000514196	0.00650492
2.55	6.23399	6.2181	0.000464691	0.00650747
2.56	6.23297	6.22031	0.000414859	0.00650978
2.57	6.23205	6.22227	0.000364622	0.00651184
