time,value
0,0.111315
1,0.110984
2,0.111047
3,0.110859
4,0.110618
5,0.110687
6,0.110922
7,0.11054
8,0.110331
9,0.110153
10,0.110395
11,0.110523
12,0.110621
13,0.110272
14,0.110234
15,0.110336
16,0.110297
17,0.110398
18,0.110498
19,0.111405
20,0.110766
21,0.110581
22,0.110985
23,0.112416
24,0.112404
25,0.112503
26,0.112824
27,0.113197
28,0.112448
29,0.111599
30,0.11224
31,0.112314
32,0.112024
33,0.112129
34,0.112706
35,0.113025
36,0.113562
37,0.114287
38,0.114109
39,0.114324
40,0.114647
41,0.113404
42,0.113992
43,0.113902
44,0.11398
45,0.114588
46,0.114405
47,0.113863
48,0.113719
49,0.112852
50,0.112331
51,0.112794
52,0.113167
53,0.113117
54,0.112983
55,0.112879
56,0.113837
57,0.111712
58,0.111013
59,0.111355
60,0.110967
61,0.110362
62,0.112805
63,0.112983
64,0.112879
65,0.113139
66,0.113842
67,0.115204
68,0.116436
69,0.116311
70,0.116412
71,0.116734
72,0.11641
73,0.116286
74,0.116108
75,0.116267
76,0.116145
77,0.116024
78,0.116073
79,0.116205
80,0.116558
81,0.116264
82,0.116505
83,0.115933
84,0.116067
85,0.116059
86,0.115772
87,0.115992
88,0.116153
89,0.11606
90,0.115997
91,0.115739
92,0.115708
93,0.115398
94,0.115679
95,0.115621
96,0.115313
97,0.115818
98,0.116009
99,0.114942
100,0.115452
101,0.115899
102,0.115727
103,0.11603
104,0.116135
105,0.115903
106,0.113164
107,0.112304
108,0.11274
109,0.112667
110,0.111508
111,0.11427
112,0.115208
113,0.114543
114,0.115254
115,0.116513
116,0.116527
117,0.116345
118,0.117087
119,0.117065
120,0.116931
121,0.117107
122,0.116861
123,0.116368
124,0.116719
125,0.116953
126,0.117379
127,0.117437
128,0.117354
129,0.116826
130,0.116864
131,0.116677
132,0.116522
133,0.116591
134,0.116409
135,0.116173
136,0.11622
137,0.116907
138,0.116414
139,0.116568
140,0.117335
141,0.118202
142,0.118331
143,0.118375
144,0.11814
145,0.118996
146,0.116074
147,0.115341
148,0.116208
149,0.115808
150,0.115051
151,0.116619
152,0.116771
153,0.116056
154,0.116049
155,0.116739
156,0.116387
157,0.116709
158,0.116776
159,0.115587
160,0.114693
161,0.114593
162,0.114774
163,0.115035
164,0.114651
165,0.114719
166,0.11554
167,0.115009
168,0.114682
169,0.114721
170,0.114956
171,0.115103
172,0.114774
173,0.114561
174,0.115495
175,0.113404
176,0.112541
177,0.112945
178,0.112925
179,0.113771
180,0.114772
181,0.115173
182,0.114954
183,0.115269
184,0.115384
185,0.115637
186,0.115803
187,0.115882
188,0.115821
189,0.115957
190,0.115978
191,0.116
192,0.116021
193,0.116321
194,0.116505
195,0.116826
196,0.116724
197,0.116539
198,0.116385
199,0.116234
200,0.116168
201,0.116215
202,0.116177
203,0.116196
204,0.116019
205,0.115593
206,0.116262
207,0.115916
208,0.11605
209,0.116182
210,0.116117
211,0.115941
212,0.116131
213,0.115759
214,0.115784
215,0.116756
216,0.116711
217,0.11675
218,0.117653
219,0.118237
220,0.117753
221,0.118279
222,0.118519
223,0.117863
224,0.115348
225,0.114486
226,0.114528
227,0.114905
228,0.114355
229,0.115627
230,0.115625
231,0.11501
232,0.115101
233,0.115525
234,0.11572
235,0.115522
236,0.116024
237,0.116073
238,0.11534
239,0.115398
240,0.116404
241,0.116475
242,0.11582
243,0.115955
244,0.116256
245,0.1146
246,0.114222
247,0.114464
248,0.11473
249,0.114685
250,0.114446
251,0.114461
252,0.115229
253,0.111328
254,0.110215
255,0.11001
256,0.148302
257,0.185582
258,0.222645
259,0.25849
260,0.295366
261,0.331976
262,0.366788
263,0.401529
264,0.436202
265,0.471028
266,0.504753
267,0.539816
268,0.571459
269,0.604135
270,0.635906
271,0.666953
272,0.697451
