time,value
1,1.51045
2,1.51083
3,1.51107
4,1.5113
5,1.51123
6,1.51157
7,1.51158
8,1.51209
9,1.51214
10,1.51309
11,1.51315
12,1.51238
13,1.51271
14,1.51292
15,1.5128
16,1.51287
17,1.51297
18,1.51321
19,1.5123
20,1.51285
21,1.51286
22,1.51246
23,1.51203
24,1.51242
25,1.51381
26,1.51337
27,1.51332
28,1.5143
29,1.51413
30,1.51443
31,1.51501
32,1.5138
33,1.51408
34,1.51762
35,1.51676
36,1.51683
37,1.5169
38,1.51678
39,1.51679
40,1.51711
41,1.51941
42,1.51886
43,1.51915
44,1.51917
45,1.51873
46,1.519
47,1.51887
48,1.51894
49,1.51842
50,1.51836
51,1.51835
52,1.51846
53,1.51859
54,1.51844
55,1.51843
56,1.51826
57,1.51831
58,1.51839
59,1.5183
60,1.51829
61,1.51817
62,1.5182
63,1.51817
64,1.51797
65,1.51808
66,1.51785
67,1.51794
68,1.51785
69,1.51749
70,1.51669
71,1.51735
72,1.51749
73,1.51716
74,1.51734
75,1.51777
76,1.51749
77,1.5166
78,1.51712
79,1.51669
80,1.51684
81,1.51703
82,1.51698
83,1.51733
84,1.51686
85,1.51699
86,1.51759
87,1.51729
88,1.51757
89,1.51738
90,1.51708
91,1.51645
92,1.51692
93,1.52023
94,1.51938
95,1.51903
96,1.51943
97,1.51974
98,1.51969
99,1.51939
100,1.51953
101,1.51915
102,1.51919
103,1.51911
104,1.51923
105,1.51902
106,1.51887
107,1.51852
108,1.51848
109,1.51822
110,1.51847
111,1.51852
112,1.51837
113,1.51822
114,1.51808
115,1.51794
116,1.51785
117,1.51796
118,1.51793
119,1.51771
120,1.5181
121,1.51754
122,1.51813
123,1.51861
124,1.5218
125,1.52122
126,1.52137
127,1.52179
128,1.52135
129,1.52149
130,1.52192
131,1.5213
132,1.52156
133,1.52394
134,1.52304
135,1.52331
136,1.52334
137,1.52354
138,1.52324
139,1.523
140,1.52067
141,1.51996
142,1.52007
143,1.52035
144,1.51981
145,1.51981
146,1.52006
147,1.51973
148,1.52001
149,1.52026
150,1.52045
151,1.52058
152,1.52085
153,1.5207
154,1.52077
155,1.52076
156,1.52077
157,1.52079
158,1.52058
159,1.52029
160,1.51981
161,1.5195
162,1.51909
163,1.51893
164,1.519
165,1.5191
166,1.51889
167,1.51865
168,1.51861
169,1.51933
170,1.51841
171,1.51849
172,1.51904
173,1.51877
174,1.51918
175,1.51997
176,1.5198
177,1.51939
178,1.51928
179,1.51868
180,1.51811
181,1.51852
182,1.51801
183,1.51857
184,1.51914
185,1.51977
186,1.52066
187,1.52124
188,1.52164
189,1.52153
190,1.52156
191,1.52151
192,1.52001
193,1.52073
194,1.52396
195,1.52306
196,1.52229
197,1.52128
198,1.52308
199,1.52284
200,1.52363
201,1.52338
202,1.52252
203,1.52224
204,1.5222
205,1.52186
206,1.52153
207,1.52137
208,1.52168
209,1.5211
210,1.52136
211,1.52128
212,1.52079
213,1.52086
214,1.52062
215,1.5205
216,1.52066
217,1.52018
218,1.52039
219,1.52019
220,1.52008
221,1.51977
222,1.51991
223,1.51941
224,1.51969
225,1.51559
226,1.51498
227,1.51466
228,1.51566
229,1.5158
230,1.51552
231,1.51553
232,1.51531
233,1.5149
234,1.51252
235,1.51245
236,1.51242
237,1.51235
238,1.51213
239,1.51184
240,1.51148
241,1.50876
242,1.50821
243,1.50793
244,1.50891
245,1.50934
246,1.50949
247,1.50938
248,1.51003
249,1.51028
250,1.51039
251,1.51022
252,1.5101
253,1.51032
254,1.51035
255,1.51026
256,1.51028
257,1.51022
258,1.51024
259,1.51021
260,1.5104
261,1.51001
262,1.51017
263,1.51048
264,1.5103
265,1.51038
266,1.51035
267,1.51068
268,1.51097
269,1.51093
270,1.50969
271,1.50953
272,1.50911
273,1.50971
274,1.50999
275,1.51033
276,1.51055
277,1.51079
278,1.50997
279,1.50916
280,1.50981
281,1.50956
282,1.5099
283,1.51015
284,1.51021
285,1.51099
286,1.5108
287,1.51121
288,1.5115
289,1.51173
290,1.51173
291,1.51154
292,1.51191
293,1.51138
294,1.51086
295,1.5075
296,1.5082
297,1.5046
298,1.50481
299,1.50542
300,1.50593
301,1.50542
302,1.50579
303,1.50585
304,1.50611
305,1.50602
306,1.50599
307,1.50599
308,1.50624
309,1.5066
310,1.50687
311,1.50694
312,1.50699
313,1.5075
314,1.50754
315,1.50749
316,1.50758
317,1.50747
318,1.50762
319,1.50782
320,1.50868
321,1.5087
322,1.50861
323,1.50871
324,1.50864
325,1.50883
326,1.5079
327,1.50893
328,1.51221
329,1.51156
330,1.51187
331,1.5121
332,1.51224
333,1.51218
334,1.51212
335,1.512
336,1.51223
337,1.51217
338,1.51275
339,1.51268
340,1.51281
341,1.51283
342,1.51382
343,1.51457
344,1.51646
345,1.51545
346,1.51498
347,1.51474
348,1.51412
349,1.51339
350,1.51298
351,1.51319
352,1.51297
353,1.51299
354,1.51294
355,1.51282
356,1.51242
357,1.51244
358,1.51173
359,1.51188
360,1.51196
361,1.51218
362,1.51229
363,1.51231
364,1.51214
365,1.51231
366,1.5125
367,1.51254
368,1.51268
369,1.51297
370,1.51234
371,1.51139
372,1.5119
373,1.51369
374,1.51307
375,1.51339
376,1.51413
377,1.51343
378,1.51318
379,1.5135
380,1.51362
381,1.51351
382,1.51458
383,1.51395
384,1.51423
385,1.51465
386,1.515
387,1.51521
388,1.51536
389,1.51578
390,1.51606
391,1.51631
392,1.51564
393,1.51531
394,1.51545
395,1.51538
396,1.51681
397,1.51654
398,1.51637
399,1.51714
400,1.5169
401,1.5168
402,1.51682
403,1.51647
404,1.51658
405,1.51679
406,1.51658
407,1.51657
408,1.51667
409,1.51669
410,1.51657
411,1.51653
412,1.51655
413,1.51632
414,1.51634
415,1.51636
416,1.51697
417,1.51698
418,1.51644
419,1.51638
420,1.51592
421,1.51684
422,1.51719
423,1.51709
424,1.51702
425,1.51684
426,1.51699
427,1.51656
428,1.51671
429,1.51701
430,1.51619
431,1.51624
432,1.51593
433,1.51568
434,1.51554
435,1.5156
436,1.51644
437,1.51671
438,1.51637
439,1.5175
440,1.51754
441,1.51743
442,1.51716
443,1.51776
444,1.51873
445,1.52215
446,1.52162
447,1.52249
448,1.52192
449,1.5244
450,1.5242
451,1.52406
452,1.52377
453,1.52364
454,1.52342
455,1.52272
456,1.52263
457,1.522
458,1.52186
459,1.52197
460,1.52208
461,1.52225
462,1.52177
463,1.52166
464,1.52144
465,1.52125
466,1.52131
467,1.52129
468,1.52122
469,1.5217
470,1.52059
471,1.51999
472,1.51712
473,1.51702
474,1.51658
475,1.51691
476,1.51664
477,1.51641
478,1.51646
479,1.51668
480,1.51602
481,1.51293
482,1.51294
483,1.51245
484,1.5135
485,1.51298
486,1.51297
487,1.51292
488,1.51255
489,1.51257
490,1.51278
491,1.51341
492,1.5128
493,1.51276
494,1.51311
495,1.51229
496,1.51164
497,1.51128
498,1.51096
499,1.51175
500,1.51151
501,1.51101
502,1.51097
503,1.51112
504,1.51091
505,1.51112
506,1.51119
507,1.51117
508,1.51115
509,1.51105
510,1.51095
511,1.51099
512,1.51084
513,1.51077
514,1.51098
515,1.51105
516,1.51123
517,1.51124
518,1.5112
519,1.51129
520,1.51144
521,1.51167
522,1.51162
523,1.51157
524,1.51143
525,1.51147
526,1.51136
527,1.51145
528,1.51143
529,1.51149
530,1.51161
531,1.51165
532,1.51154
533,1.5109
534,1.51033
535,1.51088
536,1.51419
537,1.51346
538,1.5133
539,1.51384
540,1.51359
541,1.51348
542,1.5138
543,1.51514
544,1.51495
545,1.51424
546,1.51379
547,1.51382
548,1.51329
549,1.5128
550,1.51237
551,1.51208
552,1.51297
553,1.51285
554,1.51297
555,1.5136
556,1.51335
557,1.51308
558,1.51354
559,1.51374
560,1.51335
561,1.514
562,1.51414
563,1.51403
564,1.51411
565,1.51377
566,1.51375
567,1.51389
568,1.51361
569,1.5135
570,1.51343
571,1.51335
572,1.51338
573,1.51331
574,1.51351
575,1.51327
576,1.51342
577,1.51337
578,1.51329
579,1.5128
580,1.51309
581,1.51305
582,1.51309
583,1.51344
584,1.51333
585,1.51317
586,1.51313
587,1.51275
588,1.51198
589,1.51229
590,1.51365
591,1.51293
592,1.51331
593,1.51365
594,1.51326
595,1.51366
596,1.5133
597,1.51395
598,1.51465
599,1.51456
600,1.51455
601,1.51393
602,1.51407
603,1.51378
604,1.51546
605,1.51586
606,1.51566
607,1.51659
608,1.51663
609,1.51699
610,1.51694
611,1.51721
612,1.51777
613,1.51772
614,1.51783
615,1.5177
616,1.51748
617,1.51745
618,1.51729
619,1.51716
620,1.51692
621,1.51699
622,1.51678
623,1.51674
624,1.5167
625,1.51686
626,1.51673
627,1.51686
628,1.51727
629,1.51727
630,1.51717
631,1.51732
632,1.51739
633,1.51407
634,1.51474
635,1.51755
636,1.5168
637,1.51726
638,1.51763
639,1.51702
640,1.51751
641,1.51729
642,1.5168
643,1.51737
644,1.51637
645,1.51556
646,1.51576
647,1.51517
648,1.51443
649,1.51468
650,1.51441
651,1.51477
652,1.51487
653,1.51458
654,1.51476
655,1.51419
656,1.51411
657,1.51374
658,1.5143
659,1.51419
660,1.5146
661,1.51409
662,1.51397
663,1.51395
664,1.51361
665,1.51359
666,1.51382
667,1.5141
668,1.51384
669,1.51398
670,1.51435
671,1.51434
672,1.51453
673,1.51432
674,1.5139
675,1.51385
676,1.5136
677,1.51382
678,1.51405
679,1.5141
680,1.51413
681,1.51412
682,1.51409
683,1.51415
684,1.51459
685,1.515
686,1.51432
687,1.51202
688,1.51263
689,1.51313
690,1.51325
691,1.5139
692,1.51387
693,1.51376
694,1.51396
695,1.51402
696,1.51371
697,1.5129
698,1.51275
699,1.51343
700,1.51294
701,1.51284
702,1.51238
703,1.51174
704,1.51188
705,1.51143
706,1.51202
707,1.51144
708,1.51153
709,1.51165
710,1.51307
711,1.51289
712,1.51282
713,1.51292
714,1.51316
715,1.5132
716,1.51329
717,1.5133
718,1.51306
719,1.51285
720,1.51278
721,1.51277
722,1.51284
723,1.5131
724,1.51306
725,1.51299
726,1.51283
727,1.51268
728,1.51273
729,1.51308
730,1.51337
731,1.51354
732,1.51084
733,1.51103
734,1.51082
735,1.5105
736,1.51105
737,1.51123
738,1.5106
739,1.51168
740,1.51173
741,1.51115
742,1.51192
743,1.51337
744,1.51257
745,1.51286
746,1.51316
747,1.51275
748,1.51397
749,1.51402
750,1.51394
751,1.5138
752,1.51388
753,1.51427
754,1.51416
755,1.51569
756,1.5155
757,1.51631
758,1.51664
759,1.51376
760,1.51429
761,1.5118
762,1.51172
763,1.51161
764,1.51173
765,1.51181
766,1.51196
767,1.51212
768,1.5122
769,1.51239
770,1.51267
771,1.5133
772,1.5132
773,1.51393
774,1.51376
775,1.51299
776,1.51333
777,1.51356
778,1.51349
779,1.51338
780,1.51339
781,1.51354
782,1.51349
783,1.51416
784,1.5143
785,1.51362
786,1.51153
787,1.51207
788,1.51344
789,1.51339
790,1.51381
791,1.51393
792,1.51379
793,1.51373
794,1.51321
795,1.51299
796,1.51261
797,1.51199
798,1.51269
799,1.51254
800,1.51236
801,1.51294
802,1.51301
803,1.51372
804,1.51339
805,1.51437
806,1.51417
807,1.51467
808,1.51527
809,1.51517
810,1.51566
811,1.5153
812,1.51522
813,1.51512
814,1.51533
815,1.51514
816,1.51518
817,1.51533
818,1.51553
819,1.51551
820,1.5156
821,1.51549
822,1.5158
823,1.51586
824,1.516
825,1.51603
826,1.51603
827,1.51611
828,1.51574
829,1.51586
830,1.516
831,1.51641
832,1.51621
833,1.51914
834,1.51826
835,1.51819
836,1.51894
837,1.51876
838,1.51836
839,1.51871
840,1.51823
841,1.51803
842,1.51992
843,1.52023
844,1.51975
845,1.52028
846,1.52008
847,1.51997
848,1.52044
849,1.52027
850,1.52007
851,1.52096
852,1.52114
853,1.52115
854,1.52102
855,1.52156
856,1.52145
857,1.52079
858,1.52192
859,1.52264
860,1.51859
861,1.51928
862,1.51859
863,1.51874
864,1.51882
865,1.51894
866,1.51901
867,1.51886
868,1.51915
869,1.5193
870,1.51914
871,1.51946
872,1.51972
873,1.51949
874,1.52028
875,1.52016
876,1.51969
877,1.5198
878,1.51975
879,1.51961
880,1.51922
881,1.51918
882,1.51902
883,1.51948
884,1.51982
885,1.52035
886,1.51964
887,1.51599
888,1.51596
889,1.51552
890,1.5158
891,1.51639
892,1.51613
893,1.51646
894,1.51648
895,1.51675
896,1.51683
897,1.51637
898,1.51628
899,1.51672
900,1.51618
901,1.51628
902,1.51592
903,1.51583
904,1.51547
905,1.51537
906,1.51568
907,1.51504
908,1.51533
909,1.51537
910,1.51541
911,1.51519
912,1.51512
913,1.51504
914,1.51489
915,1.51471
916,1.51492
917,1.51491
918,1.51481
919,1.5146
920,1.51442
921,1.5143
922,1.51408
923,1.51419
924,1.51418
925,1.51429
926,1.51431
927,1.51425
928,1.51414
929,1.51394
930,1.51397
931,1.51394
932,1.51408
933,1.51435
934,1.51323
935,1.51316
936,1.51286
937,1.51388
938,1.51413
939,1.51419
940,1.51418
941,1.51387
942,1.51356
943,1.51471
944,1.51493
945,1.51594
946,1.51617
947,1.51669
948,1.51671
949,1.51653
950,1.51669
951,1.51673
952,1.51555
953,1.51525
954,1.51571
955,1.51562
956,1.51571
957,1.51638
958,1.51585
959,1.51652
960,1.51584
961,1.51587
962,1.5162
963,1.51634
964,1.51636
965,1.51602
966,1.51582
967,1.51583
968,1.51585
969,1.51577
970,1.51566
971,1.51589
972,1.51572
973,1.51586
974,1.51578
975,1.51595
976,1.51603
977,1.51637
978,1.51636
979,1.51568
980,1.51574
981,1.51602
982,1.51591
983,1.5163
984,1.5161
985,1.51557
986,1.51521
987,1.51539
988,1.5154
989,1.51549
990,1.51574
991,1.51533
992,1.51542
993,1.51598
994,1.51543
995,1.51501
996,1.51436
997,1.51438
998,1.51474
999,1.51431
1000,1.5153
1001,1.5152
1002,1.51543
1003,1.51536
1004,1.51587
1005,1.51668
1006,1.51636
1007,1.51688
1008,1.51729
1009,1.51813
1010,1.51874
1011,1.51968
1012,1.51985
1013,1.5198
1014,1.51996
1015,1.51977
1016,1.51971
1017,1.51952
1018,1.51933
1019,1.51945
1020,1.51934
1021,1.51974
1022,1.51988
1023,1.51974
1024,1.52
1025,1.51963
1026,1.5198
1027,1.5229
1028,1.52241
1029,1.52291
1030,1.52312
1031,1.52265
1032,1.52236
1033,1.52188
1034,1.52219
1035,1.52177
1036,1.52221
1037,1.52196
1038,1.52157
1039,1.52135
1040,1.52113
1041,1.52095
1042,1.52062
1043,1.52025
1044,1.51994
1045,1.51999
1046,1.52002
1047,1.52016
1048,1.52007
1049,1.52004
1050,1.51979
1051,1.51934
1052,1.51918
1053,1.51922
1054,1.51948
1055,1.52021
1056,1.52049
1057,1.51989
1058,1.5195
1059,1.51995
1060,1.51942
1061,1.51834
1062,1.51884
1063,1.51829
1064,1.51798
1065,1.5153
1066,1.51489
1067,1.51499
1068,1.51509
1069,1.51429
1070,1.51417
1071,1.51411
1072,1.51433
1073,1.51464
1074,1.51421
1075,1.51507
1076,1.51469
1077,1.51607
1078,1.5159
1079,1.51655
1080,1.51743
1081,1.51629
1082,1.51693
1083,1.51507
1084,1.51578
1085,1.51601
1086,1.51589
1087,1.51578
1088,1.51567
1089,1.51543
1090,1.51543
1091,1.51552
1092,1.51586
1093,1.51592
1094,1.51586
1095,1.51637
1096,1.51616
1097,1.51622
1098,1.51655
1099,1.51643
1100,1.51622
1101,1.51628
1102,1.51613
1103,1.5163
1104,1.51612
1105,1.51592
1106,1.5176
1107,1.5176
1108,1.51694
1109,1.5165
1110,1.51365
1111,1.51365
1112,1.51344
1113,1.51445
1114,1.51424
1115,1.51463
1116,1.51526
1117,1.51516
1118,1.51511
1119,1.51407
1120,1.51339
1121,1.51365
1122,1.51371
1123,1.51391
1124,1.51377
1125,1.51408
1126,1.51218
1127,1.51162
1128,1.5119
1129,1.51151
1130,1.51099
1131,1.511
1132,1.51054
1133,1.51045
1134,1.51005
1135,1.50986
1136,1.50975
1137,1.50986
1138,1.51
1139,1.50978
1140,1.50995
1141,1.51011
1142,1.51022
1143,1.51044
1144,1.51055
1145,1.51059
1146,1.51053
1147,1.51061
1148,1.51043
1149,1.51053
1150,1.51067
1151,1.51096
1152,1.51109
1153,1.51169
1154,1.51166
1155,1.51342
1156,1.51268
1157,1.51258
1158,1.51347
1159,1.51311
1160,1.51348
1161,1.51394
1162,1.5143
1163,1.51388
1164,1.51284
1165,1.51275
1166,1.5126
1167,1.51278
1168,1.51313
1169,1.51312
1170,1.51349
1171,1.51361
1172,1.51417
1173,1.51386
1174,1.51467
1175,1.51419
1176,1.51446
1177,1.51493
1178,1.51558
1179,1.51645
1180,1.52015
1181,1.51926
1182,1.51949
1183,1.51866
1184,1.52219
1185,1.52202
1186,1.5221
1187,1.52179
1188,1.52218
1189,1.52201
1190,1.52245
1191,1.52228
1192,1.52241
1193,1.52188
1194,1.52227
1195,1.52193
1196,1.52151
1197,1.52151
1198,1.52135
1199,1.52133
1200,1.5215
1201,1.5212
1202,1.52116
1203,1.52108
1204,1.52129
1205,1.52169
1206,1.52194
1207,1.52219
1208,1.52154
1209,1.52113
1210,1.52153
1211,1.52438
1212,1.52373
1213,1.52424
1214,1.5242
1215,1.5235
1216,1.52339
1217,1.52351
1218,1.52282
1219,1.523
1220,1.5258
1221,1.52527
1222,1.52503
1223,1.52499
1224,1.52475
1225,1.52471
1226,1.52439
1227,1.52608
1228,1.52535
1229,1.52578
1230,1.52578
1231,1.5252
1232,1.52484
1233,1.52452
1234,1.52476
1235,1.52495
1236,1.52482
1237,1.52428
1238,1.52394
1239,1.5236
1240,1.5233
1241,1.52333
