SupplyPort 2	Current turn 0.5	Port pressure 8.1
Elapsed	Pressure	Flow rate	Modelled cm3 H2	
1.44e-05	0.00915808	298.946	0.885829
0.518795	1.74556	298.946	155.973
1.03281	3.63332	298.946	309.637
1.54439	5.18416	289.422	457.699
2.05522	6.72393	231.978	576.199
2.56615	7.56631	155.764	655.784
3.0661	7.92872	0	655.784
3.56633	8.01159	0	655.784
4.06846	8.03305	0	655.784
4.57798	8.03634	0	655.784
5.06701	8.03647	0	655.784
5.56616	8.04617	0	655.784
6.07756	8.05081	0	655.784
6.58882	8.04797	0	655.784
7.10013	8.05538	0	655.784
7.58917	8.05673	0	655.784
8.11086	8.05639	0	655.784
8.61092	8.05898	0	655.784
