SupplyPort 1	Port pressure 30
Elapsed	Pressure	Rate
7.38	25.1494	0.00790331	107.243
7.39	25.1676	0.00787673	107.243
7.4	25.1857	0.00785022	107.243
7.41	25.2038	0.00782378	107.243
7.42	25.2219	0.0077974	107.243
7.43	25.2398	0.00777108	107.243
7.44	25.2577	0.00774483	107.243
7.45	25.2756	0.00771864	107.243
7.46	25.2934	0.00769252	107.243
7.47	25.3111	0.00766647	107.243
7.48	25.3287	0.00764048	107.243
7.49	25.3463	0.00761455	107.243
7.5	25.3639	0.0075887	107.243
7.51	25.3814	0.0075629	107.243
7.52	25.3988	0.00753717	107.243
7.53	25.4162	0.00751151	107.243
7.54	25.4335	0.00748592	107.243
7.55	25.4507	0.00746038	107.243
7.56	25.4679	0.00743492	107.243
7.57	25.485	0.00740952	107.243
7.58	25.5021	0.00738418	107.243
7.59	25.5191	0.00735891	107.243
7.6	25.5361	0.00733371	107.243
7.61	25.553	0.00730857	107.243
7.62	25.5698	0.0072835	107.243
7.63	25.5866	0.00725849	107.243
7.64	25.6033	0.00723355	107.243
7.65	25.62	0.00720867	107.243
7.66	25.6366	0.00718386	107.243
7.67	25.6532	0.00715911	107.243
7.68	25.6696	0.00713443	107.243
7.69	25.6861	0.00710982	107.243
7.7	25.7025	0.00708527	107.243
7.71	25.7188	0.00706079	107.243
7.72	25.7351	0.00703637	107.243
7.73	25.7513	0.00701202	107.243
7.74	25.7674	0.00698773	107.243
7.75	25.7835	0.00696351	107.243
7.76	25.7996	0.00693935	107.243
7.77	25.8156	0.00691526	107.243
7.78	25.8315	0.00689123	107.243
7.79	25.8474	0.00686727	107.243
7.8	25.8632	0.00684338	107.243
7.81	25.8789	0.00681955	107.243
7.82	25.8947	0.00679578	107.243
7.83	25.9103	0.00677208	107.243
7.84	25.9259	0.00674845	107.243
7.85	25.9415	0.00672488	107.243
7.86	25.957	0.00670137	107.243
7.87	25.9724	0.00667793	107.243
7.88	25.9878	0.00665456	107.243
7.89	26.0031	0.00663125	107.243
7.9	26.0184	0.006608	107.243
7.91	26.0336	0.00658482	107.243
7.92	26.0488	0.00656171	107.243
7.93	26.0639	0.00653866	107.243
7.94	26.079	0.00651567	107.243
7.95	26.094	0.00649275	107.243
7.96	26.1089	0.0064699	107.243
7.97	26.1238	0.0064471	107.243
7.98	26.1387	0.00642438	107.243
7.99	26.1535	0.00640171	107.243
8	26.1682	0.00637912	107.243
8.01	26.1829	0.00635658	107.243
8.02	26.1976	0.00633411	107.243
8.03	26.2122	0.00631171	107.243
8.04	26.2267	0.00628936	107.243
8.05	26.2412	0.00626709	107.243
8.06	26.2556	0.00624487	107.243
8.07	26.27	0.00622273	107.243
8.08	26.2844	0.00620064	107.243
8.09	26.2986	0.00617862	107.243
8.1	26.3129	0.00615666	107.243
8.11	26.3271	0.00613477	107.243
8.12	26.3412	0.00611294	107.243
8.13	26.3553	0.00609117	107.243
8.14	26.3693	0.00606947	107.243
8.15	26.3833	0.00604783	107.243
8.16	26.3972	0.00602625	107.243
8.17	26.4111	0.00600474	107.243
8.18	26.4249	0.00598329	107.243
8.19	26.4387	0.0059619	107.243
8.2	26.4525	0.00594058	107.243
8.21	26.4661	0.00591932	107.243
8.22	26.4798	0.00589812	107.243
8.23	26.4934	0.00587698	107.243
8.24	26.5069	0.00585591	107.243
8.25	26.5204	0.0058349	107.243
8.26	26.5338	0.00581396	107.243
8.27	26.5472	0.00579307	107.243
8.28	26.5606	0.00577225	107.243
8.29	26.5739	0.00575149	107.243
8.3	26.5871	0.00573079	107.243
8.31	26.6003	0.00571016	107.243
8.32	26.6135	0.00568959	107.243
8.33	26.6266	0.00566908	107.243
8.34	26.6396	0.00564863	107.243
8.35	26.6527	0.00562824	107.243
8.36	26.6656	0.00560792	107.243
8.37	26.6785	0.00558765	107.243
8.38	26.6914	0.00556745	107.243
8.39	26.7042	0.00554731	107.243
8.4	26.717	0.00552723	107.243
8.41	26.7298	0.00550721	107.243
8.42	26.7424	0.00548726	107.243
8.43	26.7551	0.00546736	107.243
8.44	26.7677	0.00544753	107.243
8.45	26.7802	0.00542775	107.243
8.46	26.7927	0.00540804	107.243
8.47	26.8052	0.00538839	107.243
8.48	26.8176	0.0053688	107.243
8.49	26.83	0.00534926	107.243
8.5	26.8423	0.00532979	107.243
8.51	26.8546	0.00531038	107.243
8.52	26.8668	0.00529103	107.243
8.53	26.879	0.00527174	107.243
8.54	26.8911	0.00525251	107.243
8.55	26.9032	0.00523334	107.243
8.56	26.9153	0.00521423	107.243
8.57	26.9273	0.00519518	107.243
8.58	26.9393	0.00517619	107.243
8.59	26.9512	0.00515726	107.243
8.6	26.9631	0.00513839	107.243
8.61	26.9749	0.00511958	107.243
8.62	26.9867	0.00510082	107.243
8.63	26.9984	0.00508213	107.243
8.64	27.0101	0.0050635	107.243
8.65	27.0218	0.00504492	107.243
8.66	27.0334	0.0050264	107.243
8.67	27.045	0.00500794	107.243
8.68	27.0565	0.00498954	107.243
8.69	27.068	0.0049712	107.243
8.7	27.0795	0.00495292	107.243
8.71	27.0909	0.00493469	107.243
8.72	27.1023	0.00491652	107.243
8.73	27.1136	0.00489841	107.243
8.74	27.1249	0.00488036	107.243
8.75	27.1361	0.00486237	107.243
8.76	27.1473	0.00484443	107.243
8.77	27.1585	0.00482655	107.243
8.78	27.1696	0.00480873	107.243
8.79	27.1807	0.00479097	107.243
8.8	27.1917	0.00477326	107.243
8.81	27.2027	0.00475561	107.243
8.82	27.2136	0.00473802	107.243
8.83	27.2246	0.00472048	107.243
8.84	27.2354	0.004703	107.243
8.85	27.2463	0.00468558	107.243
8.86	27.2571	0.00466821	107.243
8.87	27.2678	0.00465091	107.243
8.88	27.2785	0.00463365	107.243
8.89	27.2892	0.00461645	107.243
8.9	27.2998	0.00459931	107.243
8.91	27.3104	0.00458223	107.243
8.92	27.321	0.0045652	107.243
8.93	27.3315	0.00454822	107.243
8.94	27.342	0.00453131	107.243
8.95	27.3524	0.00451444	107.243
8.96	27.3628	0.00449764	107.243
8.97	27.3732	0.00448088	107.243
8.98	27.3835	0.00446419	107.243
8.99	27.3938	0.00444754	107.243
9	27.404	0.00443096	107.243
9.01	27.4142	0.00441442	107.243
9.02	27.4244	0.00439794	107.243
9.03	27.4345	0.00438152	107.243
9.04	27.4446	0.00436515	107.243
9.05	27.4547	0.00434884	107.243
9.06	27.4647	0.00433257	107.243
9.07	27.4747	0.00431637	107.243
9.08	27.4846	0.00430021	107.243
9.09	27.4945	0.00428411	107.243
9.1	27.5044	0.00426807	107.243
9.11	27.5142	0.00425208	107.243
9.12	27.524	0.00423614	107.243
9.13	27.5338	0.00422025	107.243
9.14	27.5435	0.00420442	107.243
9.15	27.5532	0.00418864	107.243
9.16	27.5628	0.00417291	107.243
9.17	27.5724	0.00415724	107.243
9.18	27.582	0.00414161	107.243
9.19	27.5915	0.00412604	107.243
9.2	27.601	0.00411053	107.243
9.21	27.6105	0.00409506	107.243
9.22	27.6199	0.00407965	107.243
9.23	27.6293	0.00406429	107.243
9.24	27.6387	0.00404898	107.243
9.25	27.648	0.00403372	107.243
9.26	27.6573	0.00401852	107.243
9.27	27.6666	0.00400336	107.243
9.28	27.6758	0.00398826	107.243
9.29	27.685	0.00397321	107.243
9.3	27.6941	0.00395821	107.243
9.31	27.7032	0.00394326	107.243
9.32	27.7123	0.00392836	107.243
9.33	27.7214	0.00391351	107.243
9.34	27.7304	0.00389872	107.243
9.35	27.7394	0.00388397	107.243
9.36	27.7483	0.00386927	107.243
9.37	27.7572	0.00385463	107.243
9.38	27.7661	0.00384003	107.243
9.39	27.7749	0.00382548	107.243
9.4	27.7838	0.00381099	107.243
9.41	27.7925	0.00379654	107.243
9.42	27.8013	0.00378214	107.243
9.43	27.81	0.00376779	107.243
9.44	27.8187	0.0037535	107.243
9.45	27.8273	0.00373925	107.243
9.46	27.8359	0.00372505	107.243
9.47	27.8445	0.0037109	107.243
9.48	27.853	0.00369679	107.243
9.49	27.8616	0.00368274	107.243
9.5	27.87	0.00366873	107.243
9.51	27.8785	0.00365478	107.243
9.52	27.8869	0.00364087	107.243
9.53	27.8953	0.00362701	107.243
9.54	27.9036	0.0036132	107.243
9.55	27.912	0.00359943	107.243
9.56	27.9203	0.00358571	107.243
9.57	27.9285	0.00357205	107.243
9.58	27.9367	0.00355842	107.243
9.59	27.9449	0.00354485	107.243
9.6	27.9531	0.00353132	107.243
9.61	27.9612	0.00351784	107.243
9.62	27.9693	0.00350441	107.243
9.63	27.9774	0.00349102	107.243
9.64	27.9855	0.00347769	107.243
9.65	27.9935	0.00346439	107.243
9.66	28.0014	0.00345115	107.243
9.67	28.0094	0.00343795	107.243
9.68	28.0173	0.00342479	107.243
9.69	28.0252	0.00341169	107.243
9.7	28.0331	0.00339863	107.243
9.71	28.0409	0.00338561	107.243
9.72	28.0487	0.00337264	107.243
9.73	28.0564	0.00335972	107.243
9.74	28.0642	0.00334684	107.243
9.75	28.0719	0.003334	107.243
9.76	28.0796	0.00332122	107.243
9.77	28.0872	0.00330847	107.243
9.78	28.0948	0.00329578	107.243
9.79	28.1024	0.00328312	107.243
9.8	28.11	0.00327052	107.243
9.81	28.1175	0.00325795	107.243
9.82	28.125	0.00324543	107.243
9.83	28.1325	0.00323296	107.243
9.84	28.1399	0.00322053	107.243
9.85	28.1474	0.00320814	107.243
9.86	28.1548	0.0031958	107.243
9.87	28.1621	0.0031835	107.243
9.88	28.1694	0.00317124	107.243
9.89	28.1767	0.00315903	107.243
9.9	28.184	0.00314686	107.243
9.91	28.1913	0.00313474	107.243
9.92	28.1985	0.00312266	107.243
9.93	28.2057	0.00311062	107.243
9.94	28.2128	0.00309862	107.243
9.95	28.22	0.00308667	107.243
9.96	28.2271	0.00307476	107.243
9.97	28.2342	0.00306289	107.243
9.98	28.2412	0.00305107	107.243
9.99	28.2483	0.00303929	107.243
10	28.2552	0.00302755	107.243
10.01	28.2622	0.00301585	107.243
10.02	28.2692	0.00300419	107.243
10.03	28.2761	0.00299258	107.243
10.04	28.283	0.00298101	107.243
10.05	28.2898	0.00296948	107.243
10.06	28.2967	0.00295799	107.243
10.07	28.3035	0.00294654	107.243
10.08	28.3103	0.00293513	107.243
10.09	28.317	0.00292376	107.243
10.1	28.3238	0.00291244	107.243
10.11	28.3305	0.00290116	107.243
10.12	28.3372	0.00288991	107.243
10.13	28.3438	0.00287871	107.243
10.14	28.3504	0.00286755	107.243
10.15	28.3571	0.00285643	107.243
10.16	28.3636	0.00284534	107.243
10.17	28.3702	0.0028343	107.243
10.18	28.3767	0.0028233	107.243
10.19	28.3832	0.00281234	107.243
10.2	28.3897	0.00280142	107.243
10.21	28.3961	0.00279053	107.243
10.22	28.4026	0.00277969	107.243
10.23	28.409	0.00276889	107.243
10.24	28.4153	0.00275812	107.243
10.25	28.4217	0.0027474	107.243
10.26	28.428	0.00273671	107.243
10.27	28.4343	0.00272607	107.243
10.28	28.4406	0.00271546	107.243
10.29	28.4469	0.00270489	107.243
10.3	28.4531	0.00269436	107.243
10.31	28.4593	0.00268387	107.243
10.32	28.4655	0.00267341	107.243
10.33	28.4716	0.002663	107.243
10.34	28.4778	0.00265262	107.243
10.35	28.4839	0.00264228	107.243
10.36	28.49	0.00263197	107.243
10.37	28.496	0.00262171	107.243
10.38	28.5021	0.00261148	107.243
10.39	28.5081	0.00260129	107.243
10.4	28.5141	0.00259114	107.243
10.41	28.52	0.00258103	107.243
10.42	28.526	0.00257095	107.243
10.43	28.5319	0.00256091	107.243
10.44	28.5378	0.00255091	107.243
10.45	28.5437	0.00254094	107.243
10.46	28.5495	0.00253101	107.243
10.47	28.5553	0.00252111	107.243
10.48	28.5611	0.00251126	107.243
10.49	28.5669	0.00250144	107.243
10.5	28.5727	0.00249165	107.243
10.51	28.5784	0.0024819	107.243
10.52	28.5841	0.00247219	107.243
10.53	28.5898	0.00246251	107.243
10.54	28.5955	0.00245287	107.243
10.55	28.6012	0.00244327	107.243
10.56	28.6068	0.0024337	107.243
10.57	28.6124	0.00242416	107.243
10.58	28.618	0.00241466	107.243
10.59	28.6235	0.0024052	107.243
10.6	28.6291	0.00239577	107.243
10.61	28.6346	0.00238638	107.243
10.62	28.6401	0.00237702	107.243
10.63	28.6456	0.00236769	107.243
10.64	28.651	0.0023584	107.243
10.65	28.6564	0.00234915	107.243
10.66	28.6619	0.00233992	107.243
10.67	28.6672	0.00233074	107.243
10.68	28.6726	0.00232159	107.243
10.69	28.678	0.00231247	107.243
10.7	28.6833	0.00230338	107.243
10.71	28.6886	0.00229433	107.243
10.72	28.6939	0.00228531	107.243
10.73	28.6991	0.00227633	107.243
10.74	28.7044	0.00226738	107.243
10.75	28.7096	0.00225846	107.243
10.76	28.7148	0.00224958	107.243
10.77	28.72	0.00224073	107.243
10.78	28.7251	0.00223191	107.243
10.79	28.7303	0.00222313	107.243
10.8	28.7354	0.00221438	107.243
10.81	28.7405	0.00220566	107.243
10.82	28.7456	0.00219697	107.243
10.83	28.7506	0.00218832	107.243
10.84	28.7557	0.0021797	107.243
10.85	28.7607	0.00217111	107.243
10.86	28.7657	0.00216255	107.243
10.87	28.7707	0.00215403	107.243
10.88	28.7756	0.00214553	107.243
10.89	28.7806	0.00213707	107.243
10.9	28.7855	0.00212865	107.243
10.91	28.7904	0.00212025	107.243
10.92	28.7953	0.00211188	107.243
10.93	28.8001	0.00210355	107.243
10.94	28.805	0.00209524	107.243
10.95	28.8098	0.00208697	107.243
10.96	28.8146	0.00207873	107.243
10.97	28.8194	0.00207052	107.243
10.98	28.8242	0.00206234	107.243
10.99	28.8289	0.0020542	107.243
11	28.8337	0.00204608	107.243
11.01	28.8384	0.00203799	107.243
11.02	28.8431	0.00202994	107.243
11.03	28.8477	0.00202191	107.243
11.04	28.8524	0.00201392	107.243
11.05	28.857	0.00200595	107.243
11.06	28.8616	0.00199802	107.243
11.07	28.8662	0.00199011	107.243
11.08	28.8708	0.00198224	107.243
11.09	28.8754	0.00197439	107.243
11.1	28.8799	0.00196657	107.243
11.11	28.8845	0.00195879	107.243
11.12	28.889	0.00195103	107.243
11.13	28.8935	0.0019433	107.243
11.14	28.8979	0.00193561	107.243
11.15	28.9024	0.00192794	107.243
11.16	28.9068	0.0019203	107.243
11.17	28.9113	0.00191269	107.243
11.18	28.9157	0.00190511	107.243
11.19	28.9201	0.00189755	107.243
11.2	28.9244	0.00189003	107.243
11.21	28.9288	0.00188253	107.243
11.22	28.9331	0.00187507	107.243
11.23	28.9374	0.00186763	107.243
11.24	28.9417	0.00186022	107.243
11.25	28.946	0.00185283	107.243
11.26	28.9503	0.00184548	107.243
11.27	28.9545	0.00183815	107.243
11.28	28.9588	0.00183086	107.243
11.29	28.963	0.00182358	107.243
11.3	28.9672	0.00181634	107.243
11.31	28.9714	0.00180913	107.243
11.32	28.9755	0.00180194	107.243
11.33	28.9797	0.00179478	107.243
11.34	28.9838	0.00178765	107.243
11.35	28.9879	0.00178054	107.243
11.36	28.992	0.00177346	107.243
11.37	28.9961	0.00176641	107.243
11.38	29.0002	0.00175939	107.243
11.39	29.0042	0.00175239	107.243
11.4	29.0083	0.00174542	107.243
11.41	29.0123	0.00173847	107.243
11.42	29.0163	0.00173155	107.243
11.43	29.0203	0.00172466	107.243
11.44	29.0242	0.0017178	107.243
11.45	29.0282	0.00171096	107.243
11.46	29.0321	0.00170415	107.243
11.47	29.0361	0.00169736	107.243
11.48	29.04	0.0016906	107.243
11.49	29.0439	0.00168387	107.243
11.5	29.0477	0.00167716	107.243
11.51	29.0516	0.00167048	107.243
11.52	29.0555	0.00166382	107.243
11.53	29.0593	0.00165719	107.243
11.54	29.0631	0.00165058	107.243
11.55	29.0669	0.001644	107.243
11.56	29.0707	0.00163745	107.243
11.57	29.0745	0.00163092	107.243
11.58	29.0782	0.00162441	107.243
11.59	29.082	0.00161793	107.243
11.6	29.0857	0.00161148	107.243
11.61	29.0894	0.00160505	107.243
11.62	29.0931	0.00159864	107.243
11.63	29.0968	0.00159226	107.243
11.64	29.1004	0.0015859	107.243
11.65	29.1041	0.00157957	107.243
11.66	29.1077	0.00157326	107.243
11.67	29.1113	0.00156698	107.243
11.68	29.115	0.00156072	107.243
11.69	29.1185	0.00155449	107.243
11.7	29.1221	0.00154828	107.243
11.71	29.1257	0.00154209	107.243
11.72	29.1292	0.00153593	107.243
11.73	29.1328	0.00152979	107.243
11.74	29.1363	0.00152368	107.243
11.75	29.1398	0.00151758	107.243
11.76	29.1433	0.00151152	107.243
11.77	29.1468	0.00150547	107.243
11.78	29.1503	0.00149945	107.243
11.79	29.1537	0.00149345	107.243
11.8	29.1571	0.00148748	107.243
11.81	29.1606	0.00148153	107.243
11.82	29.164	0.0014756	107.243
11.83	29.1674	0.00146969	107.243
11.84	29.1708	0.00146381	107.243
11.85	29.1741	0.00145795	107.243
11.86	29.1775	0.00145211	107.243
11.87	29.1808	0.0014463	107.243
11.88	29.1842	0.00144051	107.243
11.89	29.1875	0.00143474	107.243
11.9	29.1908	0.00142899	107.243
11.91	29.1941	0.00142327	107.243
11.92	29.1974	0.00141757	107.243
11.93	29.2006	0.00141189	107.243
11.94	29.2039	0.00140623	107.243
11.95	29.2071	0.00140059	107.243
11.96	29.2103	0.00139498	107.243
11.97	29.2135	0.00138938	107.243
11.98	29.2167	0.00138381	107.243
11.99	29.2199	0.00137827	107.243
12	29.2231	0.00137274	107.243
12.01	29.2263	0.00136723	107.243
12.02	29.2294	0.00136175	107.243
12.03	29.2326	0.00135628	107.243
12.04	29.2357	0.00135084	107.243
12.05	29.2388	0.00134542	107.243
12.06	29.2419	0.00134002	107.243
12.07	29.245	0.00133464	107.243
12.08	29.248	0.00132929	107.243
12.09	29.2511	0.00132395	107.243
12.1	29.2542	0.00131863	107.243
12.11	29.2572	0.00131334	107.243
12.12	29.2602	0.00130807	107.243
12.13	29.2632	0.00130281	107.243
12.14	29.2662	0.00129758	107.243
12.15	29.2692	0.00129237	107.243
12.16	29.2722	0.00128717	107.243
12.17	29.2752	0.001282	107.243
12.18	29.2781	0.00127685	107.243
12.19	29.281	0.00127172	107.243
12.2	29.284	0.00126661	107.243
12.21	29.2869	0.00126151	107.243
12.22	29.2898	0.00125644	107.243
12.23	29.2927	0.00125139	107.243
12.24	29.2956	0.00124636	107.243
12.25	29.2984	0.00124135	107.243
12.26	29.3013	0.00123635	107.243
12.27	29.3041	0.00123138	107.243
12.28	29.307	0.00122643	107.243
12.29	29.3098	0.00122149	107.243
12.3	29.3126	0.00121658	107.243
12.31	29.3154	0.00121168	107.243
12.32	29.3182	0.0012068	107.243
12.33	29.321	0.00120195	107.243
12.34	29.3238	0.00119711	107.243
12.35	29.3265	0.00119229	107.243
12.36	29.3293	0.00118749	107.243
12.37	29.332	0.00118271	107.243
12.38	29.3347	0.00117794	107.243
12.39	29.3374	0.0011732	107.243
12.4	29.3401	0.00116847	107.243
12.41	29.3428	0.00116377	107.243
12.42	29.3455	0.00115908	107.243
12.43	29.3482	0.00115441	107.243
12.44	29.3508	0.00114976	107.243
12.45	29.3535	0.00114512	107.243
12.46	29.3561	0.00114051	107.243
12.47	29.3587	0.00113591	107.243
12.48	29.3614	0.00113133	107.243
12.49	29.364	0.00112677	107.243
12.5	29.3666	0.00112223	107.243
12.51	29.3691	0.0011177	107.243
12.52	29.3717	0.0011132	107.243
12.53	29.3743	0.00110871	107.243
12.54	29.3768	0.00110423	107.243
12.55	29.3794	0.00109978	107.243
12.56	29.3819	0.00109534	107.243
12.57	29.3844	0.00109092	107.243
12.58	29.3869	0.00108652	107.243
12.59	29.3894	0.00108214	107.243
12.6	29.3919	0.00107777	107.243
12.61	29.3944	0.00107342	107.243
12.62	29.3969	0.00106909	107.243
12.63	29.3993	0.00106477	107.243
12.64	29.4018	0.00106047	107.243
12.65	29.4042	0.00105619	107.243
12.66	29.4067	0.00105193	107.243
12.67	29.4091	0.00104768	107.243
12.68	29.4115	0.00104345	107.243
12.69	29.4139	0.00103923	107.243
12.7	29.4163	0.00103503	107.243
12.71	29.4187	0.00103085	107.243
12.72	29.4211	0.00102669	107.243
12.73	29.4234	0.00102254	107.243
12.74	29.4258	0.00101841	107.243
12.75	29.4281	0.00101429	107.243
12.76	29.4305	0.00101019	107.243
12.77	29.4328	0.00100611	107.243
12.78	29.4351	0.00100204	107.243
12.79	29.4374	0.000997993	107.243
12.8	29.4397	0.000993959	107.243
12.81	29.442	0.00098994	107.243
12.82	29.4443	0.000985937	107.243
12.83	29.4465	0.00098195	107.243
12.84	29.4488	0.000977979	107.243
12.85	29.4511	0.000974023	107.243
12.86	29.4533	0.000970084	107.243
12.87	29.4555	0.000966159	107.243
12.88	29.4578	0.000962251	107.243
12.89	29.46	0.000958358	107.243
12.9	29.4622	0.00095448	107.243
12.91	29.4644	0.000950618	107.243
12.92	29.4666	0.00094677	107.243
12.93	29.4687	0.000942939	107.243
12.94	29.4709	0.000939122	107.243
12.95	29.4731	0.000935321	107.243
12.96	29.4752	0.000931534	107.243
12.97	29.4774	0.000927763	107.243
12.98	29.4795	0.000924007	107.243
12.99	29.4816	0.000920265	107.243
13	29.4838	0.000916539	107.243
13.01	29.4859	0.000912827	107.243
13.02	29.488	0.00090913	107.243
13.03	29.4901	0.000905448	107.243
13.04	29.4921	0.00090178	107.243
13.05	29.4942	0.000898127	107.243
13.06	29.4963	0.000894488	107.243
13.07	29.4984	0.000890864	107.243
13.08	29.5004	0.000887255	107.243
13.09	29.5024	0.000883659	107.243
13.1	29.5045	0.000880078	107.243
13.11	29.5065	0.000876511	107.243
13.12	29.5085	0.000872959	107.243
13.13	29.5105	0.00086942	107.243
13.14	29.5125	0.000865896	107.243
13.15	29.5145	0.000862386	107.243
13.16	29.5165	0.000858889	107.243
13.17	29.5185	0.000855407	107.243
13.18	29.5205	0.000851938	107.243
13.19	29.5224	0.000848483	107.243
13.2	29.5244	0.000845042	107.243
13.21	29.5263	0.000841615	107.243
13.22	29.5283	0.000838201	107.243
13.23	29.5302	0.000834801	107.243
13.24	29.5321	0.000831415	107.243
13.25	29.534	0.000828042	107.243
13.26	29.5359	0.000824682	107.243
13.27	29.5378	0.000821336	107.243
13.28	29.5397	0.000818003	107.243
13.29	29.5416	0.000814684	107.243
13.3	29.5435	0.000811378	107.243
13.31	29.5454	0.000808085	107.243
13.32	29.5472	0.000804805	107.243
13.33	29.5491	0.000801538	107.243
13.34	29.5509	0.000798284	107.243
13.35	29.5528	0.000795043	107.243
13.36	29.5546	0.000791815	107.243
13.37	29.5564	0.0007886	107.243
13.38	29.5582	0.000785398	107.243
13.39	29.56	0.000782209	107.243
13.4	29.5618	0.000779032	107.243
13.41	29.5636	0.000775868	107.243
13.42	29.5654	0.000772717	107.243
13.43	29.5672	0.000769578	107.243
13.44	29.569	0.000766452	107.243
13.45	29.5707	0.000763339	107.243
13.46	29.5725	0.000760237	107.243
13.47	29.5742	0.000757149	107.243
13.48	29.576	0.000754072	107.243
13.49	29.5777	0.000751008	107.243
13.5	29.5794	0.000747956	107.243
13.51	29.5812	0.000744917	107.243
13.52	29.5829	0.000741889	107.243
13.53	29.5846	0.000738874	107.243
13.54	29.5863	0.00073587	107.243
13.55	29.588	0.000732879	107.243
13.56	29.5897	0.0007299	107.243
13.57	29.5914	0.000726932	107.243
13.58	29.593	0.000723977	107.243
13.59	29.5947	0.000721033	107.243
13.6	29.5964	0.000718101	107.243
13.61	29.598	0.000715181	107.243
13.62	29.5997	0.000712273	107.243
13.63	29.6013	0.000709376	107.243
13.64	29.6029	0.000706491	107.243
13.65	29.6046	0.000703617	107.243
13.66	29.6062	0.000700755	107.243
13.67	29.6078	0.000697905	107.243
13.68	29.6094	0.000695065	107.243
13.69	29.611	0.000692238	107.243
13.7	29.6126	0.000689421	107.243
13.71	29.6142	0.000686616	107.243
13.72	29.6158	0.000683822	107.243
13.73	29.6173	0.000681039	107.243
13.74	29.6189	0.000678268	107.243
13.75	29.6205	0.000675507	107.243
13.76	29.622	0.000672758	107.243
13.77	29.6236	0.00067002	107.243
13.78	29.6251	0.000667292	107.243
13.79	29.6266	0.000664576	107.243
13.8	29.6282	0.000661871	107.243
13.81	29.6297	0.000659176	107.243
13.82	29.6312	0.000656492	107.243
13.83	29.6327	0.000653819	107.243
13.84	29.6342	0.000651157	107.243
13.85	29.6357	0.000648505	107.243
13.86	29.6372	0.000645865	107.243
13.87	29.6387	0.000643234	107.243
13.88	29.6402	0.000640614	107.243
13.89	29.6417	0.000638005	107.243
13.9	29.6431	0.000635407	107.243
13.91	29.6446	0.000632818	107.243
13.92	29.6461	0.00063024	107.243
13.93	29.6475	0.000627673	107.243
13.94	29.649	0.000625116	107.243
13.95	29.6504	0.000622569	107.243
13.96	29.6518	0.000620032	107.243
13.97	29.6533	0.000617506	107.243
13.98	29.6547	0.00061499	107.243
13.99	29.6561	0.000612483	107.243
14	29.6575	0.000609987	107.243
14.01	29.6589	0.000607501	107.243
14.02	29.6603	0.000605025	107.243
14.03	29.6617	0.000602559	107.243
14.04	29.6631	0.000600103	107.243
14.05	29.6645	0.000597657	107.243
14.06	29.6658	0.000595221	107.243
14.07	29.6672	0.000592794	107.243
14.08	29.6686	0.000590377	107.243
14.09	29.6699	0.00058797	107.243
14.1	29.6713	0.000585573	107.243
14.11	29.6726	0.000583185	107.243
14.12	29.674	0.000580807	107.243
14.13	29.6753	0.000578439	107.243
14.14	29.6767	0.00057608	107.243
14.15	29.678	0.00057373	107.243
14.16	29.6793	0.00057139	107.243
14.17	29.6806	0.00056906	107.243
14.18	29.6819	0.000566738	107.243
14.19	29.6832	0.000564427	107.243
14.2	29.6845	0.000562124	107.243
14.21	29.6858	0.000559831	107.243
14.22	29.6871	0.000557547	107.243
14.23	29.6884	0.000555272	107.243
14.24	29.6897	0.000553007	107.243
14.25	29.691	0.00055075	107.243
14.26	29.6922	0.000548503	107.243
14.27	29.6935	0.000546265	107.243
14.28	29.6947	0.000544036	107.243
14.29	29.696	0.000541815	107.243
14.3	29.6972	0.000539604	107.243
14.31	29.6985	0.000537402	107.243
14.32	29.6997	0.000535208	107.243
14.33	29.701	0.000533024	107.243
14.34	29.7022	0.000530848	107.243
14.35	29.7034	0.000528681	107.243
14.36	29.7046	0.000526523	107.243
14.37	29.7058	0.000524373	107.243
14.38	29.707	0.000522232	107.243
14.39	29.7082	0.0005201	107.243
14.4	29.7094	0.000517977	107.243
14.41	29.7106	0.000515862	107.243
14.42	29.7118	0.000513755	107.243
14.43	29.713	0.000511657	107.243
14.44	29.7142	0.000509568	107.243
14.45	29.7154	0.000507487	107.243
14.46	29.7165	0.000505414	107.243
14.47	29.7177	0.00050335	107.243
14.48	29.7188	0.000501294	107.243
14.49	29.72	0.000499246	107.243
14.5	29.7212	0.000497207	107.243
14.51	29.7223	0.000495176	107.243
14.52	29.7234	0.000493153	107.243
14.53	29.7246	0.000491138	107.243
14.54	29.7257	0.000489132	107.243
14.55	29.7268	0.000487134	107.243
14.56	29.7279	0.000485143	107.243
14.57	29.7291	0.000483161	107.243
14.58	29.7302	0.000481187	107.243
14.59	29.7313	0.000479221	107.243
14.6	29.7324	0.000477262	107.243
14.61	29.7335	0.000475312	107.243
14.62	29.7346	0.000473369	107.243
14.63	29.7357	0.000471435	107.243
14.64	29.7368	0.000469508	107.243
14.65	29.7378	0.000467589	107.243
14.66	29.7389	0.000465678	107.243
14.67	29.74	0.000463774	107.243
14.68	29.7411	0.000461878	107.243
14.69	29.7421	0.00045999	107.243
14.7	29.7432	0.00045811	107.243
14.71	29.7442	0.000456237	107.243
14.72	29.7453	0.000454372	107.243
14.73	29.7463	0.000452514	107.243
14.74	29.7474	0.000450664	107.243
14.75	29.7484	0.000448821	107.243
14.76	29.7494	0.000446986	107.243
14.77	29.7505	0.000445158	107.243
