SupplyPort 1	Current turn 0.5	Port pressure 50
Elapsed	Pressure	Flow rate	Modelled cm3 H2	
0	0.0301463	815.523	2.92174
0.01	0.027244	815.523	11.077
0.02	0.103288	815.523	19.2322
0.03	0.179332	815.523	27.3874
0.04	0.255376	815.523	35.5427
0.05	0.33142	815.523	43.6979
0.06	0.407465	815.523	51.8531
0.07	0.483509	815.523	60.0084
0.08	0.559553	815.523	68.1636
0.09	0.635597	815.523	76.3188
0.1	0.711641	815.523	84.474
0.11	0.787685	815.523	92.6293
0.12	0.863729	815.523	100.785
0.13	0.939774	815.523	108.94
0.14	1.01582	815.523	117.095
0.15	1.09186	815.523	125.25
0.16	1.16791	815.523	133.405
0.17	1.24395	815.523	141.561
0.18	1.31999	815.523	149.716
0.19	1.39604	815.523	157.871
0.2	1.47208	815.523	166.026
0.21	1.54813	815.523	174.182
0.22	1.62417	815.523	182.337
0.23	1.70021	815.523	190.492
0.24	1.77626	815.523	198.647
0.25	1.8523	815.523	206.803
0.26	1.92835	815.523	214.958
0.27	2.00439	815.523	223.113
0.28	2.08044	815.523	231.268
0.29	2.15648	815.523	239.423
0.3	2.23252	815.523	247.579
0.31	2.30857	815.523	255.734
0.32	2.38461	815.523	263.889
0.33	2.46066	815.523	272.044
0.34	2.5367	815.523	280.2
0.35	2.61274	815.523	288.355
0.36	2.68879	815.523	296.51
0.37	2.76483	815.523	304.665
0.38	2.84088	815.523	312.821
0.39	2.91692	815.523	320.976
0.4	2.99297	815.523	329.131
0.41	3.06901	815.523	337.286
0.42	3.14505	815.523	345.441
0.43	3.2211	815.523	353.597
0.44	3.29714	815.523	361.752
0.45	3.37319	815.523	369.907
0.46	3.44923	815.523	378.062
0.47	3.52527	815.523	386.218
0.48	3.60132	815.523	394.373
0.49	3.67736	815.523	402.528
0.5	3.75341	815.523	410.683
0.51	3.82945	815.523	418.839
0.52	3.90549	815.523	426.994
0.53	3.98154	815.523	435.149
0.54	4.05758	815.523	443.304
0.55	4.13363	815.523	451.459
0.56	4.20967	815.523	459.615
0.57	4.28572	815.523	467.77
0.58	4.36176	815.523	475.925
0.59	4.4378	815.523	484.08
0.6	4.51385	815.523	492.236
0.61	4.58989	815.523	500.391
0.62	4.66594	815.523	508.546
0.63	4.74198	815.523	516.701
0.64	4.81802	815.523	524.857
0.65	4.89407	815.523	533.012
0.66	4.97011	815.523	541.167
0.67	5.04616	815.523	549.322
0.68	5.1222	815.523	557.477
0.69	5.19824	815.523	565.633
0.7	5.27429	815.523	573.788
0.71	5.35033	815.523	581.943
0.72	5.42638	815.523	590.098
0.73	5.50242	815.523	598.254
0.74	5.57847	815.523	606.409
0.75	5.65451	815.523	614.564
0.76	5.73055	815.523	622.719
0.77	5.8066	815.523	630.875
0.78	5.88264	815.523	639.03
0.79	5.95869	815.523	647.185
0.8	6.03473	815.523	655.34
0.81	6.11077	815.523	663.495
0.82	6.18682	815.523	671.651
0.83	6.26286	815.523	679.806
0.84	6.33891	815.523	687.961
0.85	6.41495	815.523	696.116
0.86	6.491	815.523	704.272
0.87	6.56704	815.523	712.427
0.88	6.64308	815.523	720.582
0.89	6.71913	815.523	728.737
0.9	6.79517	815.523	736.893
0.91	6.87122	815.523	745.048
0.92	6.94726	815.523	753.203
0.93	7.0233	815.523	761.358
0.94	7.09935	815.523	769.513
0.95	7.17539	815.523	777.669
0.96	7.25144	815.523	785.824
0.97	7.32748	815.523	793.979
0.98	7.40352	815.523	802.134
0.99	7.47957	815.523	810.29
1	7.55561	815.523	818.445
1.01	7.63166	815.523	826.6
1.02	7.7077	815.523	834.755
1.03	7.78375	815.523	842.911
1.04	7.85979	815.523	851.066
1.05	7.93583	815.523	859.221
1.06	8.01188	815.523	867.376
1.07	8.08792	815.523	875.531
1.08	8.16397	815.523	883.687
1.09	8.24001	815.523	891.842
1.1	8.31605	815.523	899.997
1.11	8.3921	815.523	908.152
1.12	8.46814	815.523	916.308
1.13	8.54419	815.523	924.463
1.14	8.62023	815.523	932.618
1.15	8.69627	815.523	940.773
1.16	8.77232	815.523	948.929
1.17	8.84836	815.523	957.084
1.18	8.92441	815.523	965.239
1.19	9.00045	815.523	973.394
1.2	9.0765	815.523	981.549
1.21	9.15254	815.523	989.705
1.22	9.22858	815.523	997.86
1.23	9.30463	815.523	1006.02
1.24	9.38067	815.523	1014.17
1.25	9.45672	815.523	1022.33
1.26	9.53276	815.523	1030.48
1.27	9.6088	815.523	1038.64
1.28	9.68485	815.523	1046.79
1.29	9.76089	815.523	1054.95
1.3	9.83694	815.523	1063.1
1.31	9.91298	815.523	1071.26
1.32	9.98903	815.523	1079.41
1.33	10.0651	815.523	1087.57
1.34	10.1411	815.523	1095.72
1.35	10.2172	815.523	1103.88
1.36	10.2932	815.523	1112.03
1.37	10.3692	815.523	1120.19
1.38	10.4453	815.523	1128.34
1.39	10.5213	815.523	1136.5
1.4	10.5974	815.523	1144.65
1.41	10.6734	815.523	1152.81
1.42	10.7495	815.523	1160.96
1.43	10.8255	815.523	1169.12
1.44	10.9016	815.523	1177.27
1.45	10.9776	815.523	1185.43
1.46	11.0536	815.523	1193.59
1.47	11.1297	815.523	1201.74
1.48	11.2057	815.523	1209.9
1.49	11.2818	815.523	1218.05
1.5	11.3578	815.523	1226.21
1.51	11.4339	815.523	1234.36
1.52	11.5099	815.523	1242.52
1.53	11.586	815.523	1250.67
1.54	11.662	815.523	1258.83
1.55	11.738	815.523	1266.98
1.56	11.8141	815.523	1275.14
1.57	11.8901	815.523	1283.29
1.58	11.9662	815.523	1291.45
1.59	12.0422	815.523	1299.6
1.6	12.1183	815.523	1307.76
1.61	12.1943	815.523	1315.91
1.62	12.2703	815.523	1324.07
1.63	12.3464	815.523	1332.22
1.64	12.4224	815.523	1340.38
1.65	12.4985	815.523	1348.53
1.66	12.5745	815.523	1356.69
1.67	12.6506	815.523	1364.85
1.68	12.7266	815.523	1373
1.69	12.8027	815.523	1381.16
1.7	12.8787	815.523	1389.31
1.71	12.9547	815.523	1397.47
1.72	13.0308	815.523	1405.62
1.73	13.1068	815.523	1413.78
1.74	13.1829	815.523	1421.93
1.75	13.2589	815.523	1430.09
1.76	13.335	815.523	1438.24
1.77	13.411	815.523	1446.4
1.78	13.4871	815.523	1454.55
1.79	13.5631	815.523	1462.71
1.8	13.6391	815.523	1470.86
1.81	13.7152	815.523	1479.02
1.82	13.7912	815.523	1487.17
1.83	13.8673	815.523	1495.33
1.84	13.9433	815.523	1503.48
1.85	14.0194	815.523	1511.64
1.86	14.0954	815.523	1519.79
1.87	14.1715	815.523	1527.95
1.88	14.2475	815.523	1536.11
1.89	14.3235	815.523	1544.26
1.9	14.3996	815.523	1552.42
1.91	14.4756	815.523	1560.57
1.92	14.5517	815.523	1568.73
1.93	14.6277	815.523	1576.88
1.94	14.7038	815.523	1585.04
1.95	14.7798	815.523	1593.19
1.96	14.8558	815.523	1601.35
1.97	14.9319	815.523	1609.5
1.98	15.0079	815.523	1617.66
1.99	15.084	815.523	1625.81
2	15.16	815.523	1633.97
2.01	15.2361	815.523	1642.12
2.02	15.3121	815.523	1650.28
2.03	15.3882	815.523	1658.43
2.04	15.4642	815.523	1666.59
2.05	15.5402	815.523	1674.74
2.06	15.6163	815.523	1682.9
2.07	15.6923	815.523	1691.05
2.08	15.7684	815.523	1699.21
2.09	15.8444	815.523	1707.36
2.1	15.9205	815.523	1715.52
2.11	15.9965	815.523	1723.68
2.12	16.0726	815.523	1731.83
2.13	16.1486	815.523	1739.99
2.14	16.2246	815.523	1748.14
2.15	16.3007	815.523	1756.3
2.16	16.3767	815.523	1764.45
2.17	16.4528	815.523	1772.61
2.18	16.5288	815.523	1780.76
2.19	16.6049	815.523	1788.92
2.2	16.6809	815.523	1797.07
2.21	16.757	815.523	1805.23
2.22	16.833	815.523	1813.38
2.23	16.909	815.523	1821.54
2.24	16.9851	815.523	1829.69
2.25	17.0611	815.523	1837.85
