time,value
1,1.56045
2,1.56078
3,1.56093
4,1.56141
5,1.5613
6,1.56136
7,1.56056
8,1.56029
9,1.56026
10,1.56086
11,1.5609
12,1.56096
13,1.561
14,1.56068
15,1.56091
16,1.56089
17,1.56118
18,1.56105
19,1.561
20,1.56126
21,1.56104
22,1.56122
23,1.56111
24,1.56089
25,1.56099
26,1.56097
27,1.56092
28,1.56079
29,1.56061
30,1.56059
31,1.56036
32,1.56104
33,1.56072
34,1.5614
35,1.56196
36,1.56234
37,1.56323
38,1.56279
39,1.56257
40,1.56181
41,1.5615
42,1.56203
43,1.55921
44,1.55904
45,1.56006
46,1.56036
47,1.56021
48,1.5609
49,1.56169
50,1.56202
51,1.56171
52,1.56165
53,1.56168
54,1.56221
55,1.56195
56,1.56194
57,1.56113
58,1.56211
59,1.56196
60,1.56151
61,1.56101
62,1.56108
63,1.561
64,1.56123
65,1.56073
66,1.56083
67,1.56145
68,1.56154
69,1.56126
70,1.56129
71,1.5611
72,1.56114
73,1.56112
74,1.56112
75,1.56074
76,1.56036
77,1.56052
78,1.56078
79,1.56094
80,1.561
81,1.56107
82,1.56051
83,1.56067
84,1.56063
85,1.56081
86,1.56132
87,1.56146
88,1.56175
89,1.56211
90,1.56154
91,1.56157
92,1.56098
93,1.56021
94,1.56071
95,1.56041
96,1.56051
97,1.56159
98,1.561
99,1.56112
100,1.56152
101,1.56146
102,1.56155
103,1.56116
104,1.56103
105,1.56112
106,1.56168
107,1.56112
108,1.56144
109,1.56194
110,1.56238
111,1.56179
112,1.56167
113,1.5615
114,1.56195
115,1.56189
116,1.5618
117,1.56241
118,1.56254
119,1.56242
120,1.56246
121,1.5625
122,1.56266
123,1.56234
124,1.56255
125,1.56268
126,1.56263
127,1.56251
128,1.56238
129,1.56207
130,1.562
131,1.56191
132,1.56238
133,1.5629
134,1.56305
135,1.56353
136,1.56334
137,1.56334
138,1.56256
139,1.56333
140,1.563
141,1.55969
142,1.56036
143,1.56202
144,1.56202
145,1.56257
146,1.56264
147,1.56299
148,1.56319
149,1.56275
150,1.56265
151,1.56266
152,1.56254
153,1.5621
154,1.56196
155,1.56184
156,1.56041
157,1.56116
158,1.55717
