SupplyPort 2	Current turn1	Port pressure 30
Elapsed	Pressure	Flow rate	Modelled cm3 H2	
0	1.50781	27.8587	0
0	12.5651	27.8587	0
0.498	25.5192	20.5829	170.838
1.001	29.116	9.95378	254.284
1.501	29.4777	7.71413	318.569
2.007	29.6316	6.50074	373.392
2.507	29.7108	5.76999	421.475
3.015	29.764	5.21905	465.663
3.53	29.8036	4.76517	506.564
4.037	29.8345	4.37691	543.549
4.551	29.8577	4.06005	578.331
5.045	29.8819	3.70128	608.805
5.557	29.9012	3.38702	637.707
6.06	29.919	3.06836	663.43
