time,value
0,0.20545
0,0.20561
0,0.205823
0,0.205448
0,0.205217
0,0.205603
0,0.205928
0,0.206081
0,0.205814
0,0.203541
0,0.202752
0,0.203507
0,0.203889
0,0.203346
0,0.203898
0,0.204246
0,0.204814
0,0.204341
0,0.204851
0,0.205884
0,0.206372
0,0.205682
0,0.205643
0,0.207055
0,0.207443
0,0.207575
0,0.206701
0,0.206564
0,0.206987
0,0.206958
0,0.206678
0,0.206207
0,0.206161
0,0.20804
0,0.207996
0,0.207506
0,0.206967
0,0.206464
0,0.208506
0,0.208986
0,0.209821
0,0.209891
0,0.209319
0,0.209285
0,0.209837
0,0.210103
0,0.210644
0,0.210479
0,0.209759
0,0.210528
0,0.21137
0,0.211056
0,0.211165
0,0.207897
0,0.20646
0,0.207666
0,0.207292
0,0.20698
0,0.206783
0,0.206366
0,0.206652
0,0.206182
0,0.205857
0,0.205983
0,0.206079
0,0.206342
0,0.206377
0,0.206691
0,0.206499
0,0.2067
0,0.206145
0,0.205792
0,0.205668
0,0.205769
0,0.205171
0,0.204889
0,0.205
0,0.205139
0,0.205163
0,0.205215
0,0.205155
0,0.205291
0,0.205146
0,0.204892
0,0.204557
0,0.204981
0,0.204952
0,0.204784
0,0.205036
0,0.203723
0,0.204493
0,0.204694
0,0.204251
0,0.205069
0,0.205346
0,0.205842
0,0.20527
0,0.20507
0,0.205877
0,0.206532
0,0.206259
0,0.205459
0,0.20626
0,0.206743
0,0.206996
0,0.206018
0,0.205835
0,0.207691
0,0.207959
0,0.208195
0,0.207953
0,0.207325
0,0.20757
0,0.207951
0,0.208577
0,0.20847
0,0.20775
0,0.207264
0,0.207454
0,0.207418
0,0.207746
0,0.207259
0,0.206669
0,0.206811
0,0.206868
0,0.207426
0,0.207753
0,0.208104
0,0.208756
0.000789063,0.209176
0.00157813,0.209619
0.00236719,0.208688
0.00315625,0.210503
0.00394531,0.210815
0.00473438,0.210788
0.00552344,0.210008
0.0063125,0.20963
0.00710156,0.211014
0.00789063,0.211095
0.00867969,0.210339
0.00946875,0.210067
0.0102578,0.21033
0.0110469,0.2095
0.0118359,0.209408
0.012625,0.209261
0.0134141,0.208586
0.0142031,0.208758
0.0149922,0.209233
0.0157813,0.209201
0.0165703,0.208805
0.0173594,0.207914
0.0181484,0.20776
0.0189375,0.210175
0.0197266,0.209766
0.0205156,0.210311
0.0213047,0.209622
0.0220938,0.208998
0.0228828,0.208326
0.0236719,0.208892
0.0244609,0.209478
0.02525,0.209888
0.0260391,0.209511
0.0268281,0.208944
0.0276172,0.210059
0.0284063,0.21021
0.0291953,0.209549
0.0299844,0.21007
0.0307734,0.211559
0.0315625,0.211912
0.0323516,0.211563
0.0331406,0.21186
0.0339297,0.211678
0.0347187,0.211667
0.0355078,0.211767
0.0362969,0.211755
0.0370859,0.211686
0.037875,0.211703
0.0386641,0.211802
0.0394531,0.211678
0.0402422,0.211583
0.0410313,0.211656
0.0418203,0.211561
0.0426094,0.211579
0.0433984,0.211235
0.0441875,0.210895
0.0449766,0.210811
0.0457656,0.211007
0.0465547,0.211005
0.0473438,0.211198
0.0481328,0.210914
0.0489219,0.210886
0.0497109,0.210746
0.0505,0.210831
0.0512891,0.210525
0.0520781,0.210558
0.0528672,0.210534
0.0536563,0.21065
0.0544453,0.210179
0.0552344,0.209854
0.0560234,0.209784
0.0568125,0.209744
0.0576016,0.209341
0.0583906,0.207521
0.0591797,0.207262
0.0599688,0.207675
0.0607578,0.207943
0.0615469,0.20737
0.0623359,0.206973
0.063125,0.207585
0.0639141,0.208133
0.0647031,0.207753
0.0654922,0.207741
