time,value
1,1.43442
2,1.43473
3,1.43448
4,1.43414
5,1.43576
6,1.43641
7,1.43577
8,1.43617
9,1.43651
10,1.43632
11,1.4364
12,1.43587
13,1.43566
14,1.43575
15,1.43568
16,1.43566
17,1.43567
18,1.43552
19,1.43561
20,1.4356
21,1.43502
22,1.43516
23,1.4349
24,1.43467
25,1.43475
26,1.4346
27,1.43432
28,1.43421
29,1.43458
30,1.43516
31,1.43501
32,1.43618
33,1.43655
34,1.43613
35,1.43621
36,1.43658
37,1.43708
38,1.43727
39,1.43656
40,1.43675
41,1.437
42,1.43772
43,1.43522
44,1.43526
45,1.43489
46,1.4346
47,1.43452
48,1.43443
49,1.43435
50,1.43497
51,1.43499
52,1.43557
53,1.43574
54,1.43528
55,1.43538
56,1.43584
57,1.43529
58,1.43523
59,1.43706
60,1.43705
61,1.43696
62,1.4367
63,1.43633
64,1.43628
65,1.43625
66,1.43559
67,1.43571
68,1.43572
69,1.43567
70,1.43588
71,1.43614
72,1.43626
73,1.43612
74,1.43601
75,1.43624
76,1.43619
77,1.43619
78,1.43628
79,1.43642
80,1.43656
81,1.43584
82,1.43548
83,1.43594
84,1.4333
85,1.4327
86,1.43239
87,1.43278
88,1.43337
89,1.43321
90,1.43359
91,1.43319
92,1.43237
93,1.43248
94,1.43226
95,1.43151
96,1.43127
97,1.43062
98,1.43098
99,1.43
100,1.43009
101,1.43076
102,1.43165
103,1.43192
104,1.43195
105,1.43134
106,1.43086
107,1.43013
108,1.43044
109,1.43078
110,1.43111
111,1.43115
112,1.43114
113,1.4315
114,1.43154
115,1.43136
116,1.43146
117,1.43094
118,1.43094
119,1.43071
120,1.43095
121,1.4307
122,1.43072
123,1.43069
124,1.43069
125,1.43046
126,1.43052
127,1.43044
128,1.43069
129,1.43035
130,1.43077
131,1.43107
132,1.43034
133,1.43324
134,1.43401
135,1.43371
136,1.43336
137,1.43301
138,1.43315
139,1.43322
140,1.43293
141,1.43253
142,1.43225
143,1.43217
144,1.4343
145,1.43478
146,1.43505
147,1.43588
148,1.43572
149,1.43556
150,1.4356
151,1.43514
152,1.43496
153,1.43507
154,1.4359
155,1.43538
156,1.43547
157,1.4351
158,1.4354
159,1.43482
160,1.43443
161,1.43432
162,1.43435
163,1.43427
164,1.43446
165,1.4346
166,1.43441
167,1.43488
168,1.43502
169,1.43504
170,1.43508
171,1.43488
172,1.43543
173,1.43556
174,1.43554
175,1.43522
176,1.43502
177,1.43543
178,1.43564
179,1.43523
180,1.43483
181,1.43532
182,1.43481
183,1.43453
184,1.43514
185,1.43237
186,1.43223
187,1.4317
188,1.43133
189,1.43176
190,1.43222
191,1.43186
192,1.4322
193,1.43229
194,1.43232
195,1.43221
196,1.43202
197,1.43244
198,1.43258
199,1.43177
200,1.43187
201,1.43093
202,1.43101
203,1.43075
204,1.43102
205,1.43118
206,1.43061
207,1.42777
208,1.42822
209,1.42764
210,1.42774
211,1.42769
212,1.42776
213,1.42769
214,1.42778
215,1.42777
216,1.42783
217,1.42793
218,1.42805
219,1.42794
220,1.42786
221,1.42746
222,1.42725
223,1.42743
224,1.42761
225,1.42768
226,1.42736
227,1.42718
228,1.42709
229,1.42666
230,1.42744
231,1.4272
232,1.4265
233,1.42675
234,1.42577
235,1.42595
236,1.42534
237,1.425
238,1.42591
239,1.42628
240,1.4269
241,1.42653
242,1.42656
243,1.42647
244,1.42664
245,1.42483
246,1.4253
247,1.42537
248,1.42494
249,1.42513
250,1.42523
251,1.42486
252,1.42519
253,1.4258
254,1.42539
255,1.42496
256,1.42855
257,1.42819
258,1.42875
259,1.42841
260,1.42805
261,1.42808
262,1.42831
263,1.42854
264,1.42885
265,1.42873
266,1.42884
267,1.42853
268,1.42836
269,1.42811
270,1.42803
271,1.42796
272,1.42796
273,1.42814
274,1.42831
275,1.42829
276,1.42854
277,1.42846
278,1.42888
279,1.4282
280,1.42851
281,1.4284
282,1.4279
283,1.42791
284,1.42856
285,1.42884
286,1.42741
287,1.4269
288,1.42661
289,1.42703
290,1.42786
291,1.42759
292,1.42771
293,1.42775
294,1.42762
295,1.42736
296,1.42799
297,1.42805
298,1.42884
299,1.42869
300,1.42891
301,1.4288
302,1.42818
303,1.42807
304,1.42827
305,1.42842
306,1.42822
307,1.4289
308,1.42925
309,1.42866
310,1.42888
311,1.42882
312,1.42881
313,1.42895
314,1.42914
315,1.42907
316,1.42912
317,1.42942
318,1.42924
319,1.42923
320,1.42933
321,1.42977
322,1.43
323,1.43031
324,1.43029
325,1.43023
326,1.43052
327,1.4308
328,1.43051
329,1.43062
330,1.43079
331,1.43034
332,1.43012
333,1.43068
334,1.43135
335,1.43056
336,1.42997
337,1.43037
338,1.43034
339,1.4309
340,1.43081
341,1.43075
342,1.4305
343,1.43304
344,1.43294
345,1.43316
346,1.43164
347,1.43152
348,1.4315
349,1.43127
350,1.43125
351,1.43122
352,1.43126
353,1.43198
354,1.43226
355,1.43241
356,1.43282
357,1.43318
358,1.43404
359,1.43371
360,1.43372
361,1.43376
362,1.43366
363,1.43333
364,1.43327
365,1.433
366,1.43311
367,1.43299
368,1.43332
369,1.43322
370,1.43329
371,1.43256
372,1.43225
373,1.43248
374,1.43239
375,1.43234
376,1.43178
377,1.43126
378,1.43119
379,1.43152
380,1.43204
381,1.43204
382,1.43224
383,1.43174
384,1.43376
385,1.43436
386,1.43389
387,1.43451
388,1.43415
389,1.4344
390,1.43443
391,1.43446
392,1.43449
393,1.43446
394,1.43421
395,1.43549
396,1.43629
397,1.43643
398,1.43601
399,1.4361
400,1.43611
401,1.43692
402,1.43613
403,1.43547
404,1.43501
405,1.43511
406,1.43488
407,1.43524
408,1.4352
409,1.4353
410,1.43509
411,1.43531
412,1.43516
413,1.43559
414,1.43549
415,1.4354
416,1.43555
417,1.43545
418,1.43524
419,1.4352
420,1.43525
421,1.43513
422,1.43515
423,1.43486
424,1.43471
425,1.43479
426,1.43479
427,1.43448
428,1.43434
429,1.4342
430,1.43459
431,1.43473
432,1.43411
433,1.43696
434,1.43777
435,1.43752
436,1.43631
437,1.43589
438,1.43646
439,1.43621
440,1.43585
441,1.43491
442,1.43496
443,1.43498
444,1.43405
445,1.43467
446,1.43464
447,1.4343
448,1.43386
449,1.43387
450,1.43326
451,1.4335
452,1.43385
453,1.43381
454,1.43426
455,1.43351
456,1.43344
457,1.4329
458,1.43339
459,1.43235
460,1.43269
461,1.4326
462,1.43276
463,1.43259
464,1.43265
465,1.43256
466,1.43245
467,1.43223
468,1.43256
469,1.43259
470,1.43251
471,1.43228
472,1.43282
473,1.43303
474,1.43289
475,1.43232
476,1.43235
477,1.43191
478,1.432
479,1.43145
480,1.43197
481,1.43259
482,1.43242
483,1.43261
484,1.43281
485,1.43261
486,1.43319
487,1.43274
488,1.43231
489,1.43201
490,1.43243
491,1.43288
492,1.43293
493,1.4324
494,1.43251
495,1.43201
496,1.43363
497,1.43406
498,1.43451
499,1.43471
500,1.43482
501,1.43489
502,1.43257
503,1.43207
504,1.43146
505,1.43117
506,1.43074
507,1.43158
508,1.4307
509,1.43122
510,1.43135
511,1.43128
512,1.4313
513,1.43176
514,1.43303
515,1.43305
516,1.43332
517,1.43364
518,1.43346
519,1.43336
520,1.43335
521,1.43325
522,1.43324
523,1.43315
524,1.43289
525,1.43291
526,1.43335
527,1.4334
528,1.43324
529,1.43318
530,1.43333
531,1.43341
532,1.43373
533,1.43388
534,1.4338
535,1.4339
536,1.43362
537,1.43308
538,1.43349
539,1.43216
540,1.43136
541,1.43115
542,1.43095
543,1.43111
544,1.43049
545,1.43057
546,1.43032
547,1.4318
548,1.4317
549,1.43174
550,1.43113
551,1.43065
552,1.43015
553,1.43009
554,1.42991
555,1.42955
556,1.42892
557,1.42959
558,1.42982
559,1.43011
560,1.42942
561,1.4315
562,1.43107
563,1.43117
564,1.43071
565,1.43065
566,1.43049
567,1.43043
568,1.43079
569,1.43076
570,1.43062
571,1.43073
572,1.43067
573,1.43064
574,1.43044
575,1.43061
576,1.43041
577,1.43039
578,1.43016
579,1.43
580,1.4302
581,1.43015
582,1.4303
583,1.43086
584,1.43002
585,1.4303
586,1.4303
587,1.42978
588,1.42959
589,1.43011
590,1.43061
591,1.42955
592,1.4294
593,1.42911
594,1.4289
595,1.42971
596,1.42986
597,1.42981
598,1.4291
599,1.42912
600,1.42947
601,1.43021
602,1.4301
603,1.43002
604,1.43009
605,1.429
606,1.42933
607,1.4289
608,1.42965
609,1.4291
610,1.42912
611,1.42939
612,1.42972
613,1.43009
614,1.43093
615,1.43193
616,1.4316
617,1.43175
618,1.43196
619,1.43197
620,1.43217
621,1.43195
622,1.4321
623,1.43177
624,1.43178
625,1.43171
626,1.43177
627,1.43142
628,1.4313
629,1.43112
630,1.43102
631,1.43085
632,1.43087
633,1.43062
634,1.43101
635,1.43058
636,1.43044
637,1.43089
638,1.43105
639,1.43062
640,1.43391
641,1.43451
642,1.43439
643,1.43434
644,1.43353
645,1.43371
646,1.43364
647,1.43357
648,1.43369
649,1.43384
650,1.43324
651,1.43515
652,1.43559
653,1.43613
654,1.43429
655,1.43393
656,1.43433
657,1.43154
658,1.43092
659,1.43038
660,1.43091
661,1.43135
662,1.43405
663,1.43374
664,1.43384
665,1.43362
666,1.43355
667,1.43326
668,1.433
669,1.43252
670,1.43277
671,1.43282
672,1.43242
673,1.43251
674,1.43315
675,1.4332
676,1.43299
677,1.4329
678,1.43281
679,1.43292
680,1.43297
681,1.43279
682,1.43268
683,1.43267
684,1.43462
685,1.43526
686,1.43508
687,1.43558
688,1.43623
689,1.43654
690,1.43657
691,1.43573
692,1.43608
693,1.43655
694,1.43678
695,1.4337
696,1.43316
697,1.43267
698,1.43256
699,1.43295
700,1.43358
701,1.43334
702,1.4335
703,1.43332
704,1.43317
705,1.43341
706,1.43384
707,1.43385
708,1.43366
709,1.4317
710,1.43143
711,1.43119
712,1.43138
713,1.43139
714,1.43141
715,1.43198
716,1.43274
717,1.43263
718,1.43268
719,1.43251
720,1.43223
721,1.43223
722,1.43229
723,1.43235
724,1.43199
725,1.43191
726,1.43178
727,1.43176
728,1.43116
729,1.43112
730,1.43112
731,1.43119
732,1.4311
733,1.43112
734,1.43147
735,1.43174
736,1.4318
737,1.43198
738,1.43224
739,1.43258
740,1.43207
741,1.43506
742,1.4355
743,1.4356
744,1.43519
745,1.43476
746,1.43467
747,1.43425
748,1.43412
749,1.43415
750,1.43404
751,1.43341
752,1.43471
753,1.43465
754,1.43431
755,1.43331
756,1.43349
757,1.43342
758,1.43165
759,1.43091
760,1.43065
761,1.43048
762,1.43012
763,1.42722
764,1.4278
765,1.42776
766,1.42746
767,1.42753
768,1.4276
769,1.42733
770,1.42727
771,1.42734
772,1.42736
773,1.42751
774,1.42772
775,1.4274
776,1.42733
777,1.42715
778,1.42697
779,1.42714
780,1.42763
781,1.42784
782,1.42787
783,1.42772
784,1.42854
785,1.42681
786,1.42624
787,1.42653
788,1.42664
789,1.4263
790,1.42619
791,1.42628
792,1.42704
793,1.42463
794,1.4241
795,1.42369
796,1.42359
797,1.42458
798,1.42508
799,1.42521
800,1.42554
801,1.42513
802,1.42499
803,1.42484
804,1.42439
805,1.42417
806,1.42445
807,1.42161
808,1.42212
809,1.42166
810,1.42306
811,1.42342
812,1.42533
813,1.42535
814,1.42575
815,1.42607
816,1.42613
817,1.42611
818,1.42626
819,1.4269
820,1.42693
821,1.42706
822,1.42714
823,1.42693
824,1.42709
825,1.42697
826,1.42711
827,1.42718
828,1.42728
829,1.42747
830,1.42737
831,1.42761
832,1.42762
833,1.42758
834,1.42726
835,1.42708
836,1.42774
837,1.42803
838,1.4274
839,1.42747
840,1.42807
841,1.42752
842,1.42717
843,1.4273
844,1.4276
845,1.42769
846,1.42751
847,1.42909
848,1.42938
849,1.43029
850,1.42725
851,1.42691
852,1.42635
853,1.42607
854,1.42627
855,1.42619
856,1.4265
857,1.4272
858,1.42778
859,1.42826
860,1.42776
861,1.4259
862,1.42516
863,1.42554
864,1.42614
865,1.42662
866,1.42673
867,1.4267
868,1.42673
869,1.42675
870,1.42666
871,1.42666
872,1.4268
873,1.42668
874,1.42696
875,1.42643
876,1.4262
877,1.42651
878,1.42632
879,1.4266
880,1.42607
881,1.4261
882,1.42625
883,1.42609
884,1.42646
885,1.42593
886,1.42635
887,1.42714
888,1.42529
889,1.42469
890,1.42497
891,1.42499
892,1.42571
893,1.42539
894,1.42451
895,1.42498
896,1.42503
897,1.42583
898,1.42615
899,1.42649
900,1.42649
901,1.42663
902,1.42674
903,1.42721
904,1.42718
905,1.42733
906,1.42752
907,1.42756
908,1.42819
909,1.42797
910,1.42996
911,1.42977
912,1.43017
913,1.43065
914,1.43132
915,1.43128
916,1.43129
917,1.43145
918,1.43138
919,1.43126
920,1.43122
921,1.43101
922,1.4312
923,1.431
924,1.43085
925,1.43068
926,1.43084
927,1.43075
928,1.43097
929,1.43032
930,1.43008
931,1.43025
932,1.43062
933,1.43084
934,1.43108
935,1.43149
936,1.4314
937,1.43211
938,1.43217
939,1.43229
940,1.4322
941,1.4314
942,1.43334
943,1.43305
944,1.43346
945,1.43342
946,1.43307
947,1.43303
948,1.43364
949,1.43443
950,1.43457
951,1.43471
952,1.43423
953,1.43365
954,1.43338
955,1.4332
956,1.43534
957,1.43603
958,1.43645
959,1.43288
960,1.43201
961,1.43241
962,1.43258
963,1.4331
964,1.43279
965,1.43262
966,1.43259
967,1.43289
968,1.43291
969,1.43274
970,1.43254
971,1.43249
972,1.43226
973,1.43221
974,1.43188
975,1.4318
976,1.43184
977,1.43174
978,1.43155
979,1.43129
980,1.43114
981,1.43132
982,1.43148
983,1.43122
984,1.43107
985,1.43164
986,1.4299
987,1.42915
988,1.42937
989,1.42944
990,1.42982
991,1.42918
992,1.4287
993,1.42909
994,1.4269
995,1.42696
996,1.42664
997,1.42714
998,1.42725
999,1.42726
1000,1.42734
1001,1.42744
1002,1.42754
1003,1.42749
1004,1.42742
1005,1.4268
1006,1.42668
1007,1.4266
1008,1.42992
1009,1.43079
1010,1.43078
1011,1.43025
1012,1.43042
1013,1.43352
1014,1.43267
1015,1.43236
1016,1.4323
1017,1.43228
1018,1.43214
1019,1.43243
1020,1.4322
1021,1.4321
1022,1.43213
1023,1.43205
1024,1.43197
1025,1.43245
1026,1.43251
1027,1.4324
1028,1.43276
1029,1.43256
1030,1.43251
1031,1.43223
1032,1.42788
1033,1.42716
1034,1.4274
1035,1.42823
1036,1.42843
1037,1.42874
1038,1.42887
1039,1.42892
1040,1.42883
1041,1.42894
1042,1.42882
1043,1.42885
1044,1.42879
1045,1.42881
1046,1.42906
1047,1.42927
1048,1.42926
1049,1.42906
1050,1.4293
1051,1.42948
1052,1.42986
1053,1.42993
1054,1.43002
1055,1.42955
1056,1.43132
1057,1.43206
1058,1.43176
1059,1.43107
1060,1.4316
1061,1.43194
1062,1.43243
